,PID,practice,trial,block,run,gain_left,left_item_id,right_item_id,left_pair_id,right_pair_id,left_stimulus,right_stimulus,left_category,right_category,left_path,right_path,no_response,left_chosen,rt,higher_outcome_chosen,choice_type,iti,long_iti,simulation,version
12,,0,233,4,4,1.0,gain1,no_gain5,,,,,,,,,0,,,,chosen,1300.0,0,4,2
13,,0,234,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,chosen,2200.0,0,4,2
14,,0,235,4,4,1.0,gain6,no_gain1,,,,,,,,,0,,,,chosen,1400.0,0,4,2
15,,0,236,4,4,0.0,no_gain1,gain2,,,,,,,,,0,,,,unchosen,1900.0,0,4,2
16,,0,237,4,4,1.0,gain1,no_gain3,,,,,,,,,0,,,,chosen,1500.0,0,4,2
17,,0,238,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,unchosen,1300.0,0,4,2
18,,0,239,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,chosen,2100.0,0,4,2
19,,0,240,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,chosen,2800.0,0,4,2
20,,0,241,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,unchosen,2200.0,0,4,2
21,,0,242,4,4,1.0,gain6,no_gain2,,,,,,,,,0,,,,chosen,1500.0,0,4,2
22,,0,243,4,4,1.0,gain2,no_gain3,,,,,,,,,0,,,,unchosen,1500.0,0,4,2
23,,0,244,4,4,1.0,gain4,no_gain2,,,,,,,,,0,,,,unchosen,2100.0,0,4,2
24,,0,245,4,4,1.0,gain4,no_gain6,,,,,,,,,0,,,,unchosen,1700.0,0,4,2
25,,0,246,4,4,1.0,gain2,no_gain1,,,,,,,,,0,,,,chosen,1300.0,0,4,2
26,,0,247,4,4,0.0,no_gain1,gain6,,,,,,,,,0,,,,unchosen,4200.0,1,4,2
27,,0,248,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,chosen,1500.0,0,4,2
28,,0,249,4,4,1.0,gain2,no_gain6,,,,,,,,,0,,,,unchosen,1500.0,0,4,2
29,,0,250,4,4,1.0,gain3,no_gain4,,,,,,,,,0,,,,chosen,1200.0,0,4,2
30,,0,251,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,unchosen,1000.0,0,4,2
31,,0,252,4,4,1.0,gain2,no_gain4,,,,,,,,,0,,,,unchosen,5000.0,1,4,2
32,,0,253,4,4,0.0,no_gain5,gain4,,,,,,,,,0,,,,chosen,2300.0,0,4,2
33,,0,254,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,unchosen,1100.0,0,4,2
34,,0,255,4,4,0.0,no_gain5,gain1,,,,,,,,,0,,,,unchosen,1800.0,0,4,2
35,,0,256,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,chosen,2100.0,0,4,2
36,,0,257,4,4,0.0,no_gain4,gain2,,,,,,,,,0,,,,chosen,3500.0,1,4,2
37,,0,258,4,4,1.0,gain3,no_gain2,,,,,,,,,0,,,,chosen,1100.0,0,4,2
38,,0,259,4,4,1.0,gain4,no_gain3,,,,,,,,,0,,,,unchosen,2600.0,0,4,2
39,,0,260,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,unchosen,1600.0,0,4,2
40,,0,261,4,4,1.0,gain3,no_gain3,,,,,,,,,0,,,,chosen,1200.0,0,4,2
41,,0,262,4,4,0.0,no_gain6,gain6,,,,,,,,,0,,,,chosen,2700.0,0,4,2
42,,0,263,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,unchosen,2300.0,0,4,2
43,,0,264,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,chosen,1100.0,0,4,2
44,,0,265,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,chosen,3100.0,1,4,2
45,,0,266,4,4,1.0,gain4,no_gain5,,,,,,,,,0,,,,unchosen,2500.0,0,4,2
46,,0,267,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,chosen,1900.0,0,4,2
47,,0,268,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,unchosen,1000.0,0,4,2
48,,0,269,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,chosen,1400.0,0,4,2
49,,0,270,4,4,0.0,no_gain3,gain5,,,,,,,,,0,,,,unchosen,3100.0,1,4,2
50,,0,271,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,unchosen,1900.0,0,4,2
51,,0,272,4,4,1.0,gain5,no_gain6,,,,,,,,,0,,,,chosen,1100.0,0,4,2
52,,0,273,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,unchosen,2000.0,0,4,2
53,,0,274,4,4,0.0,no_gain6,gain4,,,,,,,,,0,,,,chosen,1900.0,0,4,2
54,,0,275,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,unchosen,3000.0,1,4,2
55,,0,276,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,chosen,1300.0,0,4,2
56,,0,277,4,4,0.0,no_gain4,gain4,,,,,,,,,0,,,,chosen,1400.0,0,4,2
57,,0,278,4,4,0.0,no_gain3,gain4,,,,,,,,,0,,,,chosen,1300.0,0,4,2
58,,0,279,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,unchosen,2200.0,0,4,2
59,,0,280,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,unchosen,4900.0,1,4,2
60,,0,281,4,4,0.0,no_gain4,gain1,,,,,,,,,0,,,,chosen,1600.0,0,4,2
61,,0,282,4,4,1.0,gain5,no_gain1,,,,,,,,,0,,,,unchosen,1600.0,0,4,2
62,,0,283,4,4,0.0,no_gain4,gain3,,,,,,,,,0,,,,unchosen,1400.0,0,4,2
63,,0,284,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,chosen,1200.0,0,4,2
64,,0,285,4,4,0.0,no_gain6,gain5,,,,,,,,,0,,,,unchosen,3600.0,1,4,2
65,,0,286,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,chosen,1700.0,0,4,2
66,,0,287,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,chosen,1100.0,0,4,2
67,,0,288,4,4,1.0,gain4,no_gain4,,,,,,,,,0,,,,unchosen,2300.0,0,4,2
68,,0,289,4,4,0.0,no_gain2,gain6,,,,,,,,,0,,,,unchosen,1100.0,0,4,2
69,,0,290,4,4,1.0,gain5,no_gain3,,,,,,,,,0,,,,chosen,1900.0,0,4,2
70,,0,291,4,4,0.0,no_gain1,gain5,,,,,,,,,0,,,,chosen,2100.0,0,4,2
71,,0,292,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,unchosen,3800.0,1,4,2
0,,0,221,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,chosen,3100.0,1,5,2
1,,0,222,4,4,0.0,no_gain5,gain4,,,,,,,,,0,,,,chosen,2100.0,0,5,2
2,,0,223,4,4,1.0,gain6,no_gain1,,,,,,,,,0,,,,chosen,2300.0,0,5,2
3,,0,224,4,4,1.0,gain4,no_gain5,,,,,,,,,0,,,,unchosen,1600.0,0,5,2
4,,0,225,4,4,1.0,gain3,no_gain4,,,,,,,,,0,,,,chosen,2200.0,0,5,2
5,,0,226,4,4,1.0,gain2,no_gain6,,,,,,,,,0,,,,unchosen,4100.0,1,5,2
6,,0,227,4,4,0.0,no_gain3,gain4,,,,,,,,,0,,,,chosen,2600.0,0,5,2
7,,0,228,4,4,0.0,no_gain1,gain6,,,,,,,,,0,,,,unchosen,1800.0,0,5,2
8,,0,229,4,4,0.0,no_gain2,gain6,,,,,,,,,0,,,,unchosen,2000.0,0,5,2
9,,0,230,4,4,1.0,gain5,no_gain6,,,,,,,,,0,,,,chosen,1400.0,0,5,2
10,,0,231,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,unchosen,3800.0,1,5,2
11,,0,232,4,4,1.0,gain1,no_gain3,,,,,,,,,0,,,,chosen,1800.0,0,5,2
12,,0,233,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,unchosen,1700.0,0,5,2
13,,0,234,4,4,0.0,no_gain2,gain3,,,,,,,,,0,,,,unchosen,1300.0,0,5,2
14,,0,235,4,4,0.0,no_gain3,gain2,,,,,,,,,0,,,,chosen,1200.0,0,5,2
15,,0,236,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,chosen,1000.0,0,5,2
16,,0,237,4,4,1.0,gain5,no_gain1,,,,,,,,,0,,,,unchosen,1900.0,0,5,2
17,,0,238,4,4,0.0,no_gain6,gain4,,,,,,,,,0,,,,chosen,3400.0,1,5,2
18,,0,239,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,unchosen,2300.0,0,5,2
19,,0,240,4,4,0.0,no_gain4,gain3,,,,,,,,,0,,,,unchosen,1500.0,0,5,2
20,,0,241,4,4,1.0,gain3,no_gain3,,,,,,,,,0,,,,chosen,2400.0,0,5,2
21,,0,242,4,4,0.0,no_gain2,gain4,,,,,,,,,0,,,,chosen,1100.0,0,5,2
22,,0,243,4,4,0.0,no_gain1,gain5,,,,,,,,,0,,,,chosen,3500.0,1,5,2
23,,0,244,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,unchosen,1400.0,0,5,2
24,,0,245,4,4,1.0,gain6,no_gain6,,,,,,,,,0,,,,unchosen,1400.0,0,5,2
25,,0,246,4,4,0.0,no_gain4,gain2,,,,,,,,,0,,,,chosen,2600.0,0,5,2
26,,0,247,4,4,0.0,no_gain5,gain1,,,,,,,,,0,,,,unchosen,2300.0,0,5,2
27,,0,248,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,chosen,2000.0,0,5,2
28,,0,249,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,unchosen,1100.0,0,5,2
29,,0,250,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,unchosen,1200.0,0,5,2
30,,0,251,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,chosen,1300.0,0,5,2
31,,0,252,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,unchosen,1700.0,0,5,2
32,,0,253,4,4,0.0,no_gain1,gain2,,,,,,,,,0,,,,unchosen,1000.0,0,5,2
33,,0,254,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,chosen,1400.0,0,5,2
34,,0,255,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,unchosen,1400.0,0,5,2
35,,0,256,4,4,1.0,gain3,no_gain2,,,,,,,,,0,,,,chosen,4900.0,1,5,2
36,,0,257,4,4,1.0,gain1,no_gain5,,,,,,,,,0,,,,chosen,1200.0,0,5,2
37,,0,258,4,4,0.0,no_gain3,gain5,,,,,,,,,0,,,,unchosen,2600.0,0,5,2
38,,0,259,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,unchosen,1400.0,0,5,2
39,,0,260,4,4,1.0,gain5,no_gain3,,,,,,,,,0,,,,chosen,1100.0,0,5,2
40,,0,261,4,4,1.0,gain2,no_gain1,,,,,,,,,0,,,,chosen,1900.0,0,5,2
41,,0,262,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,unchosen,2500.0,0,5,2
42,,0,263,4,4,1.0,gain1,no_gain4,,,,,,,,,0,,,,unchosen,1200.0,0,5,2
43,,0,264,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,unchosen,1700.0,0,5,2
44,,0,265,4,4,0.0,no_gain4,gain1,,,,,,,,,0,,,,chosen,3100.0,1,5,2
45,,0,266,4,4,0.0,no_gain6,gain2,,,,,,,,,0,,,,chosen,1400.0,0,5,2
46,,0,267,4,4,1.0,gain2,no_gain4,,,,,,,,,0,,,,unchosen,2100.0,0,5,2
47,,0,268,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,chosen,1100.0,0,5,2
48,,0,269,4,4,0.0,no_gain3,gain1,,,,,,,,,0,,,,unchosen,1300.0,0,5,2
49,,0,270,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,chosen,1300.0,0,5,2
50,,0,271,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,chosen,2900.0,0,5,2
51,,0,272,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,chosen,3100.0,1,5,2
52,,0,273,4,4,0.0,no_gain6,gain5,,,,,,,,,0,,,,unchosen,1900.0,0,5,2
53,,0,274,4,4,0.0,no_gain3,gain3,,,,,,,,,0,,,,unchosen,1000.0,0,5,2
54,,0,275,4,4,1.0,gain4,no_gain6,,,,,,,,,0,,,,unchosen,2700.0,0,5,2
55,,0,276,4,4,1.0,gain6,no_gain2,,,,,,,,,0,,,,chosen,1200.0,0,5,2
56,,0,277,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,chosen,2000.0,0,5,2
57,,0,278,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,chosen,1300.0,0,5,2
58,,0,279,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,unchosen,1400.0,0,5,2
59,,0,280,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,unchosen,3200.0,1,5,2
60,,0,281,4,4,0.0,no_gain6,gain6,,,,,,,,,0,,,,chosen,2700.0,0,5,2
61,,0,282,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,chosen,2900.0,0,5,2
62,,0,283,4,4,1.0,gain4,no_gain3,,,,,,,,,0,,,,unchosen,2900.0,0,5,2
63,,0,284,4,4,1.0,gain2,no_gain3,,,,,,,,,0,,,,unchosen,1300.0,0,5,2
64,,0,285,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,unchosen,3800.0,1,5,2
65,,0,286,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,chosen,1300.0,0,5,2
66,,0,287,4,4,1.0,gain4,no_gain2,,,,,,,,,0,,,,unchosen,1300.0,0,5,2
67,,0,288,4,4,0.0,no_gain5,gain6,,,,,,,,,0,,,,unchosen,1300.0,0,5,2
68,,0,289,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,chosen,1400.0,0,5,2
69,,0,290,4,4,1.0,gain6,no_gain5,,,,,,,,,0,,,,chosen,1100.0,0,5,2
70,,0,291,4,4,0.0,no_gain4,gain4,,,,,,,,,0,,,,chosen,2400.0,0,5,2
71,,0,292,4,4,1.0,gain4,no_gain4,,,,,,,,,0,,,,unchosen,3200.0,1,5,2
0,,0,221,4,4,1.0,gain3,no_gain4,,,,,,,,,0,,,,chosen,3400.0,1,6,2
1,,0,222,4,4,0.0,no_gain6,gain2,,,,,,,,,0,,,,chosen,2800.0,0,6,2
2,,0,223,4,4,0.0,no_gain2,gain6,,,,,,,,,0,,,,unchosen,1800.0,0,6,2
3,,0,224,4,4,1.0,gain2,no_gain4,,,,,,,,,0,,,,unchosen,1500.0,0,6,2
4,,0,225,4,4,1.0,gain2,no_gain3,,,,,,,,,0,,,,unchosen,1900.0,0,6,2
5,,0,226,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,chosen,3500.0,1,6,2
6,,0,227,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,chosen,2400.0,0,6,2
7,,0,228,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,unchosen,1200.0,0,6,2
8,,0,229,4,4,0.0,no_gain5,gain1,,,,,,,,,0,,,,unchosen,1100.0,0,6,2
9,,0,230,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,chosen,1400.0,0,6,2
10,,0,231,4,4,1.0,gain5,no_gain1,,,,,,,,,0,,,,unchosen,2000.0,0,6,2
11,,0,232,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,chosen,3400.0,1,6,2
12,,0,233,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,unchosen,1200.0,0,6,2
13,,0,234,4,4,0.0,no_gain3,gain4,,,,,,,,,0,,,,chosen,1500.0,0,6,2
14,,0,235,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,chosen,1100.0,0,6,2
15,,0,236,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,unchosen,2900.0,0,6,2
16,,0,237,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,chosen,1200.0,0,6,2
17,,0,238,4,4,0.0,no_gain6,gain6,,,,,,,,,0,,,,chosen,1800.0,0,6,2
18,,0,239,4,4,1.0,gain6,no_gain2,,,,,,,,,0,,,,chosen,1300.0,0,6,2
19,,0,240,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,unchosen,1900.0,0,6,2
20,,0,241,4,4,1.0,gain5,no_gain6,,,,,,,,,0,,,,chosen,1100.0,0,6,2
21,,0,242,4,4,0.0,no_gain2,gain3,,,,,,,,,0,,,,unchosen,1800.0,0,6,2
22,,0,243,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,unchosen,1500.0,0,6,2
23,,0,244,4,4,1.0,gain2,no_gain1,,,,,,,,,0,,,,chosen,1700.0,0,6,2
24,,0,245,4,4,1.0,gain5,no_gain3,,,,,,,,,0,,,,chosen,1300.0,0,6,2
25,,0,246,4,4,0.0,no_gain4,gain1,,,,,,,,,0,,,,chosen,2300.0,0,6,2
26,,0,247,4,4,0.0,no_gain3,gain3,,,,,,,,,0,,,,unchosen,1000.0,0,6,2
27,,0,248,4,4,0.0,no_gain4,gain2,,,,,,,,,0,,,,chosen,1800.0,0,6,2
28,,0,249,4,4,0.0,no_gain1,gain6,,,,,,,,,0,,,,unchosen,2700.0,0,6,2
29,,0,250,4,4,1.0,gain6,no_gain1,,,,,,,,,0,,,,chosen,1000.0,0,6,2
30,,0,251,4,4,0.0,no_gain4,gain3,,,,,,,,,0,,,,unchosen,4500.0,1,6,2
31,,0,252,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,unchosen,1400.0,0,6,2
32,,0,253,4,4,1.0,gain2,no_gain6,,,,,,,,,0,,,,unchosen,1000.0,0,6,2
33,,0,254,4,4,1.0,gain1,no_gain3,,,,,,,,,0,,,,chosen,1200.0,0,6,2
34,,0,255,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,chosen,2300.0,0,6,2
35,,0,256,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,unchosen,1000.0,0,6,2
36,,0,257,4,4,1.0,gain4,no_gain3,,,,,,,,,0,,,,unchosen,1700.0,0,6,2
37,,0,258,4,4,1.0,gain3,no_gain2,,,,,,,,,0,,,,chosen,4200.0,1,6,2
38,,0,259,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,unchosen,1800.0,0,6,2
39,,0,260,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,unchosen,2800.0,0,6,2
40,,0,261,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,chosen,1500.0,0,6,2
41,,0,262,4,4,0.0,no_gain3,gain2,,,,,,,,,0,,,,chosen,1500.0,0,6,2
42,,0,263,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,unchosen,2600.0,0,6,2
43,,0,264,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,unchosen,1300.0,0,6,2
44,,0,265,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,chosen,3600.0,1,6,2
45,,0,266,4,4,1.0,gain6,no_gain5,,,,,,,,,0,,,,chosen,2300.0,0,6,2
46,,0,267,4,4,1.0,gain4,no_gain5,,,,,,,,,0,,,,unchosen,1100.0,0,6,2
47,,0,268,4,4,0.0,no_gain3,gain5,,,,,,,,,0,,,,unchosen,1200.0,0,6,2
48,,0,269,4,4,0.0,no_gain6,gain4,,,,,,,,,0,,,,chosen,1100.0,0,6,2
49,,0,270,4,4,1.0,gain6,no_gain6,,,,,,,,,0,,,,unchosen,1300.0,0,6,2
50,,0,271,4,4,1.0,gain1,no_gain5,,,,,,,,,0,,,,chosen,4100.0,1,6,2
51,,0,272,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,unchosen,2500.0,0,6,2
52,,0,273,4,4,0.0,no_gain5,gain4,,,,,,,,,0,,,,chosen,1300.0,0,6,2
53,,0,274,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,chosen,1100.0,0,6,2
54,,0,275,4,4,0.0,no_gain5,gain6,,,,,,,,,0,,,,unchosen,1600.0,0,6,2
55,,0,276,4,4,0.0,no_gain1,gain2,,,,,,,,,0,,,,unchosen,1400.0,0,6,2
56,,0,277,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,unchosen,3900.0,1,6,2
57,,0,278,4,4,0.0,no_gain1,gain5,,,,,,,,,0,,,,chosen,2900.0,0,6,2
58,,0,279,4,4,0.0,no_gain3,gain1,,,,,,,,,0,,,,unchosen,1500.0,0,6,2
59,,0,280,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,chosen,2000.0,0,6,2
60,,0,281,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,chosen,1400.0,0,6,2
61,,0,282,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,chosen,4000.0,1,6,2
62,,0,283,4,4,1.0,gain4,no_gain6,,,,,,,,,0,,,,unchosen,2100.0,0,6,2
63,,0,284,4,4,1.0,gain4,no_gain2,,,,,,,,,0,,,,unchosen,2000.0,0,6,2
64,,0,285,4,4,0.0,no_gain2,gain4,,,,,,,,,0,,,,chosen,1400.0,0,6,2
65,,0,286,4,4,0.0,no_gain4,gain4,,,,,,,,,0,,,,chosen,1900.0,0,6,2
66,,0,287,4,4,1.0,gain3,no_gain3,,,,,,,,,0,,,,chosen,2200.0,0,6,2
67,,0,288,4,4,1.0,gain4,no_gain4,,,,,,,,,0,,,,unchosen,3600.0,1,6,2
68,,0,289,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,chosen,2300.0,0,6,2
69,,0,290,4,4,0.0,no_gain6,gain5,,,,,,,,,0,,,,unchosen,2800.0,0,6,2
70,,0,291,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,unchosen,1400.0,0,6,2
71,,0,292,4,4,1.0,gain1,no_gain4,,,,,,,,,0,,,,unchosen,1700.0,0,6,2
0,,0,221,4,4,0.0,no_gain5,gain6,,,,,,,,,0,,,,unchosen,3500.0,1,7,2
1,,0,222,4,4,0.0,no_gain2,gain5,,,,,,,,,0,,,,unchosen,2000.0,0,7,2
2,,0,223,4,4,0.0,no_gain3,gain2,,,,,,,,,0,,,,chosen,2500.0,0,7,2
3,,0,224,4,4,0.0,no_gain6,gain5,,,,,,,,,0,,,,unchosen,2800.0,0,7,2
4,,0,225,4,4,1.0,gain2,no_gain4,,,,,,,,,0,,,,unchosen,1000.0,0,7,2
5,,0,226,4,4,0.0,no_gain6,gain2,,,,,,,,,0,,,,chosen,2400.0,0,7,2
6,,0,227,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,chosen,4200.0,1,7,2
7,,0,228,4,4,1.0,gain4,no_gain6,,,,,,,,,0,,,,unchosen,1200.0,0,7,2
8,,0,229,4,4,1.0,gain4,no_gain3,,,,,,,,,0,,,,unchosen,1500.0,0,7,2
9,,0,230,4,4,1.0,gain3,no_gain5,,,,,,,,,0,,,,chosen,2100.0,0,7,2
10,,0,231,4,4,0.0,no_gain6,gain1,,,,,,,,,0,,,,chosen,1800.0,0,7,2
11,,0,232,4,4,0.0,no_gain4,gain3,,,,,,,,,0,,,,unchosen,1100.0,0,7,2
12,,0,233,4,4,1.0,gain3,no_gain3,,,,,,,,,0,,,,chosen,3200.0,1,7,2
13,,0,234,4,4,0.0,no_gain4,gain4,,,,,,,,,0,,,,chosen,1200.0,0,7,2
14,,0,235,4,4,0.0,no_gain2,gain3,,,,,,,,,0,,,,unchosen,1400.0,0,7,2
15,,0,236,4,4,1.0,gain3,no_gain6,,,,,,,,,0,,,,unchosen,1600.0,0,7,2
16,,0,237,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,unchosen,2100.0,0,7,2
17,,0,238,4,4,1.0,gain6,no_gain1,,,,,,,,,0,,,,chosen,2500.0,0,7,2
18,,0,239,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,chosen,2300.0,0,7,2
19,,0,240,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,chosen,3600.0,1,7,2
20,,0,241,4,4,1.0,gain2,no_gain2,,,,,,,,,0,,,,unchosen,2000.0,0,7,2
21,,0,242,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,unchosen,1800.0,0,7,2
22,,0,243,4,4,0.0,no_gain6,gain4,,,,,,,,,0,,,,chosen,1100.0,0,7,2
23,,0,244,4,4,0.0,no_gain3,gain4,,,,,,,,,0,,,,chosen,2500.0,0,7,2
24,,0,245,4,4,0.0,no_gain2,gain4,,,,,,,,,0,,,,chosen,4500.0,1,7,2
25,,0,246,4,4,1.0,gain6,no_gain6,,,,,,,,,0,,,,unchosen,1100.0,0,7,2
26,,0,247,4,4,0.0,no_gain4,gain6,,,,,,,,,0,,,,chosen,3000.0,0,7,2
27,,0,248,4,4,1.0,gain5,no_gain6,,,,,,,,,0,,,,chosen,1200.0,0,7,2
28,,0,249,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,chosen,1500.0,0,7,2
29,,0,250,4,4,1.0,gain2,no_gain6,,,,,,,,,0,,,,unchosen,3500.0,1,7,2
30,,0,251,4,4,0.0,no_gain2,gain1,,,,,,,,,0,,,,chosen,1100.0,0,7,2
31,,0,252,4,4,1.0,gain6,no_gain2,,,,,,,,,0,,,,chosen,2600.0,0,7,2
32,,0,253,4,4,0.0,no_gain3,gain3,,,,,,,,,0,,,,unchosen,1100.0,0,7,2
33,,0,254,4,4,1.0,gain4,no_gain1,,,,,,,,,0,,,,unchosen,2100.0,0,7,2
34,,0,255,4,4,0.0,no_gain1,gain1,,,,,,,,,0,,,,unchosen,1100.0,0,7,2
35,,0,256,4,4,0.0,no_gain4,gain2,,,,,,,,,0,,,,chosen,1700.0,0,7,2
36,,0,257,4,4,1.0,gain1,no_gain5,,,,,,,,,0,,,,chosen,3500.0,1,7,2
37,,0,258,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,unchosen,2300.0,0,7,2
38,,0,259,4,4,0.0,no_gain1,gain6,,,,,,,,,0,,,,unchosen,1400.0,0,7,2
39,,0,260,4,4,1.0,gain2,no_gain3,,,,,,,,,0,,,,unchosen,1500.0,0,7,2
40,,0,261,4,4,0.0,no_gain1,gain5,,,,,,,,,0,,,,chosen,1300.0,0,7,2
41,,0,262,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,unchosen,3100.0,1,7,2
42,,0,263,4,4,0.0,no_gain5,gain4,,,,,,,,,0,,,,chosen,1700.0,0,7,2
43,,0,264,4,4,0.0,no_gain5,gain1,,,,,,,,,0,,,,unchosen,1300.0,0,7,2
44,,0,265,4,4,1.0,gain6,no_gain5,,,,,,,,,0,,,,chosen,1400.0,0,7,2
45,,0,266,4,4,1.0,gain6,no_gain3,,,,,,,,,0,,,,chosen,1200.0,0,7,2
46,,0,267,4,4,1.0,gain4,no_gain5,,,,,,,,,0,,,,unchosen,1600.0,0,7,2
47,,0,268,4,4,0.0,no_gain6,gain6,,,,,,,,,0,,,,chosen,1200.0,0,7,2
48,,0,269,4,4,1.0,gain5,no_gain5,,,,,,,,,0,,,,chosen,3400.0,1,7,2
49,,0,270,4,4,1.0,gain3,no_gain4,,,,,,,,,0,,,,chosen,1200.0,0,7,2
50,,0,271,4,4,0.0,no_gain4,gain5,,,,,,,,,0,,,,unchosen,2000.0,0,7,2
51,,0,272,4,4,1.0,gain3,no_gain2,,,,,,,,,0,,,,chosen,1900.0,0,7,2
52,,0,273,4,4,0.0,no_gain3,gain1,,,,,,,,,0,,,,unchosen,1600.0,0,7,2
53,,0,274,4,4,0.0,no_gain1,gain3,,,,,,,,,0,,,,chosen,2200.0,0,7,2
54,,0,275,4,4,1.0,gain2,no_gain5,,,,,,,,,0,,,,unchosen,1100.0,0,7,2
