,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,pair_response,pair_acc,pair_rt,long_iti,simulation,version
3,,0,2,3,55,intact,1.0,,J,J,1000.0,,,,,,,,0,15,4
4,,0,2,3,56,intact,1.0,,G,G,1800.0,,,,,,,,0,15,4
5,,0,2,3,57,recombined,0.0,1.0,,D,2300.0,,,,,,,,0,15,4
6,,0,2,3,58,intact,1.0,,A,A,1600.0,,,,,,,,0,15,4
7,,0,2,3,59,intact,1.0,,F,F,1000.0,,,,,,,,0,15,4
8,,0,2,3,60,recombined,0.0,1.0,,J,1700.0,,,,,,,,0,15,4
9,,0,2,3,61,intact,1.0,,K,K,1100.0,,,,,,,,0,15,4
10,,0,2,3,62,recombined,0.0,1.0,,H,3000.0,,,,,,,,1,15,4
11,,0,2,3,63,intact,1.0,,L,L,1200.0,,,,,,,,0,15,4
12,,0,2,3,64,intact,1.0,,H,H,1200.0,,,,,,,,0,15,4
13,,0,2,3,65,recombined,0.0,1.0,,I,1400.0,,,,,,,,0,15,4
14,,0,2,3,66,intact,1.0,,B,B,1900.0,,,,,,,,0,15,4
15,,0,2,3,67,recombined,0.0,0.0,,E,1300.0,,,,,,,,0,15,4
16,,0,2,3,68,recombined,0.0,0.0,,K,3600.0,,,,,,,,1,15,4
17,,0,2,3,69,intact,1.0,,C,C,1200.0,,,,,,,,0,15,4
18,,0,2,3,70,recombined,0.0,1.0,,B,1600.0,,,,,,,,0,15,4
19,,0,2,3,71,recombined,0.0,0.0,,G,1300.0,,,,,,,,0,15,4
20,,0,2,3,72,intact,1.0,,I,I,2400.0,,,,,,,,0,15,4
21,,0,2,3,73,intact,1.0,,E,E,2700.0,,,,,,,,0,15,4
22,,0,2,3,74,recombined,0.0,1.0,,L,2800.0,,,,,,,,0,15,4
23,,0,2,3,75,recombined,0.0,0.0,,F,1400.0,,,,,,,,0,15,4
24,,0,2,4,76,intact,1.0,,C,C,1500.0,,,,,,,,0,15,4
25,,0,2,4,77,recombined,0.0,1.0,,H,2200.0,,,,,,,,0,15,4
26,,0,2,4,78,recombined,0.0,1.0,,D,3000.0,,,,,,,,1,15,4
27,,0,2,4,79,intact,1.0,,G,G,1100.0,,,,,,,,0,15,4
28,,0,2,4,80,intact,1.0,,A,A,1300.0,,,,,,,,0,15,4
29,,0,2,4,81,recombined,0.0,1.0,,B,2700.0,,,,,,,,0,15,4
30,,0,2,4,82,recombined,0.0,0.0,,C,1100.0,,,,,,,,0,15,4
31,,0,2,4,83,intact,1.0,,I,I,1200.0,,,,,,,,0,15,4
32,,0,2,4,84,recombined,0.0,0.0,,L,3200.0,,,,,,,,1,15,4
33,,0,2,4,85,recombined,0.0,0.0,,F,1400.0,,,,,,,,0,15,4
34,,0,2,4,86,intact,1.0,,L,L,1100.0,,,,,,,,0,15,4
35,,0,2,4,87,recombined,0.0,1.0,,E,1900.0,,,,,,,,0,15,4
36,,0,2,4,88,intact,1.0,,D,D,1900.0,,,,,,,,0,15,4
37,,0,2,4,89,intact,1.0,,J,J,4500.0,,,,,,,,1,15,4
38,,0,2,4,90,recombined,0.0,1.0,,G,2800.0,,,,,,,,0,15,4
39,,0,2,4,91,recombined,0.0,0.0,,I,2100.0,,,,,,,,0,15,4
40,,0,2,4,92,intact,1.0,,K,K,1500.0,,,,,,,,0,15,4
41,,0,2,4,93,recombined,0.0,1.0,,J,1100.0,,,,,,,,0,15,4
42,,0,2,4,94,recombined,0.0,0.0,,A,3700.0,,,,,,,,1,15,4
43,,0,2,4,95,intact,1.0,,F,F,1700.0,,,,,,,,0,15,4
44,,0,2,4,96,intact,1.0,,H,H,1800.0,,,,,,,,0,15,4
45,,0,2,4,97,recombined,0.0,0.0,,K,1200.0,,,,,,,,0,15,4
46,,0,2,4,98,intact,1.0,,E,E,2500.0,,,,,,,,0,15,4
47,,0,2,4,99,intact,1.0,,B,B,4900.0,,,,,,,,1,15,4
0,,0,2,3,52,intact,1.0,,F,F,1100.0,,,,,,,,0,16,4
1,,0,2,3,53,intact,1.0,,E,E,1100.0,,,,,,,,0,16,4
2,,0,2,3,54,recombined,0.0,1.0,,D,1000.0,,,,,,,,0,16,4
3,,0,2,3,55,intact,1.0,,K,K,2800.0,,,,,,,,0,16,4
4,,0,2,3,56,recombined,0.0,1.0,,J,3500.0,,,,,,,,1,16,4
5,,0,2,3,57,intact,1.0,,A,A,1700.0,,,,,,,,0,16,4
6,,0,2,3,58,recombined,0.0,0.0,,C,1200.0,,,,,,,,0,16,4
7,,0,2,3,59,intact,1.0,,B,B,2000.0,,,,,,,,0,16,4
8,,0,2,3,60,intact,1.0,,L,L,1600.0,,,,,,,,0,16,4
9,,0,2,3,61,recombined,0.0,0.0,,A,4400.0,,,,,,,,1,16,4
10,,0,2,3,62,recombined,0.0,1.0,,I,1600.0,,,,,,,,0,16,4
11,,0,2,3,63,intact,1.0,,G,G,1600.0,,,,,,,,0,16,4
12,,0,2,3,64,recombined,0.0,1.0,,H,2100.0,,,,,,,,0,16,4
13,,0,2,3,65,intact,1.0,,J,J,1400.0,,,,,,,,0,16,4
14,,0,2,3,66,intact,1.0,,D,D,1600.0,,,,,,,,0,16,4
15,,0,2,3,67,recombined,0.0,0.0,,E,4400.0,,,,,,,,1,16,4
16,,0,2,3,68,recombined,0.0,0.0,,F,1400.0,,,,,,,,0,16,4
17,,0,2,3,69,intact,1.0,,H,H,1600.0,,,,,,,,0,16,4
18,,0,2,3,70,recombined,0.0,1.0,,B,2300.0,,,,,,,,0,16,4
19,,0,2,3,71,recombined,0.0,0.0,,K,2700.0,,,,,,,,0,16,4
20,,0,2,3,72,intact,1.0,,I,I,3600.0,,,,,,,,1,16,4
21,,0,2,3,73,recombined,0.0,0.0,,G,1300.0,,,,,,,,0,16,4
22,,0,2,3,74,recombined,0.0,1.0,,L,2500.0,,,,,,,,0,16,4
23,,0,2,3,75,intact,1.0,,C,C,1100.0,,,,,,,,0,16,4
24,,0,2,4,76,recombined,0.0,1.0,,D,1300.0,,,,,,,,0,16,4
25,,0,2,4,77,recombined,0.0,1.0,,J,3600.0,,,,,,,,1,16,4
26,,0,2,4,78,intact,1.0,,E,E,1400.0,,,,,,,,0,16,4
27,,0,2,4,79,recombined,0.0,0.0,,A,1900.0,,,,,,,,0,16,4
28,,0,2,4,80,recombined,0.0,1.0,,E,1200.0,,,,,,,,0,16,4
29,,0,2,4,81,intact,1.0,,H,H,1600.0,,,,,,,,0,16,4
30,,0,2,4,82,intact,1.0,,G,G,3300.0,,,,,,,,1,16,4
31,,0,2,4,83,recombined,0.0,0.0,,K,3000.0,,,,,,,,0,16,4
32,,0,2,4,84,intact,1.0,,D,D,1000.0,,,,,,,,0,16,4
33,,0,2,4,85,recombined,0.0,0.0,,F,1200.0,,,,,,,,0,16,4
34,,0,2,4,86,intact,1.0,,K,K,1600.0,,,,,,,,0,16,4
35,,0,2,4,87,intact,1.0,,L,L,3800.0,,,,,,,,1,16,4
36,,0,2,4,88,recombined,0.0,0.0,,I,2300.0,,,,,,,,0,16,4
37,,0,2,4,89,recombined,0.0,0.0,,L,1800.0,,,,,,,,0,16,4
38,,0,2,4,90,intact,1.0,,C,C,2900.0,,,,,,,,0,16,4
39,,0,2,4,91,recombined,0.0,0.0,,C,1800.0,,,,,,,,0,16,4
40,,0,2,4,92,intact,1.0,,I,I,1200.0,,,,,,,,0,16,4
41,,0,2,4,93,intact,1.0,,A,A,3500.0,,,,,,,,1,16,4
42,,0,2,4,94,recombined,0.0,1.0,,H,1400.0,,,,,,,,0,16,4
43,,0,2,4,95,intact,1.0,,F,F,1800.0,,,,,,,,0,16,4
44,,0,2,4,96,intact,1.0,,J,J,1100.0,,,,,,,,0,16,4
45,,0,2,4,97,recombined,0.0,1.0,,G,1000.0,,,,,,,,0,16,4
46,,0,2,4,98,intact,1.0,,B,B,1700.0,,,,,,,,0,16,4
47,,0,2,4,99,recombined,0.0,1.0,,B,1000.0,,,,,,,,0,16,4
0,,0,2,3,52,recombined,0.0,0.0,,K,2900.0,,,,,,,,1,17,4
1,,0,2,3,53,intact,1.0,,H,H,1000.0,,,,,,,,0,17,4
2,,0,2,3,54,recombined,0.0,1.0,,I,1700.0,,,,,,,,0,17,4
3,,0,2,3,55,intact,1.0,,K,K,2400.0,,,,,,,,0,17,4
4,,0,2,3,56,intact,1.0,,J,J,2600.0,,,,,,,,0,17,4
5,,0,2,3,57,recombined,0.0,1.0,,D,1100.0,,,,,,,,0,17,4
6,,0,2,3,58,intact,1.0,,C,C,1300.0,,,,,,,,0,17,4
7,,0,2,3,59,recombined,0.0,1.0,,J,3500.0,,,,,,,,1,17,4
8,,0,2,3,60,recombined,0.0,1.0,,B,1800.0,,,,,,,,0,17,4
9,,0,2,3,61,intact,1.0,,A,A,2400.0,,,,,,,,0,17,4
10,,0,2,3,62,intact,1.0,,D,D,1700.0,,,,,,,,0,17,4
11,,0,2,3,63,recombined,0.0,0.0,,A,1400.0,,,,,,,,0,17,4
12,,0,2,3,64,intact,1.0,,B,B,3500.0,,,,,,,,1,17,4
13,,0,2,3,65,recombined,0.0,0.0,,F,1400.0,,,,,,,,0,17,4
14,,0,2,3,66,intact,1.0,,I,I,1300.0,,,,,,,,0,17,4
15,,0,2,3,67,recombined,0.0,0.0,,E,2200.0,,,,,,,,0,17,4
16,,0,2,3,68,intact,1.0,,L,L,2500.0,,,,,,,,0,17,4
17,,0,2,3,69,recombined,0.0,1.0,,L,3700.0,,,,,,,,1,17,4
18,,0,2,3,70,intact,1.0,,E,E,1500.0,,,,,,,,0,17,4
19,,0,2,3,71,recombined,0.0,0.0,,C,1000.0,,,,,,,,0,17,4
20,,0,2,3,72,recombined,0.0,0.0,,G,1000.0,,,,,,,,0,17,4
21,,0,2,3,73,intact,1.0,,G,G,2100.0,,,,,,,,0,17,4
22,,0,2,3,74,recombined,0.0,1.0,,H,1300.0,,,,,,,,0,17,4
23,,0,2,3,75,intact,1.0,,F,F,3900.0,,,,,,,,1,17,4
24,,0,2,4,76,intact,1.0,,L,L,1400.0,,,,,,,,0,17,4
25,,0,2,4,77,recombined,0.0,1.0,,E,1900.0,,,,,,,,0,17,4
26,,0,2,4,78,intact,1.0,,F,F,1300.0,,,,,,,,0,17,4
27,,0,2,4,79,recombined,0.0,1.0,,D,1000.0,,,,,,,,0,17,4
28,,0,2,4,80,recombined,0.0,0.0,,L,3200.0,,,,,,,,1,17,4
29,,0,2,4,81,intact,1.0,,D,D,2700.0,,,,,,,,0,17,4
30,,0,2,4,82,recombined,0.0,1.0,,J,2700.0,,,,,,,,0,17,4
31,,0,2,4,83,intact,1.0,,K,K,1200.0,,,,,,,,0,17,4
32,,0,2,4,84,recombined,0.0,0.0,,F,1300.0,,,,,,,,0,17,4
33,,0,2,4,85,recombined,0.0,1.0,,G,2600.0,,,,,,,,0,17,4
34,,0,2,4,86,intact,1.0,,J,J,2300.0,,,,,,,,0,17,4
35,,0,2,4,87,recombined,0.0,0.0,,I,1100.0,,,,,,,,0,17,4
36,,0,2,4,88,intact,1.0,,H,H,3600.0,,,,,,,,1,17,4
37,,0,2,4,89,recombined,0.0,0.0,,K,2600.0,,,,,,,,0,17,4
38,,0,2,4,90,intact,1.0,,G,G,2000.0,,,,,,,,0,17,4
39,,0,2,4,91,recombined,0.0,0.0,,A,1100.0,,,,,,,,0,17,4
40,,0,2,4,92,intact,1.0,,B,B,1600.0,,,,,,,,0,17,4
41,,0,2,4,93,intact,1.0,,E,E,1000.0,,,,,,,,0,17,4
42,,0,2,4,94,recombined,0.0,1.0,,H,1100.0,,,,,,,,0,17,4
43,,0,2,4,95,intact,1.0,,C,C,3200.0,,,,,,,,1,17,4
44,,0,2,4,96,intact,1.0,,I,I,1800.0,,,,,,,,0,17,4
45,,0,2,4,97,recombined,0.0,1.0,,B,2600.0,,,,,,,,0,17,4
46,,0,2,4,98,intact,1.0,,A,A,1400.0,,,,,,,,0,17,4
47,,0,2,4,99,recombined,0.0,0.0,,C,2100.0,,,,,,,,0,17,4
0,,0,2,3,52,intact,1.0,,D,D,5000.0,,,,,,,,1,18,4
1,,0,2,3,53,recombined,0.0,0.0,,A,1100.0,,,,,,,,0,18,4
2,,0,2,3,54,intact,1.0,,C,C,1400.0,,,,,,,,0,18,4
3,,0,2,3,55,intact,1.0,,E,E,2200.0,,,,,,,,0,18,4
4,,0,2,3,56,recombined,0.0,0.0,,G,1200.0,,,,,,,,0,18,4
5,,0,2,3,57,intact,1.0,,J,J,1400.0,,,,,,,,0,18,4
6,,0,2,3,58,recombined,0.0,1.0,,J,3900.0,,,,,,,,1,18,4
7,,0,2,3,59,intact,1.0,,H,H,1100.0,,,,,,,,0,18,4
8,,0,2,3,60,intact,1.0,,F,F,2700.0,,,,,,,,0,18,4
9,,0,2,3,61,recombined,0.0,1.0,,I,1200.0,,,,,,,,0,18,4
10,,0,2,3,62,intact,1.0,,B,B,1100.0,,,,,,,,0,18,4
11,,0,2,3,63,recombined,0.0,1.0,,B,1800.0,,,,,,,,0,18,4
12,,0,2,3,64,intact,1.0,,A,A,4800.0,,,,,,,,1,18,4
13,,0,2,3,65,intact,1.0,,G,G,2700.0,,,,,,,,0,18,4
14,,0,2,3,66,recombined,0.0,0.0,,F,1000.0,,,,,,,,0,18,4
15,,0,2,3,67,intact,1.0,,L,L,1800.0,,,,,,,,0,18,4
16,,0,2,3,68,recombined,0.0,1.0,,D,2100.0,,,,,,,,0,18,4
17,,0,2,3,69,recombined,0.0,0.0,,K,1000.0,,,,,,,,0,18,4
18,,0,2,3,70,intact,1.0,,K,K,3600.0,,,,,,,,1,18,4
19,,0,2,3,71,recombined,0.0,0.0,,C,1300.0,,,,,,,,0,18,4
20,,0,2,3,72,recombined,0.0,0.0,,E,1100.0,,,,,,,,0,18,4
21,,0,2,3,73,intact,1.0,,I,I,1700.0,,,,,,,,0,18,4
22,,0,2,3,74,recombined,0.0,1.0,,L,2000.0,,,,,,,,0,18,4
23,,0,2,3,75,recombined,0.0,1.0,,H,4400.0,,,,,,,,1,18,4
24,,0,2,4,76,intact,1.0,,K,K,2100.0,,,,,,,,0,18,4
25,,0,2,4,77,intact,1.0,,G,G,1400.0,,,,,,,,0,18,4
26,,0,2,4,78,recombined,0.0,0.0,,K,2600.0,,,,,,,,0,18,4
27,,0,2,4,79,recombined,0.0,1.0,,J,1400.0,,,,,,,,0,18,4
28,,0,2,4,80,intact,1.0,,F,F,1300.0,,,,,,,,0,18,4
29,,0,2,4,81,intact,1.0,,J,J,2900.0,,,,,,,,1,18,4
30,,0,2,4,82,recombined,0.0,0.0,,L,1100.0,,,,,,,,0,18,4
31,,0,2,4,83,intact,1.0,,B,B,2100.0,,,,,,,,0,18,4
32,,0,2,4,84,recombined,0.0,0.0,,A,1300.0,,,,,,,,0,18,4
33,,0,2,4,85,intact,1.0,,D,D,1600.0,,,,,,,,0,18,4
34,,0,2,4,86,recombined,0.0,0.0,,F,1500.0,,,,,,,,0,18,4
35,,0,2,4,87,intact,1.0,,I,I,2900.0,,,,,,,,1,18,4
36,,0,2,4,88,recombined,0.0,1.0,,D,2100.0,,,,,,,,0,18,4
37,,0,2,4,89,recombined,0.0,1.0,,G,1100.0,,,,,,,,0,18,4
38,,0,2,4,90,intact,1.0,,C,C,2300.0,,,,,,,,0,18,4
39,,0,2,4,91,recombined,0.0,1.0,,E,1900.0,,,,,,,,0,18,4
40,,0,2,4,92,recombined,0.0,1.0,,B,1400.0,,,,,,,,0,18,4
41,,0,2,4,93,intact,1.0,,H,H,4000.0,,,,,,,,1,18,4
42,,0,2,4,94,recombined,0.0,0.0,,C,1200.0,,,,,,,,0,18,4
43,,0,2,4,95,recombined,0.0,0.0,,I,1300.0,,,,,,,,0,18,4
44,,0,2,4,96,intact,1.0,,E,E,1200.0,,,,,,,,0,18,4
45,,0,2,4,97,recombined,0.0,1.0,,H,1700.0,,,,,,,,0,18,4
46,,0,2,4,98,intact,1.0,,A,A,2600.0,,,,,,,,0,18,4
47,,0,2,4,99,intact,1.0,,L,L,1400.0,,,,,,,,0,18,4
0,,0,2,3,52,intact,1.0,,G,G,3000.0,,,,,,,,0,19,4
1,,0,2,3,53,recombined,0.0,1.0,,B,1600.0,,,,,,,,0,19,4
2,,0,2,3,54,intact,1.0,,C,C,1600.0,,,,,,,,0,19,4
3,,0,2,3,55,recombined,0.0,1.0,,D,1300.0,,,,,,,,0,19,4
4,,0,2,3,56,intact,1.0,,E,E,1900.0,,,,,,,,0,19,4
5,,0,2,3,57,recombined,0.0,1.0,,I,3200.0,,,,,,,,1,19,4
6,,0,2,3,58,recombined,0.0,0.0,,K,1400.0,,,,,,,,0,19,4
7,,0,2,3,59,intact,1.0,,L,L,2900.0,,,,,,,,0,19,4
8,,0,2,3,60,recombined,0.0,0.0,,A,1200.0,,,,,,,,0,19,4
9,,0,2,3,61,recombined,0.0,0.0,,G,1000.0,,,,,,,,0,19,4
10,,0,2,3,62,intact,1.0,,H,H,3600.0,,,,,,,,1,19,4
11,,0,2,3,63,recombined,0.0,1.0,,J,2400.0,,,,,,,,0,19,4
12,,0,2,3,64,recombined,0.0,0.0,,F,1300.0,,,,,,,,0,19,4
13,,0,2,3,65,intact,1.0,,D,D,1700.0,,,,,,,,0,19,4
14,,0,2,3,66,intact,1.0,,I,I,1200.0,,,,,,,,0,19,4
15,,0,2,3,67,recombined,0.0,0.0,,E,1800.0,,,,,,,,0,19,4
16,,0,2,3,68,intact,1.0,,J,J,3200.0,,,,,,,,1,19,4
17,,0,2,3,69,recombined,0.0,0.0,,C,1700.0,,,,,,,,0,19,4
18,,0,2,3,70,intact,1.0,,B,B,1100.0,,,,,,,,0,19,4
19,,0,2,3,71,intact,1.0,,F,F,2400.0,,,,,,,,0,19,4
20,,0,2,3,72,recombined,0.0,1.0,,H,1700.0,,,,,,,,0,19,4
21,,0,2,3,73,intact,1.0,,A,A,2400.0,,,,,,,,0,19,4
22,,0,2,3,74,recombined,0.0,1.0,,L,3300.0,,,,,,,,1,19,4
23,,0,2,3,75,intact,1.0,,K,K,1300.0,,,,,,,,0,19,4
24,,0,2,4,76,recombined,0.0,1.0,,B,1100.0,,,,,,,,0,19,4
25,,0,2,4,77,recombined,0.0,1.0,,J,1800.0,,,,,,,,0,19,4
26,,0,2,4,78,intact,1.0,,L,L,1100.0,,,,,,,,0,19,4
27,,0,2,4,79,recombined,0.0,0.0,,F,3800.0,,,,,,,,1,19,4
28,,0,2,4,80,recombined,0.0,0.0,,C,1500.0,,,,,,,,0,19,4
29,,0,2,4,81,intact,1.0,,A,A,1300.0,,,,,,,,0,19,4
30,,0,2,4,82,intact,1.0,,J,J,1400.0,,,,,,,,0,19,4
31,,0,2,4,83,recombined,0.0,0.0,,K,3000.0,,,,,,,,0,19,4
32,,0,2,4,84,intact,1.0,,B,B,1500.0,,,,,,,,0,19,4
33,,0,2,4,85,intact,1.0,,G,G,4900.0,,,,,,,,1,19,4
34,,0,2,4,86,recombined,0.0,1.0,,E,1600.0,,,,,,,,0,19,4
35,,0,2,4,87,intact,1.0,,E,E,1500.0,,,,,,,,0,19,4
36,,0,2,4,88,intact,1.0,,D,D,1300.0,,,,,,,,0,19,4
37,,0,2,4,89,recombined,0.0,0.0,,L,1200.0,,,,,,,,0,19,4
38,,0,2,4,90,intact,1.0,,K,K,2400.0,,,,,,,,0,19,4
39,,0,2,4,91,intact,1.0,,I,I,4000.0,,,,,,,,1,19,4
40,,0,2,4,92,recombined,0.0,1.0,,D,1200.0,,,,,,,,0,19,4
41,,0,2,4,93,intact,1.0,,F,F,1100.0,,,,,,,,0,19,4
42,,0,2,4,94,recombined,0.0,0.0,,A,1800.0,,,,,,,,0,19,4
43,,0,2,4,95,intact,1.0,,C,C,2200.0,,,,,,,,0,19,4
44,,0,2,4,96,recombined,0.0,1.0,,H,1900.0,,,,,,,,0,19,4
45,,0,2,4,97,recombined,0.0,0.0,,I,1400.0,,,,,,,,0,19,4
46,,0,2,4,98,intact,1.0,,H,H,1200.0,,,,,,,,0,19,4
47,,0,2,4,99,recombined,0.0,1.0,,G,3600.0,,,,,,,,1,19,4
0,,0,2,3,52,recombined,0.0,1.0,,H,3800.0,,,,,,,,1,20,4
1,,0,2,3,53,recombined,0.0,1.0,,L,2200.0,,,,,,,,0,20,4
2,,0,2,3,54,intact,1.0,,J,J,2100.0,,,,,,,,0,20,4
3,,0,2,3,55,intact,1.0,,B,B,2200.0,,,,,,,,0,20,4
4,,0,2,3,56,recombined,0.0,1.0,,B,1200.0,,,,,,,,0,20,4
5,,0,2,3,57,intact,1.0,,C,C,4300.0,,,,,,,,1,20,4
6,,0,2,3,58,intact,1.0,,A,A,1600.0,,,,,,,,0,20,4
7,,0,2,3,59,recombined,0.0,0.0,,K,1200.0,,,,,,,,0,20,4
8,,0,2,3,60,intact,1.0,,K,K,1900.0,,,,,,,,0,20,4
9,,0,2,3,61,intact,1.0,,D,D,2100.0,,,,,,,,0,20,4
10,,0,2,3,62,recombined,0.0,1.0,,J,2100.0,,,,,,,,0,20,4
11,,0,2,3,63,intact,1.0,,G,G,1200.0,,,,,,,,0,20,4
12,,0,2,3,64,recombined,0.0,0.0,,C,3400.0,,,,,,,,1,20,4
13,,0,2,3,65,recombined,0.0,1.0,,I,1300.0,,,,,,,,0,20,4
14,,0,2,3,66,intact,1.0,,H,H,1500.0,,,,,,,,0,20,4
15,,0,2,3,67,recombined,0.0,0.0,,A,3000.0,,,,,,,,0,20,4
16,,0,2,3,68,recombined,0.0,0.0,,G,1400.0,,,,,,,,0,20,4
17,,0,2,3,69,intact,1.0,,E,E,1100.0,,,,,,,,0,20,4
18,,0,2,3,70,intact,1.0,,F,F,2000.0,,,,,,,,0,20,4
19,,0,2,3,71,recombined,0.0,1.0,,D,1500.0,,,,,,,,0,20,4
20,,0,2,3,72,recombined,0.0,0.0,,E,3300.0,,,,,,,,1,20,4
21,,0,2,3,73,intact,1.0,,I,I,1800.0,,,,,,,,0,20,4
22,,0,2,3,74,intact,1.0,,L,L,2500.0,,,,,,,,0,20,4
23,,0,2,3,75,recombined,0.0,0.0,,F,1200.0,,,,,,,,0,20,4
24,,0,2,4,76,intact,1.0,,G,G,1400.0,,,,,,,,0,20,4
25,,0,2,4,77,intact,1.0,,L,L,3100.0,,,,,,,,1,20,4
26,,0,2,4,78,recombined,0.0,1.0,,J,1200.0,,,,,,,,0,20,4
27,,0,2,4,79,intact,1.0,,J,J,1400.0,,,,,,,,0,20,4
28,,0,2,4,80,recombined,0.0,0.0,,K,2100.0,,,,,,,,0,20,4
29,,0,2,4,81,intact,1.0,,I,I,1400.0,,,,,,,,0,20,4
30,,0,2,4,82,intact,1.0,,A,A,3500.0,,,,,,,,1,20,4
31,,0,2,4,83,recombined,0.0,0.0,,C,3000.0,,,,,,,,0,20,4
32,,0,2,4,84,intact,1.0,,C,C,1200.0,,,,,,,,0,20,4
33,,0,2,4,85,recombined,0.0,0.0,,F,1000.0,,,,,,,,0,20,4
34,,0,2,4,86,recombined,0.0,1.0,,H,1600.0,,,,,,,,0,20,4
35,,0,2,4,87,intact,1.0,,B,B,3400.0,,,,,,,,1,20,4
36,,0,2,4,88,recombined,0.0,0.0,,I,2400.0,,,,,,,,0,20,4
37,,0,2,4,89,intact,1.0,,D,D,2000.0,,,,,,,,0,20,4
38,,0,2,4,90,recombined,0.0,0.0,,L,1100.0,,,,,,,,0,20,4
39,,0,2,4,91,intact,1.0,,F,F,1100.0,,,,,,,,0,20,4
40,,0,2,4,92,recombined,0.0,1.0,,B,1700.0,,,,,,,,0,20,4
41,,0,2,4,93,recombined,0.0,1.0,,G,1600.0,,,,,,,,0,20,4
42,,0,2,4,94,intact,1.0,,E,E,4400.0,,,,,,,,1,20,4
43,,0,2,4,95,recombined,0.0,1.0,,E,2000.0,,,,,,,,0,20,4
44,,0,2,4,96,intact,1.0,,H,H,2100.0,,,,,,,,0,20,4
45,,0,2,4,97,intact,1.0,,K,K,1000.0,,,,,,,,0,20,4
46,,0,2,4,98,recombined,0.0,0.0,,A,1100.0,,,,,,,,0,20,4
47,,0,2,4,99,recombined,0.0,1.0,,D,1300.0,,,,,,,,0,20,4
0,,0,2,3,52,intact,1.0,,D,D,1200.0,,,,,,,,0,21,4
1,,0,2,3,53,intact,1.0,,F,F,1000.0,,,,,,,,0,21,4
2,,0,2,3,54,recombined,0.0,0.0,,E,1700.0,,,,,,,,0,21,4
3,,0,2,3,55,intact,1.0,,C,C,1000.0,,,,,,,,0,21,4
4,,0,2,3,56,recombined,0.0,0.0,,K,1700.0,,,,,,,,0,21,4
5,,0,2,3,57,recombined,0.0,1.0,,B,2800.0,,,,,,,,1,21,4
6,,0,2,3,58,intact,1.0,,E,E,2100.0,,,,,,,,0,21,4
7,,0,2,3,59,recombined,0.0,1.0,,J,1300.0,,,,,,,,0,21,4
8,,0,2,3,60,intact,1.0,,G,G,1700.0,,,,,,,,0,21,4
9,,0,2,3,61,intact,1.0,,K,K,2100.0,,,,,,,,0,21,4
10,,0,2,3,62,recombined,0.0,0.0,,G,3000.0,,,,,,,,1,21,4
11,,0,2,3,63,intact,1.0,,L,L,1400.0,,,,,,,,0,21,4
12,,0,2,3,64,intact,1.0,,A,A,1500.0,,,,,,,,0,21,4
13,,0,2,3,65,recombined,0.0,0.0,,C,2200.0,,,,,,,,0,21,4
14,,0,2,3,66,intact,1.0,,I,I,1100.0,,,,,,,,0,21,4
15,,0,2,3,67,recombined,0.0,1.0,,L,1300.0,,,,,,,,0,21,4
16,,0,2,3,68,recombined,0.0,0.0,,A,2200.0,,,,,,,,0,21,4
17,,0,2,3,69,intact,1.0,,H,H,1800.0,,,,,,,,0,21,4
18,,0,2,3,70,intact,1.0,,J,J,3100.0,,,,,,,,1,21,4
19,,0,2,3,71,recombined,0.0,1.0,,H,2200.0,,,,,,,,0,21,4
20,,0,2,3,72,recombined,0.0,0.0,,F,2000.0,,,,,,,,0,21,4
21,,0,2,3,73,intact,1.0,,B,B,2600.0,,,,,,,,0,21,4
22,,0,2,3,74,recombined,0.0,1.0,,D,2200.0,,,,,,,,0,21,4
23,,0,2,3,75,recombined,0.0,1.0,,I,2200.0,,,,,,,,0,21,4
24,,0,2,4,76,intact,1.0,,B,B,2200.0,,,,,,,,0,21,4
25,,0,2,4,77,recombined,0.0,1.0,,J,3000.0,,,,,,,,1,21,4
26,,0,2,4,78,recombined,0.0,0.0,,K,1100.0,,,,,,,,0,21,4
27,,0,2,4,79,intact,1.0,,G,G,2400.0,,,,,,,,0,21,4
28,,0,2,4,80,recombined,0.0,1.0,,E,2300.0,,,,,,,,0,21,4
29,,0,2,4,81,intact,1.0,,J,J,1300.0,,,,,,,,0,21,4
30,,0,2,4,82,intact,1.0,,F,F,1200.0,,,,,,,,0,21,4
31,,0,2,4,83,recombined,0.0,0.0,,I,1600.0,,,,,,,,0,21,4
32,,0,2,4,84,recombined,0.0,0.0,,A,3600.0,,,,,,,,1,21,4
33,,0,2,4,85,intact,1.0,,K,K,1700.0,,,,,,,,0,21,4
34,,0,2,4,86,recombined,0.0,1.0,,H,1300.0,,,,,,,,0,21,4
35,,0,2,4,87,intact,1.0,,H,H,2000.0,,,,,,,,0,21,4
36,,0,2,4,88,recombined,0.0,1.0,,D,2500.0,,,,,,,,0,21,4
37,,0,2,4,89,intact,1.0,,L,L,5000.0,,,,,,,,1,21,4
38,,0,2,4,90,recombined,0.0,1.0,,B,1200.0,,,,,,,,0,21,4
39,,0,2,4,91,intact,1.0,,D,D,1000.0,,,,,,,,0,21,4
40,,0,2,4,92,intact,1.0,,C,C,1000.0,,,,,,,,0,21,4
41,,0,2,4,93,recombined,0.0,0.0,,F,2500.0,,,,,,,,0,21,4
