"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","memory_confirmation_trial","","html-keyboard-response","2424","3209097","0.0-6.0-95.0-1.0-0.0","29","39781","female","null","","","","null","","93","","","3208717","1","","","","","","375","316125","380","317252","375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2425","3211302","0.0-6.0-95.0-3.0","29","39781","female","null","","","","null","","93","","","3209097","1","","","","","","2200","316500","2205","317632","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2426","3212022","0.0-6.0-96.0-0.0","29","39781","female","717","","","","75","","94","","","3211302","1","","","","0","","717","318700","720","319837","","","","","","","","","","","","0","","","","1300","4","25","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2427","3212810","0.0-6.0-96.0-1.0-0.0","29","39781","female","null","","","","null","","94","","","3212022","1","","","","","","783","319417","788","320557","783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2428","3214114","0.0-6.0-96.0-3.0","29","39781","female","null","","","","null","","94","","","3212810","1","","","","","","1300","320200","1304","321345","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2429","3214886","0.0-6.0-97.0-0.0","29","39781","female","769","","","","68","","95","","","3214114","1","","","","0","","769","321500","772","322649","","","","","","","","","","","K","0","","","","1400","4","25","44","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2430","3215622","0.0-6.0-97.0-1.0-0.0","29","39781","female","null","","","","null","","95","","","3214886","1","","","","","","731","322269","736","323421","731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2431","3217025","0.0-6.0-97.0-3.0","29","39781","female","null","","","","null","","95","","","3215622","1","","","","","","1400","323000","1403","324157","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2432","3217742","0.0-6.0-98.0-0.0","29","39781","female","713","","","","75","","96","","","3217025","1","","","","0","","713","324400","717","325560","","","","","","","","","","","","0","","","","2000","4","45","21","objects","faces","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2433","3218534","0.0-6.0-98.0-1.0-0.0","29","39781","female","null","","","","null","","96","","","3217742","1","","","","","","787","325113","792","326277","787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2434","3220538","0.0-6.0-98.0-3.0","29","39781","female","null","","","","null","","96","","","3218534","1","","","","","","2000","325900","2004","327069","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2435","3221127","0.0-6.0-99.0-0.0","29","39781","female","585","","","","75","","97","","","3220538","1","","","","0","","585","327900","589","329073","","","","","","","","","","","","0","","","","1000","4","0","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2436","3222046","0.0-6.0-99.0-1.0-0.0","29","39781","female","null","","","","null","","97","","","3221127","1","","","","","","915","328485","919","329662","915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2437","3223050","0.0-6.0-99.0-3.0","29","39781","female","null","","","","null","","97","","","3222046","1","","","","","","1000","329400","1004","330581","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2438","3224023","0.0-6.0-100.0-0.0","29","39781","female","969","","","","68","","98","","","3223050","1","","","","0","","969","330400","973","331585","","","","","","","","","","","H","0","","","","4100","4","12","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2439","3224558","0.0-6.0-100.0-1.0-0.0","29","39781","female","null","","","","null","","98","","","3224023","1","","","","","","531","331369","535","332558","531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2440","3228661","0.0-6.0-100.0-3.0","29","39781","female","null","","","","null","","98","","","3224558","1","","","","","","4100","331900","4103","333093","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_memory_phase","","html-keyboard-response","2441","3229568","0.0-6.0-100.0-6.0-0.0","29","39781","female","845","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_instructions","","instructions","2442","3275285","0.0-7.0-0.0-0.0","29","39781","female","45715","","[{""page_index"":0,""viewing_time"":16327},{""page_index"":1,""viewing_time"":28228},{""page_index"":2,""viewing_time"":1160}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_comprehension_check","","survey-multi-choice","2443","3286864","0.0-7.0-0.0-1.0","29","39781","female","11574","{""Q0"":""True"",""Q1"":""True"",""Q2"":""K""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2444","3290159","0.0-7.0-1.0","29","39781","female","3290","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2445","3291615","0.0-7.0-2.0-0.0","29","39781","female","1453","","","","68","","0","","Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","3290159","0","","","","0","","1453","336000","1456","337196","","","","","","","","","","","","1","","","","1500","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","gain","1453","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2446","3292167","0.0-7.0-2.0-1.0-0.0","29","39781","female","null","","","","null","","0","","","3291615","0","","","","","","547","337453","552","338652","547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2447","3293671","0.0-7.0-2.0-3.0","29","39781","female","null","","","","null","","0","","","3292167","0","","","","","","1500","338000","1504","339204","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2448","3294735","0.0-7.0-3.0-0.0","29","39781","female","1060","","","","68","","1","","Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg","3293671","0","","","","0","","1060","339500","1064","340708","","","","","","","","","","","","1","","","","1000","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","gain","1060","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2449","3295679","0.0-7.0-3.0-1.0-0.0","29","39781","female","null","","","","null","","1","","","3294735","0","","","","","","940","340560","944","341772","940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2450","3296683","0.0-7.0-3.0-3.0","29","39781","female","null","","","","null","","1","","","3295679","0","","","","","","1000","341500","1004","342716","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2451","3297640","0.0-7.0-4.0-0.0","29","39781","female","953","","","","75","","2","","Stimuli/Practice_stims/Outcome_estimation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","3296683","0","","","","0","","953","342500","957","343720","","","","","","","","","","","","1","","","","3000","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","no_gain","953","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2452","3298691","0.0-7.0-4.0-1.0-0.0","29","39781","female","null","","","","null","","2","","","3297640","0","","","","","","1047","343453","1051","344677","1047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2453","3301696","0.0-7.0-4.0-3.0","29","39781","female","null","","","","null","","2","","","3298691","0","","","","","","3000","344500","3005","345728","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","2454","3302536","0.0-7.0-4.0-4.0-0.0","29","39781","female","837","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","2455","3305985","0.0-7.0-4.0-4.0-1.0","29","39781","female","3445","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2456","3307009","0.0-7.0-5.0-0.0","29","39781","female","1020","","","","75","","3","","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","3305985","1","","","","0","","1020","0","1024","0","","","","","","","","","","","E","0","","","","2300","1","","","","","","","","","","","","33","","","","","unchosen","","","","","","","","","","gain","no_gain","1020","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2457","3307992","0.0-7.0-5.0-1.0-0.0","29","39781","female","null","","","","null","","3","","","3307009","1","","","","","","980","1020","983","1024","980","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2458","3310296","0.0-7.0-5.0-3.0","29","39781","female","null","","","","null","","3","","","3307992","1","","","","","","2300","2000","2304","2007","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2459","3311201","0.0-7.0-6.0-0.0","29","39781","female","901","","","","75","","4","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","3310296","1","","","","0","","901","4300","905","4311","","","","","","","","","","","B","0","","","","2500","1","","","","","","","","","","","","0","","","","","chosen","","","","","","","","","","no_gain","no_gain","901","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2460","3312304","0.0-7.0-6.0-1.0-0.0","29","39781","female","null","","","","null","","4","","","3311201","1","","","","","","1099","5201","1103","5216","1099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2461","3314808","0.0-7.0-6.0-3.0","29","39781","female","null","","","","null","","4","","","3312304","1","","","","","","2500","6300","2504","6319","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2462","3315530","0.0-7.0-7.0-0.0","29","39781","female","717","","","","75","","5","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","3314808","1","","","","0","","717","8800","722","8823","","","","","","","","","","","A","0","","","","1600","1","","","","","","","","","","","","46","","","","","unchosen","","","","","","","","","","gain","no_gain","717","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2463","3316817","0.0-7.0-7.0-1.0-0.0","29","39781","female","null","","","","null","","5","","","3315530","1","","","","","","1283","9517","1287","9545","1283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2464","3318420","0.0-7.0-7.0-3.0","29","39781","female","null","","","","null","","5","","","3316817","1","","","","","","1600","10800","1603","10832","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2465","3319298","0.0-7.0-8.0-0.0","29","39781","female","874","","","","68","","6","","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","3318420","1","","","","0","","874","12400","878","12435","","","","","","","","","","","L","0","","","","1000","1","","","","","","","","","","","","29","","","","","unchosen","","","","","","","","","","no_gain","gain","874","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2466","3320428","0.0-7.0-8.0-1.0-0.0","29","39781","female","null","","","","null","","6","","","3319298","1","","","","","","1126","13274","1130","13313","1126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2467","3321432","0.0-7.0-8.0-3.0","29","39781","female","null","","","","null","","6","","","3320428","1","","","","","","1000","14400","1004","14443","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2468","3322611","0.0-7.0-9.0-0.0","29","39781","female","1174","","","","75","","7","","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","3321432","1","","","","0","","1174","15400","1179","15447","","","","","","","","","","","F","0","","","","2800","1","","","","","","","","","","","","21","","","","","chosen","","","","","","","","","","no_gain","no_gain","1174","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2469","3323440","0.0-7.0-9.0-1.0-0.0","29","39781","female","null","","","","null","","7","","","3322611","1","","","","","","826","16574","829","16626","826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2470","3326245","0.0-7.0-9.0-3.0","29","39781","female","null","","","","null","","7","","","3323440","1","","","","","","2800","17400","2805","17455","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2471","3326891","0.0-7.0-10.0-0.0","29","39781","female","642","","","","68","","8","","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","3326245","1","","","","0","","642","20200","646","20260","","","","","","","","","","","F","0","","","","1200","1","","","","","","","","","","","","32","","","","","unchosen","","","","","","","","","","no_gain","gain","642","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2472","3328253","0.0-7.0-10.0-1.0-0.0","29","39781","female","null","","","","null","","8","","","3326891","1","","","","","","1358","20842","1362","20906","1358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2473","3329457","0.0-7.0-10.0-3.0","29","39781","female","null","","","","null","","8","","","3328253","1","","","","","","1200","22200","1204","22268","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2474","3330452","0.0-7.0-11.0-0.0","29","39781","female","991","","","","75","","9","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","3329457","1","","","","0","","991","23400","995","23472","","","","","","","","","","","C","0","","","","1000","1","","","","","","","","","","","","34","","","","","unchosen","","","","","","","","","","gain","no_gain","991","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2475","3331466","0.0-7.0-11.0-1.0-0.0","29","39781","female","null","","","","null","","9","","","3330452","1","","","","","","1009","24391","1014","24467","1009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2476","3332471","0.0-7.0-11.0-3.0","29","39781","female","null","","","","null","","9","","","3331466","1","","","","","","1000","25400","1005","25481","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2477","3333156","0.0-7.0-12.0-0.0","29","39781","female","680","","","","68","","10","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","3332471","1","","","","0","","680","26400","685","26486","","","","","","","","","","","J","0","","","","3400","1","","","","","","","","","","","","13","","","","","chosen","","","","","","","","","","gain","gain","680","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2478","3334480","0.0-7.0-12.0-1.0-0.0","29","39781","female","null","","","","null","","10","","","3333156","1","","","","","","1320","27080","1324","27171","1320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2479","3337884","0.0-7.0-12.0-3.0","29","39781","female","null","","","","null","","10","","","3334480","1","","","","","","3400","28400","3404","28495","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2480","3338596","0.0-7.0-13.0-0.0","29","39781","female","708","","","","68","","11","","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","3337884","1","","","","0","","708","31800","712","31899","","","","","","","","","","","I","0","","","","2900","1","","","","","","","","","","","","24","","","","","unchosen","","","","","","","","","","no_gain","gain","708","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2481","3339892","0.0-7.0-13.0-1.0-0.0","29","39781","female","null","","","","null","","11","","","3338596","1","","","","","","1292","32508","1296","32611","1292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2482","3342796","0.0-7.0-13.0-3.0","29","39781","female","null","","","","null","","11","","","3339892","1","","","","","","2900","33800","2904","33907","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2483","3343373","0.0-7.0-14.0-0.0","29","39781","female","573","","","","68","","12","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","3342796","1","","","","0","","573","36700","577","36811","","","","","","","","","","","D","0","","","","2700","1","","","","","","","","","","","","17","","","","","chosen","","","","","","","","","","gain","gain","573","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2484","3344804","0.0-7.0-14.0-1.0-0.0","29","39781","female","null","","","","null","","12","","","3343373","1","","","","","","1427","37273","1431","37388","1427","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2485","3347508","0.0-7.0-14.0-3.0","29","39781","female","null","","","","null","","12","","","3344804","1","","","","","","2700","38700","2704","38819","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2486","3348069","0.0-7.0-15.0-0.0","29","39781","female","557","","","","68","","13","","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","3347508","1","","","","0","","557","41400","561","41523","","","","","","","","","","","B","0","","","","2200","1","","","","","","","","","","","","20","","","","","unchosen","","","","","","","","","","no_gain","gain","557","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2487","3349517","0.0-7.0-15.0-1.0-0.0","29","39781","female","null","","","","null","","13","","","3348069","1","","","","","","1443","41957","1448","42084","1443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2488","3351720","0.0-7.0-15.0-3.0","29","39781","female","null","","","","null","","13","","","3349517","1","","","","","","2200","43400","2203","43532","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2489","3352302","0.0-7.0-16.0-0.0","29","39781","female","577","","","","68","","14","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","3351720","1","","","","0","","577","45600","582","45735","","","","","","","","","","","H","0","","","","1400","1","","","","","","","","","","","","2","","","","","chosen","","","","","","","","","","gain","gain","577","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2490","3353728","0.0-7.0-16.0-1.0-0.0","29","39781","female","null","","","","null","","14","","","3352302","1","","","","","","1423","46177","1426","46317","1423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2491","3355146","0.0-7.0-16.0-3.0","29","39781","female","null","","","","null","","14","","","3353728","1","","","","","","1400","47600","1418","47743","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2492","3355838","0.0-7.0-17.0-0.0","29","39781","female","688","","","","75","","15","","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","3355146","1","","","","0","","688","49000","692","49161","","","","","","","","","","","L","0","","","","2200","1","","","","","","","","","","","","16","","","","","chosen","","","","","","","","","","no_gain","no_gain","688","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2493","3357155","0.0-7.0-17.0-1.0-0.0","29","39781","female","null","","","","null","","15","","","3355838","1","","","","","","1312","49688","1317","49853","1312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2494","3359359","0.0-7.0-17.0-3.0","29","39781","female","null","","","","null","","15","","","3357155","1","","","","","","2200","51000","2204","51170","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2495","3360215","0.0-7.0-18.0-0.0","29","39781","female","851","","","","75","","16","","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","3359359","1","","","","0","","851","53200","856","53374","","","","","","","","","","","D","0","","","","3200","1","","","","","","","","","","","","45","","","","","unchosen","","","","","","","","","","gain","no_gain","851","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2496","3361367","0.0-7.0-18.0-1.0-0.0","29","39781","female","null","","","","null","","16","","","3360215","1","","","","","","1149","54051","1152","54230","1149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2497","3364571","0.0-7.0-18.0-3.0","29","39781","female","null","","","","null","","16","","","3361367","1","","","","","","3200","55200","3204","55382","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2498","3365223","0.0-7.0-19.0-0.0","29","39781","female","648","","","","68","","17","","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","3364571","1","","","","0","","648","58400","652","58586","","","","","","","","","","","C","0","","","","2500","1","","","","","","","","","","","","10","","","","","chosen","","","","","","","","","","gain","gain","648","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2499","3366579","0.0-7.0-19.0-1.0-0.0","29","39781","female","null","","","","null","","17","","","3365223","1","","","","","","1352","59048","1356","59238","1352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2500","3369083","0.0-7.0-19.0-3.0","29","39781","female","null","","","","null","","17","","","3366579","1","","","","","","2500","60400","2504","60594","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2501","3369896","0.0-7.0-20.0-0.0","29","39781","female","809","","","","68","","18","","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","3369083","1","","","","0","","809","62900","813","63098","","","","","","","","","","","G","0","","","","1100","1","","","","","","","","","","","","37","","","","","unchosen","","","","","","","","","","no_gain","gain","809","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2502","3371091","0.0-7.0-20.0-1.0-0.0","29","39781","female","null","","","","null","","18","","","3369896","1","","","","","","1191","63709","1195","63911","1191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2503","3372195","0.0-7.0-20.0-3.0","29","39781","female","null","","","","null","","18","","","3371091","1","","","","","","1100","64900","1104","65106","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2504","3373168","0.0-7.0-21.0-0.0","29","39781","female","969","","","","75","","19","","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","3372195","1","","","","0","","969","66000","973","66210","","","","","","","","","","","I","0","","","","2100","1","","","","","","","","","","","","7","","","","","chosen","","","","","","","","","","no_gain","no_gain","969","1","","","","","",""
