"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","iti","","html-keyboard-response","742","856714","0.0-3.0-90.0-4.0","25","53725","male","1","null","","","","null","","44","","","855109","","","","","","","1600","202600","1605","203353","1600","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","743","858419","0.0-3.0-92.0-0.0","25","53725","male","1","null","","","","null","","45","","","856714","1","","","","1","","1700","204200","1705","204958","","","","","","","","","","","","B","0","1700","right","scramble","3000","2","6","18","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","744","859335","0.0-3.0-92.0-1.0-0.0","25","53725","male","1","911","","","","75","","45","","","858419","","","","","0","","911","205900","916","206663","1300","","0","18","6","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","2","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","745","859729","0.0-3.0-92.0-2.0-0.0","25","53725","male","1","null","","","","null","","45","","","859335","","","","","","","389","206811","394","207579","389","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","iti","","html-keyboard-response","746","862735","0.0-3.0-92.0-4.0","25","53725","male","1","null","","","","null","","45","","","859729","","","","","","","3000","207200","3006","207973","3000","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","747","865742","0.0-3.0-94.0-0.0","25","53725","male","1","null","","","","null","","46","","","862735","1","","","","1","","3000","210200","3007","210979","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","B","0","0","","original","1100","2","6","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","86","60","","",""
"","deliberation_no_response","","html-keyboard-response","748","866048","0.0-3.0-94.0-3.0-0.0","25","53725","male","1","null","","","","null","","46","","","865742","","","","","1","","300","213200","306","213986","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"","iti","","html-keyboard-response","749","866854","0.0-3.0-94.0-4.0","25","53725","male","1","null","","","","null","","46","","","866048","","","","","","","800","213500","806","214292","800","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","750","867860","0.0-3.0-96.0-0.0","25","53725","male","1","null","","","","null","","47","","","866854","1","","","","1","","1000","214300","1006","215098","","","","","","","","","","","","E","0","1000","left","scramble","2000","2","36","31","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","751","868731","0.0-3.0-96.0-1.0-0.0","25","53725","male","1","868","","","","68","","47","","","867860","","","","","0","","868","215300","871","216104","2000","","1","36","31","objects","body_parts","","","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","2","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","752","869869","0.0-3.0-96.0-2.0-0.0","25","53725","male","1","null","","","","null","","47","","","868731","","","","","","","1132","216168","1138","216975","1132","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","iti","","html-keyboard-response","753","871874","0.0-3.0-96.0-4.0","25","53725","male","1","null","","","","null","","47","","","869869","","","","","","","2000","217300","2005","218113","2000","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","754","874880","0.0-3.0-98.0-0.0","25","53725","male","1","null","","","","null","","48","","","871874","1","","","","1","","3000","219300","3006","220118","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","A","0","0","","original","1100","2","10","43","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","74","75","","",""
"","deliberation_no_response","","html-keyboard-response","755","875186","0.0-3.0-98.0-3.0-0.0","25","53725","male","1","null","","","","null","","48","","","874880","","","","","1","","300","222300","306","223124","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"","iti","","html-keyboard-response","756","875991","0.0-3.0-98.0-4.0","25","53725","male","1","null","","","","null","","48","","","875186","","","","","","","800","222600","805","223430","800","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","757","877796","0.0-3.0-100.0-0.0","25","53725","male","1","null","","","","null","","49","","","875991","1","","","","1","","1800","223400","1805","224235","","","","","","","","","","","","F","0","1800","right","scramble","2400","2","13","26","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","758","878591","0.0-3.0-100.0-1.0-0.0","25","53725","male","1","790","","","","75","","49","","","877796","","","","","0","","790","225200","795","226040","1200","","0","26","13","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","","","","","","2","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","759","879007","0.0-3.0-100.0-2.0-0.0","25","53725","male","1","null","","","","null","","49","","","878591","","","","","","","410","225990","416","226835","410","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","iti","","html-keyboard-response","760","881412","0.0-3.0-100.0-4.0","25","53725","male","1","null","","","","null","","49","","","879007","","","","","","","2400","226400","2405","227251","2400","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","761","883017","0.0-3.0-102.0-0.0","25","53725","male","1","null","","","","null","","50","","","881412","1","","","","1","","1600","228800","1605","229656","","","","","","","","","","","","C","0","1600","right","scramble","2100","2","5","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","762","883861","0.0-3.0-102.0-1.0-0.0","25","53725","male","1","839","","","","75","","50","","","883017","","","","","0","","839","230400","844","231261","1400","","0","34","5","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","","","","","","","2","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","763","884428","0.0-3.0-102.0-2.0-0.0","25","53725","male","1","null","","","","null","","50","","","883861","","","","","","","561","231239","567","232105","561","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","iti","","html-keyboard-response","764","886534","0.0-3.0-102.0-4.0","25","53725","male","1","null","","","","null","","50","","","884428","","","","","","","2100","231800","2106","232672","2100","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","765","889541","0.0-3.0-104.0-0.0","25","53725","male","1","null","","","","null","","51","","","886534","1","","","","1","","3000","233900","3007","234778","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","H","0","0","","original","3100","2","17","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","88","93","","",""
"","deliberation_no_response","","html-keyboard-response","766","889846","0.0-3.0-104.0-3.0-0.0","25","53725","male","1","null","","","","null","","51","","","889541","","","","","1","","300","236900","305","237785","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"","iti","","html-keyboard-response","767","892651","0.0-3.0-104.0-4.0","25","53725","male","1","null","","","","null","","51","","","889846","","","","","","","2800","237200","2805","238090","2800","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation_run_over","","html-keyboard-response","768","895145","0.0-3.0-104.0-6.0-0.0","25","53725","male","1","2490","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","769","896890","0.0-3.0-104.0-6.0-1.0","25","53725","male","1","1742","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","770","897796","0.0-3.0-106.0-0.0","25","53725","male","1","null","","","","null","","52","","","896890","2","","","","1","","900","0","906","0","","","","","","","","","","","","K","0","900","left","scramble","1500","3","24","39","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","771","899145","0.0-3.0-106.0-1.0-0.0","25","53725","male","1","1345","","","","68","","52","","","897796","","","","","0","","1345","900","1349","906","2100","","1","24","39","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","772","899906","0.0-3.0-106.0-2.0-0.0","25","53725","male","1","null","","","","null","","52","","","899145","","","","","","","755","2245","761","2255","755","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","773","901410","0.0-3.0-106.0-4.0","25","53725","male","1","null","","","","null","","52","","","899906","","","","","","","1500","3000","1504","3016","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","774","902518","0.0-3.0-108.0-0.0","25","53725","male","1","null","","","","null","","53","","","901410","2","","","","1","","1100","4500","1108","4520","","","","","","","","","","","","H","0","1100","left","scramble","1300","3","17","4","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","775","903415","0.0-3.0-108.0-1.0-0.0","25","53725","male","1","893","","","","68","","53","","","902518","","","","","0","","893","5600","897","5628","1900","","1","17","4","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","776","904428","0.0-3.0-108.0-2.0-0.0","25","53725","male","1","null","","","","null","","53","","","903415","","","","","","","1007","6493","1013","6525","1007","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","777","905733","0.0-3.0-108.0-4.0","25","53725","male","1","null","","","","null","","53","","","904428","","","","","","","1300","7500","1305","7538","1300","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","778","908740","0.0-3.0-110.0-0.0","25","53725","male","1","null","","","","null","","54","","","905733","2","","","","1","","3000","8800","3007","8843","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","F","0","0","","original","2300","3","13","26","faces","body_parts","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","43","89","","",""
"","deliberation_no_response","","html-keyboard-response","779","909046","0.0-3.0-110.0-3.0-0.0","25","53725","male","1","null","","","","null","","54","","","908740","","","","","1","","300","11800","306","11850","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","780","911052","0.0-3.0-110.0-4.0","25","53725","male","1","null","","","","null","","54","","","909046","","","","","","","2000","12100","2006","12156","2000","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","781","914057","0.0-3.0-112.0-0.0","25","53725","male","1","null","","","","null","","55","","","911052","2","","","","1","","3000","14100","3005","14162","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","L","0","0","","original","1400","3","25","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","71","50","","",""
"","deliberation_no_response","","html-keyboard-response","782","914362","0.0-3.0-112.0-3.0-0.0","25","53725","male","1","null","","","","null","","55","","","914057","","","","","1","","300","17100","305","17167","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","783","915468","0.0-3.0-112.0-4.0","25","53725","male","1","null","","","","null","","55","","","914362","","","","","","","1100","17400","1106","17472","1100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","784","916774","0.0-3.0-114.0-0.0","25","53725","male","1","null","","","","null","","56","","","915468","2","","","","1","","1300","18500","1306","18578","","","","","","","","","","","","G","0","1300","right","scramble","3100","3","42","1","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","785","917747","0.0-3.0-114.0-1.0-0.0","25","53725","male","1","969","","","","75","","56","","","916774","","","","","0","","969","19800","973","19884","1700","","0","1","42","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","786","918483","0.0-3.0-114.0-2.0-0.0","25","53725","male","1","null","","","","null","","56","","","917747","","","","","","","731","20769","736","20857","731","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","787","921588","0.0-3.0-114.0-4.0","25","53725","male","1","null","","","","null","","56","","","918483","","","","","","","3100","21500","3105","21593","3100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","788","924594","0.0-3.0-116.0-0.0","25","53725","male","1","null","","","","null","","57","","","921588","2","","","","1","","3000","24600","3006","24698","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","J","0","0","","original","1500","3","20","38","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","61","50","","",""
"","deliberation_no_response","","html-keyboard-response","789","924900","0.0-3.0-116.0-3.0-0.0","25","53725","male","1","null","","","","null","","57","","","924594","","","","","1","","300","27600","306","27704","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","790","926105","0.0-3.0-116.0-4.0","25","53725","male","1","null","","","","null","","57","","","924900","","","","","","","1200","27900","1205","28010","1200","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","791","929111","0.0-3.0-118.0-0.0","25","53725","male","1","null","","","","null","","58","","","926105","2","","","","1","","3000","29100","3006","29215","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","G","0","0","","original","1200","3","42","1","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","27","64","","",""
"","deliberation_no_response","","html-keyboard-response","792","929416","0.0-3.0-118.0-3.0-0.0","25","53725","male","1","null","","","","null","","58","","","929111","","","","","1","","300","32100","305","32221","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","793","930323","0.0-3.0-118.0-4.0","25","53725","male","1","null","","","","null","","58","","","929416","","","","","","","900","32400","907","32526","900","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","794","931329","0.0-3.0-120.0-0.0","25","53725","male","1","null","","","","null","","59","","","930323","2","","","","1","","1000","33300","1006","33433","","","","","","","","","","","","C","0","1000","left","scramble","1500","3","5","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","795","932196","0.0-3.0-120.0-1.0-0.0","25","53725","male","1","863","","","","68","","59","","","931329","","","","","0","","863","34300","867","34439","2000","","1","5","34","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","796","933339","0.0-3.0-120.0-2.0-0.0","25","53725","male","1","null","","","","null","","59","","","932196","","","","","","","1137","35163","1143","35306","1137","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","797","934844","0.0-3.0-120.0-4.0","25","53725","male","1","null","","","","null","","59","","","933339","","","","","","","1500","36300","1505","36449","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","798","935950","0.0-3.0-122.0-0.0","25","53725","male","1","null","","","","null","","60","","","934844","2","","","","1","","1100","37800","1106","37954","","","","","","","","","","","","F","0","1100","left","scramble","1500","3","13","26","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","799","937416","0.0-3.0-122.0-1.0-0.0","25","53725","male","1","1462","","","","68","","60","","","935950","","","","","0","","1462","38900","1466","39060","1900","","1","13","26","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","800","937859","0.0-3.0-122.0-2.0-0.0","25","53725","male","1","null","","","","null","","60","","","937416","","","","","","","438","40362","443","40526","438","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","801","939364","0.0-3.0-122.0-4.0","25","53725","male","1","null","","","","null","","60","","","937859","","","","","","","1500","40800","1505","40969","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","802","942370","0.0-3.0-124.0-0.0","25","53725","male","1","null","","","","null","","61","","","939364","2","","","","1","","3000","42300","3006","42474","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","I","0","0","","original","1500","3","32","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","60","36","","",""
"","deliberation_no_response","","html-keyboard-response","803","942676","0.0-3.0-124.0-3.0-0.0","25","53725","male","1","null","","","","null","","61","","","942370","","","","","1","","300","45300","306","45480","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","804","943882","0.0-3.0-124.0-4.0","25","53725","male","1","null","","","","null","","61","","","942676","","","","","","","1200","45600","1206","45786","1200","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","805","946887","0.0-3.0-126.0-0.0","25","53725","male","1","null","","","","null","","62","","","943882","2","","","","1","","3000","46800","3005","46992","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","A","0","0","","original","3200","3","10","43","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","74","75","","",""
"","deliberation_no_response","","html-keyboard-response","806","947193","0.0-3.0-126.0-3.0-0.0","25","53725","male","1","null","","","","null","","62","","","946887","","","","","1","","300","49800","306","49997","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","807","950099","0.0-3.0-126.0-4.0","25","53725","male","1","null","","","","null","","62","","","947193","","","","","","","2900","50100","2906","50303","2900","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","808","951505","0.0-3.0-128.0-0.0","25","53725","male","1","null","","","","null","","63","","","950099","2","","","","1","","1400","53000","1406","53209","","","","","","","","","","","","A","0","1400","left","scramble","1600","3","10","43","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","809","952475","0.0-3.0-128.0-1.0-0.0","25","53725","male","1","967","","","","68","","63","","","951505","","","","","0","","967","54400","970","54615","1600","","1","10","43","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","810","953114","0.0-3.0-128.0-2.0-0.0","25","53725","male","1","null","","","","null","","63","","","952475","","","","","","","633","55367","639","55585","633","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","811","954720","0.0-3.0-128.0-4.0","25","53725","male","1","null","","","","null","","63","","","953114","","","","","","","1600","56000","1606","56224","1600","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","812","957726","0.0-3.0-130.0-0.0","25","53725","male","1","null","","","","null","","64","","","954720","2","","","","1","","3000","57600","3006","57830","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","C","0","0","","original","2000","3","5","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","39","83","","",""
"","deliberation_no_response","","html-keyboard-response","813","958032","0.0-3.0-130.0-3.0-0.0","25","53725","male","1","null","","","","null","","64","","","957726","","","","","1","","300","60600","306","60836","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","814","959737","0.0-3.0-130.0-4.0","25","53725","male","1","null","","","","null","","64","","","958032","","","","","","","1700","60900","1705","61142","1700","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","815","960643","0.0-3.0-132.0-0.0","25","53725","male","1","null","","","","null","","65","","","959737","2","","","","1","","900","62600","906","62847","","","","","","","","","","","","E","0","900","right","scramble","1800","3","36","31","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","816","961595","0.0-3.0-132.0-1.0-0.0","25","53725","male","1","948","","","","75","","65","","","960643","","","","","0","","948","63500","952","63753","2100","","0","31","36","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","817","962752","0.0-3.0-132.0-2.0-0.0","25","53725","male","1","null","","","","null","","65","","","961595","","","","","","","1152","64448","1157","64705","1152","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","818","964558","0.0-3.0-132.0-4.0","25","53725","male","1","null","","","","null","","65","","","962752","","","","","","","1800","65600","1806","65862","1800","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","819","965963","0.0-3.0-134.0-0.0","25","53725","male","1","null","","","","null","","66","","","964558","2","","","","1","","1400","67400","1405","67668","","","","","","","","","","","","B","0","1400","right","scramble","2400","3","6","18","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","820","966825","0.0-3.0-134.0-1.0-0.0","25","53725","male","1","857","","","","75","","66","","","965963","","","","","0","","857","68800","862","69073","1600","","0","18","6","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
