"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_outcome_estimation","","html-keyboard-response","2632","3984856","0.0-7.0-47.0-3.0","35","95708","MALE","null","","","","null","","45","","","3980338","1","","","","","","4500","167500","4518","171060","4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2633","3984896","0.0-7.0-48.0-0.0","35","95708","MALE","29","","","","68","","46","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","3984856","1","","","","0","","29","172000","40","175578","","","","","","","","","","","E","0","","","","1300","2","","","","","","","","","","","","43","","","","","chosen","","","","","","","","","","","no_gain","gain","29","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2634","3986893","0.0-7.0-48.0-1.0-0.0","35","95708","MALE","null","","","","null","","46","","","3984896","1","","","","","","1971","172029","1997","175618","1971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2635","3988207","0.0-7.0-48.0-3.0","35","95708","MALE","null","","","","null","","46","","","3986893","1","","","","","","1300","174000","1314","177615","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2636","3988291","0.0-7.0-49.0-0.0","35","95708","MALE","69","","","","75","","47","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","3988207","1","","","","0","","69","175300","84","178929","","","","","","","","","","","K","0","","","","1500","2","","","","","","","","","","","","30","","","","","unchosen","","","","","","","","","","","gain","no_gain","69","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2637","3990253","0.0-7.0-49.0-1.0-0.0","35","95708","MALE","null","","","","null","","47","","","3988291","1","","","","","","1931","175369","1962","179013","1931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2638","3991794","0.0-7.0-49.0-3.0","35","95708","MALE","null","","","","null","","47","","","3990253","1","","","","","","1500","177300","1541","180975","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2639","3991965","0.0-7.0-50.0-0.0","35","95708","MALE","145","","","","68","","48","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","3991794","1","","","","0","","145","178800","171","182516","","","","","","","","","","","G","0","","","","2400","2","","","","","","","","","","","","42","","","","","chosen","","","","","","","","","","","gain","gain","145","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2640","3993854","0.0-7.0-50.0-1.0-0.0","35","95708","MALE","null","","","","null","","48","","","3991965","1","","","","","","1855","178945","1889","182687","1855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2641","3996282","0.0-7.0-50.0-3.0","35","95708","MALE","null","","","","null","","48","","","3993854","1","","","","","","2400","180800","2428","184576","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2642","3996392","0.0-7.0-51.0-0.0","35","95708","MALE","86","","","","75","","49","","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","3996282","1","","","","0","","86","183200","110","187004","","","","","","","","","","","E","0","","","","2900","2","","","","","","","","","","","","33","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","86","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2643","3998327","0.0-7.0-51.0-1.0-0.0","35","95708","MALE","null","","","","null","","49","","","3996392","1","","","","","","1914","183286","1935","187114","1914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2644","4001257","0.0-7.0-51.0-3.0","35","95708","MALE","null","","","","null","","49","","","3998327","1","","","","","","2900","185200","2930","189049","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2645","4001384","0.0-7.0-52.0-0.0","35","95708","MALE","113","","","","75","","50","","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","4001257","1","","","","0","","113","188100","127","191979","","","","","","","","","","","D","0","","","","1400","2","","","","","","","","","","","","39","","","","","chosen","","","","","","","","","","","gain","no_gain","113","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2646","4003290","0.0-7.0-52.0-1.0-0.0","35","95708","MALE","null","","","","null","","50","","","4001384","1","","","","","","1887","188213","1906","192106","1887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2647","4004715","0.0-7.0-52.0-3.0","35","95708","MALE","null","","","","null","","50","","","4003290","1","","","","","","1400","190100","1425","194012","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2648","4004779","0.0-7.0-53.0-0.0","35","95708","MALE","50","","","","68","","51","","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","4004715","1","","","","0","","50","191500","64","195437","","","","","","","","","","","D","0","","","","1900","3","","","","","","","","","","","","39","","","","","chosen","","","","","","","","","","","gain","gain","50","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2649","4006744","0.0-7.0-53.0-1.0-0.0","35","95708","MALE","null","","","","null","","51","","","4004779","1","","","","","","1950","191550","1965","195501","1950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2650","4008758","0.0-7.0-53.0-3.0","35","95708","MALE","null","","","","null","","51","","","4006744","1","","","","","","1900","193500","2014","197466","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2651","4008780","0.0-7.0-54.0-0.0","35","95708","MALE","2","","","","68","","52","","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","4008758","1","","","","0","","2","195400","22","199480","","","","","","","","","","","E","0","","","","1900","3","","","","","","","","","","","","33","","","","","unchosen","","","","","","","","","","","no_gain","gain","2","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2652","4010801","0.0-7.0-54.0-1.0-0.0","35","95708","MALE","null","","","","null","","52","","","4008780","1","","","","","","1998","195402","2021","199502","1998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2653","4012722","0.0-7.0-54.0-3.0","35","95708","MALE","null","","","","null","","52","","","4010801","1","","","","","","1900","197400","1921","201523","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2654","4012829","0.0-7.0-55.0-0.0","35","95708","MALE","89","","","","75","","53","","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","4012722","1","","","","0","","89","199300","107","203444","","","","","","","","","","","D","0","","","","2100","3","","","","","","","","","","","","14","","","","","unchosen","","","","","","","","","","","gain","no_gain","89","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2655","4014758","0.0-7.0-55.0-1.0-0.0","35","95708","MALE","null","","","","null","","53","","","4012829","1","","","","","","1911","199389","1929","203551","1911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2656","4016881","0.0-7.0-55.0-3.0","35","95708","MALE","null","","","","null","","53","","","4014758","1","","","","","","2100","201300","2123","205480","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2657","4017036","0.0-7.0-56.0-0.0","35","95708","MALE","133","","","","75","","54","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","4016881","1","","","","0","","133","203400","155","207603","","","","","","","","","","","F","0","","","","1000","3","","","","","","","","","","","","28","","","","","chosen","","","","","","","","","","","no_gain","no_gain","133","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2658","4018932","0.0-7.0-56.0-1.0-0.0","35","95708","MALE","null","","","","null","","54","","","4017036","1","","","","","","1867","203533","1896","207758","1867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2659","4019969","0.0-7.0-56.0-3.0","35","95708","MALE","null","","","","null","","54","","","4018932","1","","","","","","1000","205400","1037","209654","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2660","4019995","0.0-7.0-57.0-0.0","35","95708","MALE","4","","","","68","","55","","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","4019969","1","","","","0","","4","206400","26","210691","","","","","","","","","","","F","0","","","","3200","3","","","","","","","","","","","","19","","","","","unchosen","","","","","","","","","","","no_gain","gain","4","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2661","4022046","0.0-7.0-57.0-1.0-0.0","35","95708","MALE","null","","","","null","","55","","","4019995","1","","","","","","1996","206404","2051","210717","1996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2662","4025283","0.0-7.0-57.0-3.0","35","95708","MALE","null","","","","null","","55","","","4022046","1","","","","","","3200","208400","3237","212768","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2663","4025404","0.0-7.0-58.0-0.0","35","95708","MALE","92","","","","75","","56","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","4025283","1","","","","0","","92","211600","121","216005","","","","","","","","","","","H","0","","","","2400","3","","","","","","","","","","","","17","","","","","chosen","","","","","","","","","","","gain","no_gain","92","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2664","4027344","0.0-7.0-58.0-1.0-0.0","35","95708","MALE","null","","","","null","","56","","","4025404","1","","","","","","1908","211692","1940","216126","1908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2665","4029768","0.0-7.0-58.0-3.0","35","95708","MALE","null","","","","null","","56","","","4027344","1","","","","","","2400","213600","2424","218066","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2666","4031292","0.0-7.0-59.0-0.0","35","95708","MALE","null","","","","null","","57","","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","4029768","1","","","","1","","1500","216000","1524","220490","","","","","","","","","","","I","0","","","","1100","3","","","","","","","","","","","","31","","","","","chosen","","","","","","","","","","","gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2667","4031620","0.0-7.0-59.0-2.0-0.0","35","95708","MALE","null","","","","null","","57","","","4031292","1","","","","","","300","217500","328","222014","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2668","4032459","0.0-7.0-59.0-3.0","35","95708","MALE","null","","","","null","","57","","","4031620","1","","","","","","800","217800","839","222342","800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2669","4033554","0.0-7.0-60.0-0.0","35","95708","MALE","1075","","","","68","","58","","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","4032459","1","","","","0","","1075","218600","1095","223181","","","","","","","","","","","I","0","","","","1000","3","","","","","","","","","","","","4","","","","","unchosen","","","","","","","","","","","gain","gain","1075","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2670","4034510","0.0-7.0-60.0-1.0-0.0","35","95708","MALE","null","","","","null","","58","","","4033554","1","","","","","","925","219675","956","224276","925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2671","4035541","0.0-7.0-60.0-3.0","35","95708","MALE","null","","","","null","","58","","","4034510","1","","","","","","1000","220600","1031","225232","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2672","4035575","0.0-7.0-61.0-0.0","35","95708","MALE","21","","","","68","","59","","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","4035541","1","","","","0","","21","221600","34","226263","","","","","","","","","","","L","0","","","","1000","3","","","","","","","","","","","","18","","","","","chosen","","","","","","","","","","","no_gain","gain","21","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2673","4037585","0.0-7.0-61.0-1.0-0.0","35","95708","MALE","null","","","","null","","59","","","4035575","1","","","","","","1979","221621","2010","226297","1979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2674","4038603","0.0-7.0-61.0-3.0","35","95708","MALE","null","","","","null","","59","","","4037585","1","","","","","","1000","223600","1018","228307","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2675","4038915","0.0-7.0-62.0-0.0","35","95708","MALE","297","","","","68","","60","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","4038603","1","","","","0","","297","224600","312","229325","","","","","","","","","","","C","0","","","","1100","3","","","","","","","","","","","","5","","","","","unchosen","","","","","","","","","","","gain","gain","297","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2676","4040656","0.0-7.0-62.0-1.0-0.0","35","95708","MALE","null","","","","null","","60","","","4038915","1","","","","","","1703","224897","1741","229637","1703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2677","4041777","0.0-7.0-62.0-3.0","35","95708","MALE","null","","","","null","","60","","","4040656","1","","","","","","1100","226600","1121","231378","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2678","4043040","0.0-7.0-63.0-0.0","35","95708","MALE","1240","","","","75","","61","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","4041777","1","","","","0","","1240","227700","1263","232499","","","","","","","","","","","E","0","","","","1300","3","","","","","","","","","","","","43","","","","","chosen","","","","","","","","","","","no_gain","no_gain","1240","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2679","4043951","0.0-7.0-63.0-1.0-0.0","35","95708","MALE","null","","","","null","","61","","","4043040","1","","","","","","760","228940","911","233762","760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2680","4045289","0.0-7.0-63.0-3.0","35","95708","MALE","null","","","","null","","61","","","4043951","1","","","","","","1300","229700","1338","234673","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2681","4045471","0.0-7.0-64.0-0.0","35","95708","MALE","165","","","","75","","62","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","4045289","1","","","","0","","165","231000","182","236011","","","","","","","","","","","K","0","","","","1200","3","","","","","","","","","","","","30","","","","","unchosen","","","","","","","","","","","gain","no_gain","165","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2682","4047327","0.0-7.0-64.0-1.0-0.0","35","95708","MALE","null","","","","null","","62","","","4045471","1","","","","","","1835","231165","1856","236193","1835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2683","4048565","0.0-7.0-64.0-3.0","35","95708","MALE","null","","","","null","","62","","","4047327","1","","","","","","1200","233000","1238","238049","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2684","4048624","0.0-7.0-65.0-0.0","35","95708","MALE","6","","","","75","","63","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","4048565","1","","","","0","","6","234200","59","239287","","","","","","","","","","","H","0","","","","1800","3","","","","","","","","","","","","6","","","","","unchosen","","","","","","","","","","","gain","no_gain","6","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2685","4050640","0.0-7.0-65.0-1.0-0.0","35","95708","MALE","null","","","","null","","63","","","4048624","1","","","","","","1994","234206","2016","239346","1994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2686","4052456","0.0-7.0-65.0-3.0","35","95708","MALE","null","","","","null","","63","","","4050640","1","","","","","","1800","236200","1816","241362","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2687","4052944","0.0-7.0-66.0-0.0","35","95708","MALE","468","","","","68","","64","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","4052456","1","","","","0","","468","238000","488","243178","","","","","","","","","","","G","0","","","","1900","3","","","","","","","","","","","","42","","","","","chosen","","","","","","","","","","","gain","gain","468","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2688","4054503","0.0-7.0-66.0-1.0-0.0","35","95708","MALE","null","","","","null","","64","","","4052944","1","","","","","","1532","238468","1559","243666","1532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2689","4056438","0.0-7.0-66.0-3.0","35","95708","MALE","null","","","","null","","64","","","4054503","1","","","","","","1900","240000","1935","245225","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2690","4056512","0.0-7.0-67.0-0.0","35","95708","MALE","53","","","","75","","65","","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","4056438","1","","","","0","","53","241900","74","247160","","","","","","","","","","","B","0","","","","4200","3","","","","","","","","","","","","21","","","","","chosen","","","","","","","","","","","no_gain","no_gain","53","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2691","4058597","0.0-7.0-67.0-1.0-0.0","35","95708","MALE","null","","","","null","","65","","","4056512","1","","","","","","1947","241953","2085","247234","1947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2692","4062825","0.0-7.0-67.0-3.0","35","95708","MALE","null","","","","null","","65","","","4058597","1","","","","","","4200","243900","4228","249319","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2693","4062873","0.0-7.0-68.0-0.0","35","95708","MALE","30","","","","75","","66","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","4062825","1","","","","0","","30","248100","48","253547","","","","","","","","","","","L","0","","","","3000","3","","","","","","","","","","","","25","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","30","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2694","4064863","0.0-7.0-68.0-1.0-0.0","35","95708","MALE","null","","","","null","","66","","","4062873","1","","","","","","1970","248130","1990","253595","1970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2695","4067891","0.0-7.0-68.0-3.0","35","95708","MALE","null","","","","null","","66","","","4064863","1","","","","","","3000","250100","3028","255585","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2696","4068045","0.0-7.0-69.0-0.0","35","95708","MALE","135","","","","75","","67","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","4067891","1","","","","0","","135","253100","154","258613","","","","","","","","","","","J","0","","","","1000","3","","","","","","","","","","","","46","","","","","chosen","","","","","","","","","","","no_gain","no_gain","135","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2697","4069922","0.0-7.0-69.0-1.0-0.0","35","95708","MALE","null","","","","null","","67","","","4068045","1","","","","","","1865","253235","1877","258767","1865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2698","4070943","0.0-7.0-69.0-3.0","35","95708","MALE","null","","","","null","","67","","","4069922","1","","","","","","1000","255100","1021","260644","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2699","4070977","0.0-7.0-70.0-0.0","35","95708","MALE","19","","","","68","","68","","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","4070943","1","","","","0","","19","256100","34","261665","","","","","","","","","","","A","0","","","","2100","3","","","","","","","","","","","","38","","","","","unchosen","","","","","","","","","","","no_gain","gain","19","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2700","4072985","0.0-7.0-70.0-1.0-0.0","35","95708","MALE","null","","","","null","","68","","","4070977","1","","","","","","1981","256119","2008","261699","1981","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2701","4075106","0.0-7.0-70.0-3.0","35","95708","MALE","null","","","","null","","68","","","4072985","1","","","","","","2100","258100","2121","263707","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2702","4075259","0.0-7.0-71.0-0.0","35","95708","MALE","136","","","","68","","69","","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","4075106","1","","","","0","","136","260200","153","265828","","","","","","","","","","","K","0","","","","1000","3","","","","","","","","","","","","45","","","","","chosen","","","","","","","","","","","gain","gain","136","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2703","4077153","0.0-7.0-71.0-1.0-0.0","35","95708","MALE","null","","","","null","","69","","","4075259","1","","","","","","1864","260336","1894","265981","1864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2704","4078178","0.0-7.0-71.0-3.0","35","95708","MALE","null","","","","null","","69","","","4077153","1","","","","","","1000","262200","1025","267875","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2705","4078519","0.0-7.0-72.0-0.0","35","95708","MALE","324","","","","75","","70","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","4078178","1","","","","0","","324","263200","341","268900","","","","","","","","","","","C","0","","","","3000","3","","","","","","","","","","","","26","","","","","chosen","","","","","","","","","","","gain","no_gain","324","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2706","4080239","0.0-7.0-72.0-1.0-0.0","35","95708","MALE","null","","","","null","","70","","","4078519","1","","","","","","1676","263524","1720","269241","1676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2707","4083258","0.0-7.0-72.0-3.0","35","95708","MALE","null","","","","null","","70","","","4080239","1","","","","","","3000","265200","3019","270961","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2708","4083295","0.0-7.0-73.0-0.0","35","95708","MALE","23","","","","75","","71","","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","4083258","1","","","","0","","23","268200","37","273980","","","","","","","","","","","J","0","","","","3400","3","","","","","","","","","","","","12","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","23","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2709","4085286","0.0-7.0-73.0-1.0-0.0","35","95708","MALE","null","","","","null","","71","","","4083295","1","","","","","","1977","268223","1991","274017","1977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2710","4088710","0.0-7.0-73.0-3.0","35","95708","MALE","null","","","","null","","71","","","4085286","1","","","","","","3400","270200","3424","276008","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2711","4088780","0.0-7.0-74.0-0.0","35","95708","MALE","56","","","","68","","72","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","4088710","1","","","","0","","56","273600","70","279432","","","","","","","","","","","G","0","","","","1800","3","","","","","","","","","","","","0","","","","","unchosen","","","","","","","","","","","gain","gain","56","1","","","","",""
