"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","82","398171","0.0-2.0-12.0-0.0","34","22705","male","67","","","","68","0","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","397767","1","body_parts","","0","0","1","400","2800","404","2840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","398476","0.0-2.0-12.0-1.0","34","22705","male","null","","","","null","","10","","","398171","1","","","","","","300","3200","305","3244","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","398882","0.0-2.0-13.0-0.0","34","22705","male","62","","","","68","0","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","398476","1","body_parts","","0","0","1","400","3500","406","3549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","399186","0.0-2.0-13.0-1.0","34","22705","male","null","","","","null","","11","","","398882","1","","","","","","300","3900","304","3955","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","399591","0.0-2.0-14.0-0.0","34","22705","male","24","","","","75","1","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","399186","1","body_parts","","0","0","0","400","4200","405","4259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","399896","0.0-2.0-14.0-1.0","34","22705","male","null","","","","null","","12","","","399591","1","","","","","","300","4600","305","4664","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","400301","0.0-2.0-15.0-0.0","34","22705","male","50","","","","68","0","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","399896","1","body_parts","","0","0","1","400","4900","405","4969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","400605","0.0-2.0-15.0-1.0","34","22705","male","null","","","","null","","13","","","400301","1","","","","","","300","5300","304","5374","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","401010","0.0-2.0-16.0-0.0","34","22705","male","1","","","","75","1","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","400605","1","body_parts","","0","0","0","400","5600","405","5678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","401315","0.0-2.0-16.0-1.0","34","22705","male","null","","","","null","","14","","","401010","1","","","","","","300","6000","305","6083","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","401721","0.0-2.0-17.0-0.0","34","22705","male","7","","","","75","1","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","401315","1","body_parts","","0","0","0","400","6300","406","6388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","402026","0.0-2.0-17.0-1.0","34","22705","male","null","","","","null","","15","","","401721","1","","","","","","300","6700","305","6794","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","402431","0.0-2.0-18.0-0.0","34","22705","male","144","","","","68","0","16","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","402026","1","body_parts","","0","0","1","400","7000","405","7099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","402736","0.0-2.0-18.0-1.0","34","22705","male","null","","","","null","","16","","","402431","1","","","","","","300","7400","305","7504","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","403141","0.0-2.0-19.0-0.0","34","22705","male","171","","","","68","0","17","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","402736","1","body_parts","","0","0","1","400","7700","405","7809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","403455","0.0-2.0-19.0-1.0","34","22705","male","null","","","","null","","17","","","403141","1","","","","","","300","8100","314","8214","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","403861","0.0-2.0-20.0-0.0","34","22705","male","11","","","","68","0","18","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","403455","1","body_parts","","0","0","1","400","8400","406","8528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","404165","0.0-2.0-20.0-1.0","34","22705","male","null","","","","null","","18","","","403861","1","","","","","","300","8800","304","8934","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","404570","0.0-2.0-21.0-0.0","34","22705","male","69","","","","68","0","19","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","404165","1","body_parts","","0","0","1","400","9100","405","9238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","404875","0.0-2.0-21.0-1.0","34","22705","male","null","","","","null","","19","","","404570","1","","","","","","300","9500","305","9643","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","405280","0.0-2.0-22.0-0.0","34","22705","male","95","","","","68","0","20","","Stimuli/Experimental_stims/localizer/body_parts/toan-nguyen-VIeLuUFzesg-unsplash.jpg","404875","1","body_parts","","1","0","0","400","9800","405","9948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","405584","0.0-2.0-22.0-1.0","34","22705","male","null","","","","null","","20","","","405280","1","","","","","","300","10200","304","10353","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","405989","0.0-2.0-23.0-0.0","34","22705","male","154","","","","68","0","21","","Stimuli/Experimental_stims/localizer/body_parts/sippakorn-yamkasikorn-32_sJlJa5gA-unsplash.jpg","405584","1","body_parts","","0","0","1","400","10500","405","10657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","406294","0.0-2.0-23.0-1.0","34","22705","male","null","","","","null","","21","","","405989","1","","","","","","300","10900","305","11062","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","406699","0.0-2.0-24.0-0.0","34","22705","male","4","","","","68","0","22","","Stimuli/Experimental_stims/localizer/body_parts/louis-hansel-FjKTMRTQYAs-unsplash.jpg","406294","1","body_parts","","0","0","1","400","11200","405","11367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","407005","0.0-2.0-24.0-1.0","34","22705","male","null","","","","null","","22","","","406699","1","","","","","","300","11600","306","11772","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","407411","0.0-2.0-25.0-0.0","34","22705","male","46","","","","68","0","23","","Stimuli/Experimental_stims/localizer/body_parts/sydney-herron-b2W04fGuS70-unsplash.jpg","407005","1","body_parts","","0","0","1","400","11900","406","12078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","407716","0.0-2.0-25.0-1.0","34","22705","male","null","","","","null","","23","","","407411","1","","","","","","300","12300","305","12484","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","408121","0.0-2.0-26.0-0.0","34","22705","male","86","","","","68","0","24","","Stimuli/Experimental_stims/localizer/body_parts/danie-franco-jyyNiSEcCl4-unsplash.jpg","407716","1","body_parts","","0","0","1","400","12600","405","12789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","408426","0.0-2.0-26.0-1.0","34","22705","male","null","","","","null","","24","","","408121","1","","","","","","300","13000","305","13194","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","408831","0.0-2.0-27.0-0.0","34","22705","male","144","","","","68","0","25","","Stimuli/Experimental_stims/localizer/body_parts/ramesh-iyer-CRhznMXoJlc-unsplash.jpg","408426","1","body_parts","","0","0","1","400","13300","405","13499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
