"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","outcome_estimation","","html-keyboard-response","2655","3587471","0.0-7.0-69.0-0.0","33","23013","female","1434","","","","68","","67","","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","3586019","1","","","","0","","1434","238200","1452","305061","","","","","","","","","","","A","0","","","","2300","3","","","","","","","","","","","9","","","","","unchosen","","","","","","","","","","","no_gain","gain","1434","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2656","3588051","0.0-7.0-69.0-1.0-0.0","33","23013","female","null","","","","null","","67","","","3587471","1","","","","","","566","239634","580","306513","566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2657","3590372","0.0-7.0-69.0-3.0","33","23013","female","null","","","","null","","67","","","3588051","1","","","","","","2300","240200","2321","307093","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2658","3591543","0.0-7.0-70.0-0.0","33","23013","female","1157","","","","75","","68","","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","3590372","1","","","","0","","1157","242500","1171","309414","","","","","","","","","","","D","0","","","","1300","3","","","","","","","","","","","22","","","","","chosen","","","","","","","","","","","gain","no_gain","1157","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2659","3592398","0.0-7.0-70.0-1.0-0.0","33","23013","female","null","","","","null","","68","","","3591543","1","","","","","","843","243657","855","310585","843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2660","3593719","0.0-7.0-70.0-3.0","33","23013","female","null","","","","null","","68","","","3592398","1","","","","","","1300","244500","1321","311440","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2661","3594440","0.0-7.0-71.0-0.0","33","23013","female","708","","","","75","","69","","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","3593719","1","","","","0","","708","245800","721","312761","","","","","","","","","","","D","0","","","","2000","3","","","","","","","","","","","41","","","","","unchosen","","","","","","","","","","","gain","no_gain","708","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2662","3595756","0.0-7.0-71.0-1.0-0.0","33","23013","female","null","","","","null","","69","","","3594440","1","","","","","","1292","246508","1316","313482","1292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2663","3597795","0.0-7.0-71.0-3.0","33","23013","female","null","","","","null","","69","","","3595756","1","","","","","","2000","247800","2039","314798","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2664","3598957","0.0-7.0-72.0-0.0","33","23013","female","1141","","","","68","","70","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","3597795","1","","","","0","","1141","249800","1162","316837","","","","","","","","","","","C","0","","","","1900","3","","","","","","","","","","","34","","","","","chosen","","","","","","","","","","","gain","gain","1141","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2665","3599829","0.0-7.0-72.0-1.0-0.0","33","23013","female","null","","","","null","","70","","","3598957","1","","","","","","859","250941","872","317999","859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2666","3601743","0.0-7.0-72.0-3.0","33","23013","female","null","","","","null","","70","","","3599829","1","","","","","","1900","251800","1914","318871","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2667","3602508","0.0-7.0-73.0-0.0","33","23013","female","748","","","","75","","71","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","3601743","1","","","","0","","748","253700","765","320785","","","","","","","","","","","E","0","","","","2800","3","","","","","","","","","","","28","","","","","chosen","","","","","","","","","","","no_gain","no_gain","748","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2668","3603779","0.0-7.0-73.0-1.0-0.0","33","23013","female","null","","","","null","","71","","","3602508","1","","","","","","1252","254448","1271","321550","1252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2669","3606604","0.0-7.0-73.0-3.0","33","23013","female","null","","","","null","","71","","","3603779","1","","","","","","2800","255700","2825","322821","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2670","3608129","0.0-7.0-74.0-0.0","33","23013","female","null","","","","null","","72","","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","3606604","1","","","","1","","1500","258500","1525","325646","","","","","","","","","","","L","0","","","","1500","3","","","","","","","","","","","27","","","","","unchosen","","","","","","","","","","","gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2671","3608444","0.0-7.0-74.0-2.0-0.0","33","23013","female","null","","","","null","","72","","","3608129","1","","","","","","300","260000","315","327171","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2672","3609663","0.0-7.0-74.0-3.0","33","23013","female","null","","","","null","","72","","","3608444","1","","","","","","1200","260300","1219","327486","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2673","3611107","0.0-7.0-75.0-0.0","33","23013","female","1422","","","","75","","73","","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","3609663","1","","","","0","","1422","261500","1444","328705","","","","","","","","","","","B","0","","","","2100","3","","","","","","","","","","","10","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","1422","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2674","3611704","0.0-7.0-75.0-1.0-0.0","33","23013","female","null","","","","null","","73","","","3611107","1","","","","","","578","262922","597","330149","578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2675","3613828","0.0-7.0-75.0-3.0","33","23013","female","null","","","","null","","73","","","3611704","1","","","","","","2100","263500","2124","330746","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2676","3614916","0.0-7.0-76.0-0.0","33","23013","female","1073","","","","68","","74","","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","3613828","1","","","","0","","1073","265600","1088","332870","","","","","","","","","","","J","0","","","","1500","3","","","","","","","","","","","15","","","","","chosen","","","","","","","","","","","no_gain","gain","1073","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2677","3615857","0.0-7.0-76.0-1.0-0.0","33","23013","female","null","","","","null","","74","","","3614916","1","","","","","","927","266673","941","333958","927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2678","3617391","0.0-7.0-76.0-3.0","33","23013","female","null","","","","null","","74","","","3615857","1","","","","","","1500","267600","1534","334899","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2679","3618421","0.0-7.0-77.0-0.0","33","23013","female","1018","","","","75","","75","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","3617391","1","","","","0","","1018","269100","1030","336433","","","","","","","","","","","C","0","","","","1400","4","","","","","","","","","","","5","","","","","unchosen","","","","","","","","","","","gain","no_gain","1018","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2680","3619418","0.0-7.0-77.0-1.0-0.0","33","23013","female","null","","","","null","","75","","","3618421","1","","","","","","982","270118","997","337463","982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2681","3620843","0.0-7.0-77.0-3.0","33","23013","female","null","","","","null","","75","","","3619418","1","","","","","","1400","271100","1425","338460","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2682","3622003","0.0-7.0-78.0-0.0","33","23013","female","1135","","","","68","","76","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","3620843","1","","","","0","","1135","272500","1160","339885","","","","","","","","","","","F","0","","","","4100","4","","","","","","","","","","","17","","","","","chosen","","","","","","","","","","","no_gain","gain","1135","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2683","3622886","0.0-7.0-78.0-1.0-0.0","33","23013","female","null","","","","null","","76","","","3622003","1","","","","","","865","273635","883","341045","865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2684","3627007","0.0-7.0-78.0-3.0","33","23013","female","null","","","","null","","76","","","3622886","1","","","","","","4100","274500","4121","341928","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2685","3628534","0.0-7.0-79.0-0.0","33","23013","female","null","","","","null","","77","","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","3627007","1","","","","1","","1500","278600","1527","346049","","","","","","","","","","","A","0","","","","1000","4","","","","","","","","","","","9","","","","","unchosen","","","","","","","","","","","no_gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2686","3628858","0.0-7.0-79.0-2.0-0.0","33","23013","female","null","","","","null","","77","","","3628534","1","","","","","","300","280100","324","347576","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2687","3629578","0.0-7.0-79.0-3.0","33","23013","female","null","","","","null","","77","","","3628858","1","","","","","","700","280400","720","347900","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2688","3630198","0.0-7.0-80.0-0.0","33","23013","female","607","","","","68","","78","","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","3629578","1","","","","0","","607","281100","620","348620","","","","","","","","","","","L","0","","","","2200","4","","","","","","","","","","","27","","","","","unchosen","","","","","","","","","","","gain","gain","607","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2689","3631605","0.0-7.0-80.0-1.0-0.0","33","23013","female","null","","","","null","","78","","","3630198","1","","","","","","1393","281707","1407","349240","1393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2690","3633827","0.0-7.0-80.0-3.0","33","23013","female","null","","","","null","","78","","","3631605","1","","","","","","2200","283100","2222","350647","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2691","3635199","0.0-7.0-81.0-0.0","33","23013","female","1352","","","","68","","79","","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","3633827","1","","","","0","","1352","285300","1372","352869","","","","","","","","","","","L","0","","","","1500","4","","","","","","","","","","","20","","","","","chosen","","","","","","","","","","","gain","gain","1352","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2692","3635869","0.0-7.0-81.0-1.0-0.0","33","23013","female","null","","","","null","","79","","","3635199","1","","","","","","648","286652","670","354241","648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2693","3637385","0.0-7.0-81.0-3.0","33","23013","female","null","","","","null","","79","","","3635869","1","","","","","","1500","287300","1516","354911","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2694","3638722","0.0-7.0-82.0-0.0","33","23013","female","1322","","","","75","","80","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","3637385","1","","","","0","","1322","288800","1337","356427","","","","","","","","","","","C","0","","","","1300","4","","","","","","","","","","","34","","","","","chosen","","","","","","","","","","","gain","no_gain","1322","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2695","3639416","0.0-7.0-82.0-1.0-0.0","33","23013","female","null","","","","null","","80","","","3638722","1","","","","","","678","290122","694","357764","678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2696","3640734","0.0-7.0-82.0-3.0","33","23013","female","null","","","","null","","80","","","3639416","1","","","","","","1300","290800","1318","358458","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2697","3641781","0.0-7.0-83.0-0.0","33","23013","female","1024","","","","68","","81","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","3640734","1","","","","0","","1024","292100","1047","359776","","","","","","","","","","","J","0","","","","2700","4","","","","","","","","","","","42","","","","","unchosen","","","","","","","","","","","no_gain","gain","1024","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2698","3642781","0.0-7.0-83.0-1.0-0.0","33","23013","female","null","","","","null","","81","","","3641781","1","","","","","","976","293124","1000","360823","976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2699","3645517","0.0-7.0-83.0-3.0","33","23013","female","null","","","","null","","81","","","3642781","1","","","","","","2700","294100","2736","361823","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2700","3646922","0.0-7.0-84.0-0.0","33","23013","female","1384","","","","75","","82","","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","3645517","1","","","","0","","1384","296800","1405","364559","","","","","","","","","","","B","0","","","","1300","4","","","","","","","","","","","14","","","","","chosen","","","","","","","","","","","no_gain","no_gain","1384","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2701","3647560","0.0-7.0-84.0-1.0-0.0","33","23013","female","null","","","","null","","82","","","3646922","1","","","","","","616","298184","638","365964","616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2702","3648877","0.0-7.0-84.0-3.0","33","23013","female","null","","","","null","","82","","","3647560","1","","","","","","1300","298800","1317","366602","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2703","3650400","0.0-7.0-85.0-0.0","33","23013","female","null","","","","null","","83","","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","3648877","1","","","","1","","1500","300100","1523","367919","","","","","","","","","","","J","0","","","","2600","4","","","","","","","","","","","15","","","","","chosen","","","","","","","","","","","no_gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2704","3650723","0.0-7.0-85.0-2.0-0.0","33","23013","female","null","","","","null","","83","","","3650400","1","","","","","","300","301600","323","369442","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2705","3653037","0.0-7.0-85.0-3.0","33","23013","female","null","","","","null","","83","","","3650723","1","","","","","","2300","301900","2314","369765","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2706","3654559","0.0-7.0-86.0-0.0","33","23013","female","null","","","","null","","84","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","3653037","1","","","","1","","1500","304200","1522","372079","","","","","","","","","","","I","0","","","","2900","4","","","","","","","","","","","2","","","","","unchosen","","","","","","","","","","","gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2707","3654880","0.0-7.0-86.0-2.0-0.0","33","23013","female","null","","","","null","","84","","","3654559","1","","","","","","300","305700","321","373601","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2708","3657503","0.0-7.0-86.0-3.0","33","23013","female","null","","","","null","","84","","","3654880","1","","","","","","2600","306000","2623","373922","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2709","3658710","0.0-7.0-87.0-0.0","33","23013","female","1182","","","","75","","85","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","3657503","1","","","","0","","1182","308600","1207","376545","","","","","","","","","","","E","0","","","","1800","4","","","","","","","","","","","28","","","","","chosen","","","","","","","","","","","no_gain","no_gain","1182","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2710","3659560","0.0-7.0-87.0-1.0-0.0","33","23013","female","null","","","","null","","85","","","3658710","1","","","","","","818","309782","850","377752","818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2711","3661402","0.0-7.0-87.0-3.0","33","23013","female","null","","","","null","","85","","","3659560","1","","","","","","1800","310600","1842","378602","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2712","3662643","0.0-7.0-88.0-0.0","33","23013","female","1221","","","","68","","86","","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","3661402","1","","","","0","","1221","312400","1241","380444","","","","","","","","","","","G","0","","","","1700","4","","","","","","","","","","","8","","","","","unchosen","","","","","","","","","","","gain","gain","1221","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2713","3663442","0.0-7.0-88.0-1.0-0.0","33","23013","female","null","","","","null","","86","","","3662643","1","","","","","","779","313621","799","381685","779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2714","3665168","0.0-7.0-88.0-3.0","33","23013","female","null","","","","null","","86","","","3663442","1","","","","","","1700","314400","1726","382484","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2715","3666694","0.0-7.0-89.0-0.0","33","23013","female","null","","","","null","","87","","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","3665168","1","","","","1","","1500","316100","1526","384210","","","","","","","","","","","B","0","","","","1800","4","","","","","","","","","","","10","","","","","unchosen","","","","","","","","","","","no_gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2716","3667019","0.0-7.0-89.0-2.0-0.0","33","23013","female","null","","","","null","","87","","","3666694","1","","","","","","300","317600","325","385736","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2717","3668544","0.0-7.0-89.0-3.0","33","23013","female","null","","","","null","","87","","","3667019","1","","","","","","1500","317900","1525","386061","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2718","3670069","0.0-7.0-90.0-0.0","33","23013","female","null","","","","null","","88","","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","3668544","1","","","","1","","1500","319400","1525","387586","","","","","","","","","","","D","0","","","","1900","4","","","","","","","","","","","22","","","","","chosen","","","","","","","","","","","gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2719","3670394","0.0-7.0-90.0-2.0-0.0","33","23013","female","null","","","","null","","88","","","3670069","1","","","","","","300","320900","325","389111","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2720","3672027","0.0-7.0-90.0-3.0","33","23013","female","null","","","","null","","88","","","3670394","1","","","","","","1600","321200","1633","389436","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2721","3672856","0.0-7.0-91.0-0.0","33","23013","female","813","","","","75","","89","","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","3672027","1","","","","0","","813","322800","829","391069","","","","","","","","","","","I","0","","","","3600","4","","","","","","","","","","","33","","","","","chosen","","","","","","","","","","","gain","no_gain","813","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2722","3674059","0.0-7.0-91.0-1.0-0.0","33","23013","female","null","","","","null","","89","","","3672856","1","","","","","","1187","323613","1203","391898","1187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2723","3677681","0.0-7.0-91.0-3.0","33","23013","female","null","","","","null","","89","","","3674059","1","","","","","","3600","324800","3622","393101","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2724","3678464","0.0-7.0-92.0-0.0","33","23013","female","765","","","","75","","90","","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","3677681","1","","","","0","","765","328400","783","396723","","","","","","","","","","","E","0","","","","2300","4","","","","","","","","","","","47","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","765","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2725","3679721","0.0-7.0-92.0-1.0-0.0","33","23013","female","null","","","","null","","90","","","3678464","1","","","","","","1235","329165","1257","397506","1235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2726","3682047","0.0-7.0-92.0-3.0","33","23013","female","null","","","","null","","90","","","3679721","1","","","","","","2300","330400","2326","398763","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2727","3682822","0.0-7.0-93.0-0.0","33","23013","female","758","","","","75","","91","","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","3682047","1","","","","0","","758","332700","775","401089","","","","","","","","","","","A","0","","","","1400","4","","","","","","","","","","","38","","","","","chosen","","","","","","","","","","","no_gain","no_gain","758","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2728","3684085","0.0-7.0-93.0-1.0-0.0","33","23013","female","null","","","","null","","91","","","3682822","1","","","","","","1242","333458","1263","401864","1242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2729","3685507","0.0-7.0-93.0-3.0","33","23013","female","null","","","","null","","91","","","3684085","1","","","","","","1400","334700","1422","403127","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2730","3687168","0.0-7.0-94.0-0.0","33","23013","female","null","","","","null","","92","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","3685507","1","","","","1","","1500","336100","1661","404549","","","","","","","","","","","H","0","","","","2600","4","","","","","","","","","","","6","","","","","unchosen","","","","","","","","","","","gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2731","3687485","0.0-7.0-94.0-2.0-0.0","33","23013","female","null","","","","null","","92","","","3687168","1","","","","","","300","337600","317","406210","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2732","3689811","0.0-7.0-94.0-3.0","33","23013","female","null","","","","null","","92","","","3687485","1","","","","","","2300","337900","2326","406527","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2733","3691192","0.0-7.0-95.0-0.0","33","23013","female","1359","","","","75","","93","","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","3689811","1","","","","0","","1359","340200","1381","408853","","","","","","","","","","","D","0","","","","2600","4","","","","","","","","","","","41","","","","","unchosen","","","","","","","","","","","gain","no_gain","1359","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2734","3691853","0.0-7.0-95.0-1.0-0.0","33","23013","female","null","","","","null","","93","","","3691192","1","","","","","","641","341559","661","410234","641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2735","3694476","0.0-7.0-95.0-3.0","33","23013","female","null","","","","null","","93","","","3691853","1","","","","","","2600","342200","2623","410895","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
