"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2679","5799273","0.0-7.0-62.0-1.0-0.0","34","40201","male","null","","","","null","","60","","","","5797305","1","","","","","","1949","225651","1968","229216","1949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2680","5801085","0.0-7.0-62.0-3.0","34","40201","male","null","","","","null","","60","","","","5799273","1","","","","","","1800","227600","1812","231184","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2681","5801108","0.0-7.0-63.0-0.0","34","40201","male","4","","","","75","","61","","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","5801085","1","","","","0","","4","229400","23","232996","","","","","","","","","","","F","0","","","","3200","3","","","","","","","","","","","","12","","","","","unchosen","","","","","","","","","","gain","no_gain","4","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2682","5803127","0.0-7.0-63.0-1.0-0.0","34","40201","male","null","","","","null","","61","","","","5801108","1","","","","","","1996","229404","2019","233019","1996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2683","5806348","0.0-7.0-63.0-3.0","34","40201","male","null","","","","null","","61","","","","5803127","1","","","","","","3200","231400","3221","235038","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2684","5806497","0.0-7.0-64.0-0.0","34","40201","male","124","","","","68","","62","","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","5806348","1","","","","0","","124","234600","149","238259","","","","","","","","","","","B","0","","","","1400","3","","","","","","","","","","","","16","","","","","chosen","","","","","","","","","","no_gain","gain","124","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2685","5808395","0.0-7.0-64.0-1.0-0.0","34","40201","male","null","","","","null","","62","","","","5806497","1","","","","","","1876","234724","1898","238408","1876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2686","5809813","0.0-7.0-64.0-3.0","34","40201","male","null","","","","null","","62","","","","5808395","1","","","","","","1400","236600","1418","240306","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2687","5811346","0.0-7.0-65.0-0.0","34","40201","male","null","","","","null","","63","","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","5809813","1","","","","1","","1500","238000","1533","241724","","","","","","","","","","","G","0","","","","2100","3","","","","","","","","","","","","36","","","","","unchosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2688","5811668","0.0-7.0-65.0-2.0-0.0","34","40201","male","null","","","","null","","63","","","","5811346","1","","","","","","300","239500","322","243257","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2689","5813489","0.0-7.0-65.0-3.0","34","40201","male","null","","","","null","","63","","","","5811668","1","","","","","","1800","239800","1821","243579","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2690","5815012","0.0-7.0-66.0-0.0","34","40201","male","null","","","","null","","64","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","5813489","1","","","","1","","1500","241600","1523","245400","","","","","","","","","","","K","0","","","","1200","3","","","","","","","","","","","","34","","","","","chosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2691","5815338","0.0-7.0-66.0-2.0-0.0","34","40201","male","null","","","","null","","64","","","","5815012","1","","","","","","300","243100","326","246923","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2692","5816263","0.0-7.0-66.0-3.0","34","40201","male","null","","","","null","","64","","","","5815338","1","","","","","","900","243400","925","247249","900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2693","5817789","0.0-7.0-67.0-0.0","34","40201","male","null","","","","null","","65","","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","5816263","1","","","","1","","1500","244300","1526","248174","","","","","","","","","","","I","0","","","","1100","3","","","","","","","","","","","","3","","","","","unchosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2694","5818111","0.0-7.0-67.0-2.0-0.0","34","40201","male","null","","","","null","","65","","","","5817789","1","","","","","","300","245800","322","249700","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2695","5818944","0.0-7.0-67.0-3.0","34","40201","male","null","","","","null","","65","","","","5818111","1","","","","","","800","246100","833","250022","800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2696","5820467","0.0-7.0-68.0-0.0","34","40201","male","null","","","","null","","66","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","5818944","1","","","","1","","1500","246900","1523","250855","","","","","","","","","","","I","0","","","","4300","3","","","","","","","","","","","","28","","","","","chosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2697","5820782","0.0-7.0-68.0-2.0-0.0","34","40201","male","null","","","","null","","66","","","","5820467","1","","","","","","300","248400","315","252378","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2698","5824802","0.0-7.0-68.0-3.0","34","40201","male","null","","","","null","","66","","","","5820782","1","","","","","","4000","248700","4020","252693","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2699","5826337","0.0-7.0-69.0-0.0","34","40201","male","null","","","","null","","67","","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","5824802","1","","","","1","","1500","252700","1535","256713","","","","","","","","","","","A","0","","","","2300","3","","","","","","","","","","","","44","","","","","unchosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2700","5826665","0.0-7.0-69.0-2.0-0.0","34","40201","male","null","","","","null","","67","","","","5826337","1","","","","","","300","254200","328","258248","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2701","5828688","0.0-7.0-69.0-3.0","34","40201","male","null","","","","null","","67","","","","5826665","1","","","","","","2000","254500","2023","258576","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2702","5830220","0.0-7.0-70.0-0.0","34","40201","male","null","","","","null","","68","","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","","5828688","1","","","","1","","1500","256500","1532","260599","","","","","","","","","","","D","0","","","","1300","3","","","","","","","","","","","","15","","","","","chosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2703","5830546","0.0-7.0-70.0-2.0-0.0","34","40201","male","null","","","","null","","68","","","","5830220","1","","","","","","300","258000","326","262131","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2704","5831569","0.0-7.0-70.0-3.0","34","40201","male","null","","","","null","","68","","","","5830546","1","","","","","","1000","258300","1023","262457","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2705","5833096","0.0-7.0-71.0-0.0","34","40201","male","null","","","","null","","69","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","5831569","1","","","","1","","1500","259300","1527","263480","","","","","","","","","","","D","0","","","","2000","3","","","","","","","","","","","","42","","","","","unchosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2706","5833414","0.0-7.0-71.0-2.0-0.0","34","40201","male","null","","","","null","","69","","","","5833096","1","","","","","","300","260800","318","265007","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2707","5835134","0.0-7.0-71.0-3.0","34","40201","male","null","","","","null","","69","","","","5833414","1","","","","","","1700","261100","1720","265325","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2708","5836653","0.0-7.0-72.0-0.0","34","40201","male","null","","","","null","","70","","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","","5835134","1","","","","1","","1500","262800","1519","267045","","","","","","","","","","","C","0","","","","1900","3","","","","","","","","","","","","27","","","","","chosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2709","5836974","0.0-7.0-72.0-2.0-0.0","34","40201","male","null","","","","null","","70","","","","5836653","1","","","","","","300","264300","321","268564","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2710","5838593","0.0-7.0-72.0-3.0","34","40201","male","null","","","","null","","70","","","","5836974","1","","","","","","1600","264600","1619","268885","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2711","5840111","0.0-7.0-73.0-0.0","34","40201","male","null","","","","null","","71","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","5838593","1","","","","1","","1500","266200","1518","270504","","","","","","","","","","","E","0","","","","2800","3","","","","","","","","","","","","30","","","","","chosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2712","5840429","0.0-7.0-73.0-2.0-0.0","34","40201","male","null","","","","null","","71","","","","5840111","1","","","","","","300","267700","318","272022","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2713","5842945","0.0-7.0-73.0-3.0","34","40201","male","null","","","","null","","71","","","","5840429","1","","","","","","2500","268000","2516","272340","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2714","5844467","0.0-7.0-74.0-0.0","34","40201","male","null","","","","null","","72","","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","5842945","1","","","","1","","1500","270500","1522","274856","","","","","","","","","","","L","0","","","","1500","3","","","","","","","","","","","","32","","","","","unchosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2715","5844793","0.0-7.0-74.0-2.0-0.0","34","40201","male","null","","","","null","","72","","","","5844467","1","","","","","","300","272000","326","276378","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2716","5846020","0.0-7.0-74.0-3.0","34","40201","male","null","","","","null","","72","","","","5844793","1","","","","","","1200","272300","1227","276704","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2717","5847547","0.0-7.0-75.0-0.0","34","40201","male","null","","","","null","","73","","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","5846020","1","","","","1","","1500","273500","1527","277931","","","","","","","","","","","B","0","","","","2100","3","","","","","","","","","","","","11","","","","","unchosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2718","5847869","0.0-7.0-75.0-2.0-0.0","34","40201","male","null","","","","null","","73","","","","5847547","1","","","","","","300","275000","322","279458","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2719","5849688","0.0-7.0-75.0-3.0","34","40201","male","null","","","","null","","73","","","","5847869","1","","","","","","1800","275300","1819","279780","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2720","5851212","0.0-7.0-76.0-0.0","34","40201","male","null","","","","null","","74","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","5849688","1","","","","1","","1500","277100","1524","281599","","","","","","","","","","","J","0","","","","1500","3","","","","","","","","","","","","17","","","","","chosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2721","5851533","0.0-7.0-76.0-2.0-0.0","34","40201","male","null","","","","null","","74","","","","5851212","1","","","","","","300","278600","321","283123","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2722","5852756","0.0-7.0-76.0-3.0","34","40201","male","null","","","","null","","74","","","","5851533","1","","","","","","1200","278900","1223","283444","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2723","5854285","0.0-7.0-77.0-0.0","34","40201","male","null","","","","null","","75","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","5852756","1","","","","1","","1500","280100","1529","284667","","","","","","","","","","","C","0","","","","1400","4","","","","","","","","","","","","5","","","","","unchosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2724","5854609","0.0-7.0-77.0-2.0-0.0","34","40201","male","null","","","","null","","75","","","","5854285","1","","","","","","300","281600","324","286196","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2725","5855727","0.0-7.0-77.0-3.0","34","40201","male","null","","","","null","","75","","","","5854609","1","","","","","","1100","281900","1118","286520","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2726","5856008","0.0-7.0-78.0-0.0","34","40201","male","266","","","","75","","76","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","5855727","1","","","","0","","266","283000","281","287638","","","","","","","","","","","F","0","","","","4100","4","","","","","","","","","","","","26","","","","","chosen","","","","","","","","","","gain","no_gain","266","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2727","5857757","0.0-7.0-78.0-1.0-0.0","34","40201","male","null","","","","null","","76","","","","5856008","1","","","","","","1734","283266","1749","287919","1734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2728","5861882","0.0-7.0-78.0-3.0","34","40201","male","null","","","","null","","76","","","","5857757","1","","","","","","4100","285000","4125","289668","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2729","5862627","0.0-7.0-79.0-0.0","34","40201","male","722","","","","75","","77","","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","5861882","1","","","","0","","722","289100","745","293793","","","","","","","","","","","A","0","","","","1000","4","","","","","","","","","","","","44","","","","","unchosen","","","","","","","","","","gain","no_gain","722","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2730","5863916","0.0-7.0-79.0-1.0-0.0","34","40201","male","null","","","","null","","77","","","","5862627","1","","","","","","1278","289822","1289","294538","1278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2731","5864931","0.0-7.0-79.0-3.0","34","40201","male","null","","","","null","","77","","","","5863916","1","","","","","","1000","291100","1015","295827","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2732","5864993","0.0-7.0-80.0-0.0","34","40201","male","43","","","","75","","78","","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","5864931","1","","","","0","","43","292100","62","296842","","","","","","","","","","","L","0","","","","2200","4","","","","","","","","","","","","32","","","","","unchosen","","","","","","","","","","no_gain","no_gain","43","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2733","5866970","0.0-7.0-80.0-1.0-0.0","34","40201","male","null","","","","null","","78","","","","5864993","1","","","","","","1957","292143","1977","296904","1957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2734","5869193","0.0-7.0-80.0-3.0","34","40201","male","null","","","","null","","78","","","","5866970","1","","","","","","2200","294100","2223","298881","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2735","5870718","0.0-7.0-81.0-0.0","34","40201","male","null","","","","null","","79","","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","","5869193","1","","","","1","","1500","296300","1525","301104","","","","","","","","","","","L","0","","","","1500","4","","","","","","","","","","","","14","","","","","chosen","","","","","","","","","","no_gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2736","5871041","0.0-7.0-81.0-2.0-0.0","34","40201","male","null","","","","null","","79","","","","5870718","1","","","","","","300","297800","323","302629","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2737","5872262","0.0-7.0-81.0-3.0","34","40201","male","null","","","","null","","79","","","","5871041","1","","","","","","1200","298100","1221","302952","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2738","5872319","0.0-7.0-82.0-0.0","34","40201","male","41","","","","68","","80","","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","","5872262","1","","","","0","","41","299300","57","304173","","","","","","","","","","","C","0","","","","1300","4","","","","","","","","","","","","27","","","","","chosen","","","","","","","","","","gain","gain","41","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2739","5874293","0.0-7.0-82.0-1.0-0.0","34","40201","male","null","","","","null","","80","","","","5872319","1","","","","","","1959","299341","1974","304230","1959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2740","5875614","0.0-7.0-82.0-3.0","34","40201","male","null","","","","null","","80","","","","5874293","1","","","","","","1300","301300","1321","306204","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2741","5875851","0.0-7.0-83.0-0.0","34","40201","male","224","","","","68","","81","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","5875614","1","","","","0","","224","302600","237","307525","","","","","","","","","","","J","0","","","","2700","4","","","","","","","","","","","","43","","","","","unchosen","","","","","","","","","","gain","gain","224","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2742","5877645","0.0-7.0-83.0-1.0-0.0","34","40201","male","null","","","","null","","81","","","","5875851","1","","","","","","1776","302824","1794","307762","1776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2743","5880364","0.0-7.0-83.0-3.0","34","40201","male","null","","","","null","","81","","","","5877645","1","","","","","","2700","304600","2719","309556","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2744","5880459","0.0-7.0-84.0-0.0","34","40201","male","79","","","","68","","82","","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","5880364","1","","","","0","","79","307300","95","312275","","","","","","","","","","","B","0","","","","1300","4","","","","","","","","","","","","16","","","","","chosen","","","","","","","","","","no_gain","gain","79","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2745","5882392","0.0-7.0-84.0-1.0-0.0","34","40201","male","null","","","","null","","82","","","","5880459","1","","","","","","1921","307379","1933","312370","1921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2746","5883716","0.0-7.0-84.0-3.0","34","40201","male","null","","","","null","","82","","","","5882392","1","","","","","","1300","309300","1324","314303","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2747","5883748","0.0-7.0-85.0-0.0","34","40201","male","15","","","","68","","83","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","5883716","1","","","","0","","15","310600","32","315627","","","","","","","","","","","J","0","","","","2600","4","","","","","","","","","","","","17","","","","","chosen","","","","","","","","","","gain","gain","15","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2748","5885752","0.0-7.0-85.0-1.0-0.0","34","40201","male","null","","","","null","","83","","","","5883748","1","","","","","","1985","310615","2004","315659","1985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2749","5888375","0.0-7.0-85.0-3.0","34","40201","male","null","","","","null","","83","","","","5885752","1","","","","","","2600","312600","2623","317663","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2750","5889415","0.0-7.0-86.0-0.0","34","40201","male","1023","","","","68","","84","","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","5888375","1","","","","0","","1023","315200","1040","320286","","","","","","","","","","","I","0","","","","2900","4","","","","","","","","","","","","3","","","","","unchosen","","","","","","","","","","no_gain","gain","1023","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2751","5890411","0.0-7.0-86.0-1.0-0.0","34","40201","male","null","","","","null","","84","","","","5889415","1","","","","","","977","316223","996","321326","977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2752","5893329","0.0-7.0-86.0-3.0","34","40201","male","null","","","","null","","84","","","","5890411","1","","","","","","2900","317200","2918","322322","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2753","5893500","0.0-7.0-87.0-0.0","34","40201","male","150","","","","75","","85","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","5893329","1","","","","0","","150","320100","171","325240","","","","","","","","","","","E","0","","","","1800","4","","","","","","","","","","","","30","","","","","chosen","","","","","","","","","","no_gain","no_gain","150","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2754","5895370","0.0-7.0-87.0-1.0-0.0","34","40201","male","null","","","","null","","85","","","","5893500","1","","","","","","1850","320250","1870","325411","1850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2755","5897196","0.0-7.0-87.0-3.0","34","40201","male","null","","","","null","","85","","","","5895370","1","","","","","","1800","322100","1826","327281","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2756","5897379","0.0-7.0-88.0-0.0","34","40201","male","166","","","","68","","86","","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","5897196","1","","","","0","","166","323900","183","329107","","","","","","","","","","","G","0","","","","1700","4","","","","","","","","","","","","36","","","","","unchosen","","","","","","","","","","no_gain","gain","166","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2757","5899231","0.0-7.0-88.0-1.0-0.0","34","40201","male","null","","","","null","","86","","","","5897379","1","","","","","","1834","324066","1852","329290","1834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2758","5900951","0.0-7.0-88.0-3.0","34","40201","male","null","","","","null","","86","","","","5899231","1","","","","","","1700","325900","1720","331142","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2759","5901001","0.0-7.0-89.0-0.0","34","40201","male","28","","","","68","","87","","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","5900951","1","","","","0","","28","327600","50","332862","","","","","","","","","","","B","0","","","","1800","4","","","","","","","","","","","","11","","","","","unchosen","","","","","","","","","","no_gain","gain","28","0","","","","","",""
