"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions","","html-keyboard-response","2040","2814042","0.0-5.0-261.0-0.0","32","68112","female","898","","","","75","","259","","","2813139","4","","","","0","","898","133594","903","134688","","0","25","42","body_parts","objects","","","","","","0","","","","2600","4","42","25","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","18","13","","","","","","","","","unchosen","1","gain2","no_gain3","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2041","2814556","0.0-5.0-261.0-1.0-0.0","32","68112","female","null","","","","null","","259","","","2814042","4","","","","","","500","134492","514","135591","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2042","2817160","0.0-5.0-261.0-3.0","32","68112","female","null","","","","null","","259","","","2814556","4","","","","","","2600","134992","2604","136105","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2043","2817711","0.0-5.0-262.0-0.0","32","68112","female","546","","","","75","","260","","","2817160","4","","","","0","","546","137592","551","138709","","0","34","23","body_parts","faces","","","","","","0","","","","1700","4","23","34","faces","body_parts","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","24","45","","","","","","","","","unchosen","0","no_gain6","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2044","2818216","0.0-5.0-262.0-1.0-0.0","32","68112","female","null","","","","null","","260","","","2817711","4","","","","","","500","138138","505","139260","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2045","2819928","0.0-5.0-262.0-3.0","32","68112","female","null","","","","null","","260","","","2818216","4","","","","","","1700","138638","1712","139765","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2046","2820993","0.0-5.0-263.0-0.0","32","68112","female","1061","","","","75","","261","","","2819928","4","","","","0","","1061","140338","1065","141477","","0","31","25","body_parts","body_parts","","","","","","0","","","","1800","4","25","31","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","13","13","","","","","","","","","unchosen","0","no_gain3","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2047","2821503","0.0-5.0-263.0-1.0-0.0","32","68112","female","null","","","","null","","261","","","2820993","4","","","","","","500","141399","510","142542","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2048","2823310","0.0-5.0-263.0-3.0","32","68112","female","null","","","","null","","261","","","2821503","4","","","","","","1800","141899","1807","143052","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2049","2823872","0.0-5.0-264.0-0.0","32","68112","female","557","","","","68","","262","","","2823310","4","","","","0","","557","143699","562","144859","","1","2","15","outdoor_scenes","faces","","","","","","0","","","","1400","4","2","15","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","85","19","","","","","","","","","chosen","1","gain5","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2050","2824386","0.0-5.0-264.0-1.0-0.0","32","68112","female","null","","","","null","","262","","","2823872","4","","","","","","500","144256","514","145421","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2051","2825800","0.0-5.0-264.0-3.0","32","68112","female","null","","","","null","","262","","","2824386","4","","","","","","1400","144756","1414","145935","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2052","2826579","0.0-5.0-265.0-0.0","32","68112","female","776","","","","75","","263","","","2825800","4","","","","0","","776","146156","779","147349","","0","13","9","faces","outdoor_scenes","","","","","","0","","","","2200","4","9","13","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","81","46","","","","","","","","","chosen","0","no_gain2","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2053","2827089","0.0-5.0-265.0-1.0-0.0","32","68112","female","null","","","","null","","263","","","2826579","4","","","","","","500","146932","510","148128","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2054","2829293","0.0-5.0-265.0-3.0","32","68112","female","null","","","","null","","263","","","2827089","4","","","","","","2200","147432","2204","148638","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2055","2830068","0.0-5.0-266.0-0.0","32","68112","female","771","","","","75","","264","","","2829293","4","","","","0","","771","149632","775","150842","","0","31","39","body_parts","objects","","","","","","0","","","","3500","4","39","31","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","77","13","","","","","","","","","unchosen","0","no_gain2","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2056","2830573","0.0-5.0-266.0-1.0-0.0","32","68112","female","null","","","","null","","264","","","2830068","4","","","","","","500","150403","505","151617","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2057","2834080","0.0-5.0-266.0-3.0","32","68112","female","null","","","","null","","264","","","2830573","4","","","","","","3500","150903","3507","152122","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2058","2834785","0.0-5.0-267.0-0.0","32","68112","female","699","","","","68","","265","","","2834080","4","","","","0","","699","154403","705","155629","","1","20","47","faces","objects","","","","","","0","","","","1400","4","20","47","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","53","22","","","","","","","","","chosen","1","gain3","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2059","2835294","0.0-5.0-267.0-1.0-0.0","32","68112","female","null","","","","null","","265","","","2834785","4","","","","","","500","155102","509","156334","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2060","2836701","0.0-5.0-267.0-3.0","32","68112","female","null","","","","null","","265","","","2835294","4","","","","","","1400","155602","1407","156843","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2061","2837313","0.0-5.0-268.0-0.0","32","68112","female","608","","","","75","","266","","","2836701","4","","","","0","","608","157002","612","158250","","0","45","9","objects","outdoor_scenes","","","","","","0","","","","1100","4","9","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","81","58","","","","","","","","","chosen","0","no_gain2","gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2062","2837817","0.0-5.0-268.0-1.0-0.0","32","68112","female","null","","","","null","","266","","","2837313","4","","","","","","500","157610","504","158862","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2063","2838934","0.0-5.0-268.0-3.0","32","68112","female","null","","","","null","","266","","","2837817","4","","","","","","1100","158110","1117","159366","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2064","2839638","0.0-5.0-269.0-0.0","32","68112","female","698","","","","68","","267","","","2838934","4","","","","0","","698","159210","704","160483","","1","10","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1300","4","10","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","84","76","","","","","","","","","chosen","1","gain6","no_gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2065","2840148","0.0-5.0-269.0-1.0-0.0","32","68112","female","null","","","","null","","267","","","2839638","4","","","","","","500","159908","510","161187","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2066","2841454","0.0-5.0-269.0-3.0","32","68112","female","null","","","","null","","267","","","2840148","4","","","","","","1300","160408","1306","161697","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2067","2842476","0.0-5.0-270.0-0.0","32","68112","female","1020","","","","75","","268","","","2841454","4","","","","0","","1020","161708","1022","163003","","0","43","28","objects","body_parts","","","","","","0","","","","2600","4","28","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","41","10","","","","","","","","","unchosen","0","no_gain1","gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2068","2842997","0.0-5.0-270.0-1.0-0.0","32","68112","female","null","","","","null","","268","","","2842476","4","","","","","","500","162728","521","164025","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2069","2845613","0.0-5.0-270.0-3.0","32","68112","female","null","","","","null","","268","","","2842997","4","","","","","","2600","163228","2616","164546","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2070","2846096","0.0-5.0-271.0-0.0","32","68112","female","479","","","","75","","269","","","2845613","4","","","","0","","479","165828","483","167162","","0","45","40","objects","objects","","","","","","0","","","","1100","4","40","45","objects","objects","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","35","58","","","","","","","","","chosen","0","no_gain4","gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2071","2846608","0.0-5.0-271.0-1.0-0.0","32","68112","female","null","","","","null","","269","","","2846096","4","","","","","","500","166307","512","167645","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2072","2847718","0.0-5.0-271.0-3.0","32","68112","female","null","","","","null","","269","","","2846608","4","","","","","","1100","166807","1110","168157","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2073","2848493","0.0-5.0-272.0-0.0","32","68112","female","770","","","","68","","270","","","2847718","4","","","","0","","770","167907","775","169267","","1","31","29","body_parts","body_parts","","","","","","0","","","","1400","4","31","29","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","13","0","","","","","","","","","unchosen","1","gain1","no_gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2074","2849008","0.0-5.0-272.0-1.0-0.0","32","68112","female","null","","","","null","","270","","","2848493","4","","","","","","500","168677","515","170042","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2075","2850423","0.0-5.0-272.0-3.0","32","68112","female","null","","","","null","","270","","","2849008","4","","","","","","1400","169177","1415","170557","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2076","2851137","0.0-5.0-273.0-0.0","32","68112","female","709","","","","68","","271","","","2850423","4","","","","0","","709","170577","714","171972","","1","21","25","faces","body_parts","","","","","","0","","","","3200","4","21","25","faces","body_parts","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","0","13","","","","","","","","","unchosen","1","gain4","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2077","2851645","0.0-5.0-273.0-1.0-0.0","32","68112","female","null","","","","null","","271","","","2851137","4","","","","","","500","171286","508","172686","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2078","2854851","0.0-5.0-273.0-3.0","32","68112","female","null","","","","null","","271","","","2851645","4","","","","","","3200","171786","3206","173194","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2079","2855531","0.0-5.0-274.0-0.0","32","68112","female","675","","","","75","","272","","","2854851","4","","","","0","","675","174986","680","176400","","0","0","7","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1600","4","7","0","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","53","63","","","","","","","","","chosen","0","no_gain6","gain2","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2080","2856046","0.0-5.0-274.0-1.0-0.0","32","68112","female","null","","","","null","","272","","","2855531","4","","","","","","500","175661","515","177080","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2081","2857665","0.0-5.0-274.0-3.0","32","68112","female","null","","","","null","","272","","","2856046","4","","","","","","1600","176161","1619","177595","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2082","2858307","0.0-5.0-275.0-0.0","32","68112","female","639","","","","75","","273","","","2857665","4","","","","0","","639","177761","642","179214","","0","2","9","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1000","4","9","2","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","81","85","","","","","","","","","chosen","0","no_gain2","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2083","2858815","0.0-5.0-275.0-1.0-0.0","32","68112","female","null","","","","null","","273","","","2858307","4","","","","","","500","178400","508","179856","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2084","2859826","0.0-5.0-275.0-3.0","32","68112","female","null","","","","null","","273","","","2858815","4","","","","","","1000","178900","1011","180364","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2085","2860960","0.0-5.0-276.0-0.0","32","68112","female","1131","","","","68","","274","","","2859826","4","","","","0","","1131","179900","1134","181375","","1","13","15","faces","faces","","","","","","0","","","","1700","4","13","15","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","46","19","","","","","","","","","chosen","1","gain1","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2086","2861465","0.0-5.0-276.0-1.0-0.0","32","68112","female","null","","","","null","","274","","","2860960","4","","","","","","500","181031","505","182509","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2087","2863169","0.0-5.0-276.0-3.0","32","68112","female","null","","","","null","","274","","","2861465","4","","","","","","1700","181531","1704","183014","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2088","2863920","0.0-5.0-277.0-0.0","32","68112","female","746","","","","68","","275","","","2863169","4","","","","0","","746","183231","751","184718","","1","21","29","faces","body_parts","","","","","","0","","","","1200","4","21","29","faces","body_parts","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","0","0","","","","","","","","","unchosen","1","gain4","no_gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2089","2864430","0.0-5.0-277.0-1.0-0.0","32","68112","female","null","","","","null","","275","","","2863920","4","","","","","","500","183977","510","185469","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2090","2865646","0.0-5.0-277.0-3.0","32","68112","female","null","","","","null","","275","","","2864430","4","","","","","","1200","184477","1216","185979","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2091","2866605","0.0-5.0-278.0-0.0","32","68112","female","955","","","","75","","276","","","2865646","4","","","","0","","955","185677","959","187195","","0","35","43","body_parts","objects","","","","","","0","","","","2200","4","43","35","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","10","5","","","","","","","","","unchosen","1","gain3","no_gain5","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2092","2867110","0.0-5.0-278.0-1.0-0.0","32","68112","female","null","","","","null","","276","","","2866605","4","","","","","","500","186632","505","188154","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2093","2869321","0.0-5.0-278.0-3.0","32","68112","female","null","","","","null","","276","","","2867110","4","","","","","","2200","187132","2211","188659","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2094","2870067","0.0-5.0-279.0-0.0","32","68112","female","741","","","","75","","277","","","2869321","4","","","","0","","741","189332","746","190870","","0","17","35","faces","body_parts","","","","","","0","","","","2000","4","35","17","body_parts","faces","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","5","4","","","","","","","","","unchosen","0","no_gain5","gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2095","2870584","0.0-5.0-279.0-1.0-0.0","32","68112","female","null","","","","null","","277","","","2870067","4","","","","","","500","190073","517","191616","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2096","2872589","0.0-5.0-279.0-3.0","32","68112","female","null","","","","null","","277","","","2870584","4","","","","","","2000","190573","2005","192133","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2097","2873280","0.0-5.0-280.0-0.0","32","68112","female","687","","","","68","","278","","","2872589","4","","","","0","","687","192573","691","194138","","1","20","40","faces","objects","","","","","","0","","","","3100","4","20","40","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","53","35","","","","","","","","","chosen","1","gain3","no_gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2098","2873790","0.0-5.0-280.0-1.0-0.0","32","68112","female","null","","","","null","","278","","","2873280","4","","","","","","500","193260","510","194829","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2099","2876904","0.0-5.0-280.0-3.0","32","68112","female","null","","","","null","","278","","","2873790","4","","","","","","3100","193760","3114","195339","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2100","2877628","0.0-5.0-281.0-0.0","32","68112","female","718","","","","68","","279","","","2876904","4","","","","0","","718","196860","724","198453","","1","34","35","body_parts","body_parts","","","","","","0","","","","2400","4","34","35","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","45","5","","","","","","","","","unchosen","1","gain5","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2101","2878133","0.0-5.0-281.0-1.0-0.0","32","68112","female","null","","","","null","","279","","","2877628","4","","","","","","500","197578","505","199177","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2102","2880539","0.0-5.0-281.0-3.0","32","68112","female","null","","","","null","","279","","","2878133","4","","","","","","2400","198078","2406","199682","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2103","2881105","0.0-5.0-282.0-0.0","32","68112","female","559","","","","68","","280","","","2880539","4","","","","0","","559","200478","566","202088","","1","45","11","objects","outdoor_scenes","","","","","","0","","","","1000","4","45","11","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","58","76","","","","","","","","","chosen","1","gain4","no_gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2104","2881617","0.0-5.0-282.0-1.0-0.0","32","68112","female","null","","","","null","","280","","","2881105","4","","","","","","500","201037","512","202654","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2105","2882626","0.0-5.0-282.0-3.0","32","68112","female","null","","","","null","","280","","","2881617","4","","","","","","1000","201537","1009","203166","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2106","2883915","0.0-5.0-283.0-0.0","32","68112","female","1285","","","","75","","281","","","2882626","4","","","","0","","1285","202537","1289","204175","","0","2","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1900","4","11","2","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","76","85","","","","","","","","","chosen","0","no_gain1","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2107","2884432","0.0-5.0-283.0-1.0-0.0","32","68112","female","null","","","","null","","281","","","2883915","4","","","","","","500","203822","517","205464","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2108","2886348","0.0-5.0-283.0-3.0","32","68112","female","null","","","","null","","281","","","2884432","4","","","","","","1900","204322","1916","205981","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2109","2887029","0.0-5.0-284.0-0.0","32","68112","female","678","","","","75","","282","","","2886348","4","","","","0","","678","206222","681","207897","","0","34","29","body_parts","body_parts","","","","","","0","","","","2400","4","29","34","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","0","45","","","","","","","","","unchosen","0","no_gain4","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2110","2887539","0.0-5.0-284.0-1.0-0.0","32","68112","female","null","","","","null","","282","","","2887029","4","","","","","","500","206900","510","208578","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2111","2889948","0.0-5.0-284.0-3.0","32","68112","female","null","","","","null","","282","","","2887539","4","","","","","","2400","207400","2409","209088","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
