"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","1948","3135238","0.0-5.0-223.0-3.0","25","64283","Male","null","","","","null","","221","","","3133331","4","","","","","","1900","6449","1907","6492","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1949","3135830","0.0-5.0-224.0-0.0","25","64283","Male","579","","","","68","","222","","","3135238","4","","","","0","","579","8349","592","8399","","1","1","34","outdoor_scenes","body_parts","","","","","","0","","","","1200","4","1","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","79","36","","","","","","","","chosen","1","gain2","no_gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1950","3136340","0.0-5.0-224.0-1.0-0.0","25","64283","Male","null","","","","null","","222","","","3135830","4","","","","","","500","8928","510","8991","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1951","3137548","0.0-5.0-224.0-3.0","25","64283","Male","null","","","","null","","222","","","3136340","4","","","","","","1200","9428","1208","9501","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1952","3138444","0.0-5.0-225.0-0.0","25","64283","Male","883","","","","68","","223","","","3137548","4","","","","0","","883","10628","896","10709","","1","4","45","outdoor_scenes","objects","","","","","","0","","","","1200","4","4","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","82","65","","","","","","","","unchosen","1","gain4","no_gain6","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1953","3138957","0.0-5.0-225.0-1.0-0.0","25","64283","Male","null","","","","null","","223","","","3138444","4","","","","","","500","11511","513","11605","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1954","3140169","0.0-5.0-225.0-3.0","25","64283","Male","null","","","","null","","223","","","3138957","4","","","","","","1200","12011","1212","12118","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1955","3140764","0.0-5.0-226.0-0.0","25","64283","Male","588","","","","68","","224","","","3140169","4","","","","0","","588","13211","595","13330","","1","4","33","outdoor_scenes","body_parts","","","","","","0","","","","2900","4","4","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","82","10","","","","","","","","unchosen","1","gain4","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1956","3141270","0.0-5.0-226.0-1.0-0.0","25","64283","Male","null","","","","null","","224","","","3140764","4","","","","","","500","13799","506","13925","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1957","3144180","0.0-5.0-226.0-3.0","25","64283","Male","null","","","","null","","224","","","3141270","4","","","","","","2900","14299","2910","14431","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1958","3145377","0.0-5.0-227.0-0.0","25","64283","Male","1180","","","","68","","225","","","3144180","4","","","","0","","1180","17199","1197","17341","","1","36","33","objects","body_parts","","","","","","0","","","","1800","4","36","33","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","55","10","","","","","","","","unchosen","1","gain2","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1959","3145885","0.0-5.0-227.0-1.0-0.0","25","64283","Male","null","","","","null","","225","","","3145377","4","","","","","","500","18379","508","18538","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1960","3147691","0.0-5.0-227.0-3.0","25","64283","Male","null","","","","null","","225","","","3145885","4","","","","","","1800","18879","1806","19046","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1961","3148498","0.0-5.0-228.0-0.0","25","64283","Male","798","","","","68","","226","","","3147691","4","","","","0","","798","20679","807","20852","","1","29","0","body_parts","outdoor_scenes","","","","","","0","","","","4700","4","29","0","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","63","72","","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1962","3149004","0.0-5.0-228.0-1.0-0.0","25","64283","Male","null","","","","null","","226","","","3148498","4","","","","","","500","21477","506","21659","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1963","3153711","0.0-5.0-228.0-3.0","25","64283","Male","null","","","","null","","226","","","3149004","4","","","","","","4700","21977","4707","22165","4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1964","3154271","0.0-5.0-229.0-0.0","25","64283","Male","548","","","","75","","227","","","3153711","4","","","","0","","548","26677","560","26872","","0","18","21","faces","faces","","","","","","0","","","","2800","4","21","18","faces","faces","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","45","40","","","","","","","","chosen","0","no_gain2","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1965","3154784","0.0-5.0-229.0-1.0-0.0","25","64283","Male","null","","","","null","","227","","","3154271","4","","","","","","500","27225","513","27432","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1966","3157596","0.0-5.0-229.0-3.0","25","64283","Male","null","","","","null","","227","","","3154784","4","","","","","","2800","27725","2812","27945","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1967","3158201","0.0-5.0-230.0-0.0","25","64283","Male","592","","","","68","","228","","","3157596","4","","","","0","","592","30525","605","30757","","1","40","38","objects","objects","","","","","","0","","","","1100","4","40","38","objects","objects","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","49","63","","","","","","","","unchosen","1","gain5","no_gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1968","3158724","0.0-5.0-230.0-1.0-0.0","25","64283","Male","null","","","","null","","228","","","3158201","4","","","","","","500","31117","523","31362","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1969","3159834","0.0-5.0-230.0-3.0","25","64283","Male","null","","","","null","","228","","","3158724","4","","","","","","1100","31617","1110","31885","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1970","3160405","0.0-5.0-231.0-0.0","25","64283","Male","557","","","","75","","229","","","3159834","4","","","","0","","557","32717","571","32995","","0","18","8","faces","outdoor_scenes","","","","","","0","","","","2200","4","8","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","81","40","","","","","","","","chosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1971","3160919","0.0-5.0-231.0-1.0-0.0","25","64283","Male","null","","","","null","","229","","","3160405","4","","","","","","500","33274","514","33566","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1972","3163128","0.0-5.0-231.0-3.0","25","64283","Male","null","","","","null","","229","","","3160919","4","","","","","","2200","33774","2209","34080","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1973","3163742","0.0-5.0-232.0-0.0","25","64283","Male","606","","","","68","","230","","","3163128","4","","","","0","","606","35974","614","36289","","1","38","14","objects","faces","","","","","","0","","","","2000","4","38","14","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","63","56","","","","","","","","unchosen","0","no_gain1","gain6","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1974","3164249","0.0-5.0-232.0-1.0-0.0","25","64283","Male","null","","","","null","","230","","","3163742","4","","","","","","500","36580","507","36903","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1975","3166255","0.0-5.0-232.0-3.0","25","64283","Male","null","","","","null","","230","","","3164249","4","","","","","","2000","37080","2006","37410","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1976","3167125","0.0-5.0-233.0-0.0","25","64283","Male","864","","","","75","","231","","","3166255","4","","","","0","","864","39080","870","39416","","0","32","12","body_parts","faces","","","","","","0","","","","1100","4","12","32","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","46","41","","","","","","","","unchosen","1","gain3","no_gain5","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1977","3167634","0.0-5.0-233.0-1.0-0.0","25","64283","Male","null","","","","null","","231","","","3167125","4","","","","","","500","39944","509","40286","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1978","3168744","0.0-5.0-233.0-3.0","25","64283","Male","null","","","","null","","231","","","3167634","4","","","","","","1100","40444","1110","40795","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1979","3169740","0.0-5.0-234.0-0.0","25","64283","Male","989","","","","75","","232","","","3168744","4","","","","0","","989","41544","996","41905","","0","10","45","outdoor_scenes","objects","","","","","","0","","","","3000","4","45","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","65","78","","","","","","","","unchosen","0","no_gain6","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1980","3170246","0.0-5.0-234.0-1.0-0.0","25","64283","Male","null","","","","null","","232","","","3169740","4","","","","","","500","42533","506","42901","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1981","3173252","0.0-5.0-234.0-3.0","25","64283","Male","null","","","","null","","232","","","3170246","4","","","","","","3000","43033","3006","43407","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1982","3173783","0.0-5.0-235.0-0.0","25","64283","Male","521","","","","68","","233","","","3173252","4","","","","0","","521","46033","531","46413","","1","3","17","outdoor_scenes","faces","","","","","","0","","","","1800","4","3","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","91","28","","","","","","","","chosen","1","gain3","no_gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1983","3174291","0.0-5.0-235.0-1.0-0.0","25","64283","Male","null","","","","null","","233","","","3173783","4","","","","","","500","46554","508","46944","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1984","3176103","0.0-5.0-235.0-3.0","25","64283","Male","null","","","","null","","233","","","3174291","4","","","","","","1800","47054","1812","47452","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1985","3177236","0.0-5.0-236.0-0.0","25","64283","Male","1123","","","","75","","234","","","3176103","4","","","","0","","1123","48854","1133","49264","","0","10","33","outdoor_scenes","body_parts","","","","","","0","","","","1700","4","33","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","10","78","","","","","","","","unchosen","0","no_gain3","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1986","3177741","0.0-5.0-236.0-1.0-0.0","25","64283","Male","null","","","","null","","234","","","3177236","4","","","","","","500","49977","505","50397","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1987","3179449","0.0-5.0-236.0-3.0","25","64283","Male","null","","","","null","","234","","","3177741","4","","","","","","1700","50477","1708","50902","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1988","3180116","0.0-5.0-237.0-0.0","25","64283","Male","658","","","","75","","235","","","3179449","4","","","","0","","658","52177","667","52610","","0","40","41","objects","objects","","","","","","0","","","","1500","4","41","40","objects","objects","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","53","49","","","","","","","","unchosen","0","no_gain2","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1989","3180621","0.0-5.0-237.0-1.0-0.0","25","64283","Male","null","","","","null","","235","","","3180116","4","","","","","","500","52835","505","53277","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1990","3182127","0.0-5.0-237.0-3.0","25","64283","Male","null","","","","null","","235","","","3180621","4","","","","","","1500","53335","1506","53782","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1991","3182922","0.0-5.0-238.0-0.0","25","64283","Male","784","","","","75","","236","","","3182127","4","","","","0","","784","54835","795","55288","","0","10","41","outdoor_scenes","objects","","","","","","0","","","","1400","4","41","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","53","78","","","","","","","","unchosen","0","no_gain2","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1992","3183433","0.0-5.0-238.0-1.0-0.0","25","64283","Male","null","","","","null","","236","","","3182922","4","","","","","","500","55619","511","56083","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1993","3184841","0.0-5.0-238.0-3.0","25","64283","Male","null","","","","null","","236","","","3183433","4","","","","","","1400","56119","1408","56594","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1994","3185389","0.0-5.0-239.0-0.0","25","64283","Male","536","","","","68","","237","","","3184841","4","","","","0","","536","57519","548","58002","","1","28","21","body_parts","faces","","","","","","0","","","","3000","4","28","21","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","30","45","","","","","","","","chosen","1","gain6","no_gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1995","3185900","0.0-5.0-239.0-1.0-0.0","25","64283","Male","null","","","","null","","237","","","3185389","4","","","","","","500","58055","511","58550","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1996","3188918","0.0-5.0-239.0-3.0","25","64283","Male","null","","","","null","","237","","","3185900","4","","","","","","3000","58555","3018","59061","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1997","3189629","0.0-5.0-240.0-0.0","25","64283","Male","698","","","","68","","238","","","3188918","4","","","","0","","698","61555","711","62079","","1","4","41","outdoor_scenes","objects","","","","","","0","","","","1000","4","4","41","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","82","53","","","","","","","","unchosen","1","gain4","no_gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1998","3190139","0.0-5.0-240.0-1.0-0.0","25","64283","Male","null","","","","null","","238","","","3189629","4","","","","","","500","62253","510","62790","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1999","3191147","0.0-5.0-240.0-3.0","25","64283","Male","null","","","","null","","238","","","3190139","4","","","","","","1000","62753","1008","63300","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2000","3191965","0.0-5.0-241.0-0.0","25","64283","Male","810","","","","75","","239","","","3191147","4","","","","0","","810","63753","818","64308","","0","36","38","objects","objects","","","","","","0","","","","1100","4","38","36","objects","objects","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","63","55","","","","","","","","unchosen","0","no_gain1","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2001","3192473","0.0-5.0-241.0-1.0-0.0","25","64283","Male","null","","","","null","","239","","","3191965","4","","","","","","500","64563","508","65126","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2002","3193581","0.0-5.0-241.0-3.0","25","64283","Male","null","","","","null","","239","","","3192473","4","","","","","","1100","65063","1108","65634","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2003","3194161","0.0-5.0-242.0-0.0","25","64283","Male","571","","","","68","","240","","","3193581","4","","","","0","","571","66163","580","66742","","1","44","12","objects","faces","","","","","","0","","","","1600","4","44","12","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","46","46","","","","","","","","unchosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2004","3194672","0.0-5.0-242.0-1.0-0.0","25","64283","Male","null","","","","null","","240","","","3194161","4","","","","","","500","66734","511","67322","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2005","3196278","0.0-5.0-242.0-3.0","25","64283","Male","null","","","","null","","240","","","3194672","4","","","","","","1600","67234","1606","67833","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2006","3197016","0.0-5.0-243.0-0.0","25","64283","Male","730","","","","75","","241","","","3196278","4","","","","0","","730","68834","738","69439","","0","19","17","faces","faces","","","","","","0","","","","1100","4","17","19","faces","faces","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","28","49","","","","","","","","chosen","0","no_gain5","gain4","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2007","3197528","0.0-5.0-243.0-1.0-0.0","25","64283","Male","null","","","","null","","241","","","3197016","4","","","","","","500","69564","512","70177","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2008","3198638","0.0-5.0-243.0-3.0","25","64283","Male","null","","","","null","","241","","","3197528","4","","","","","","1100","70064","1110","70689","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2009","3199852","0.0-5.0-244.0-0.0","25","64283","Male","1202","","","","68","","242","","","3198638","4","","","","0","","1202","71164","1214","71799","","1","14","45","faces","objects","","","","","","0","","","","1100","4","14","45","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","56","65","","","","","","","","unchosen","1","gain6","no_gain6","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2010","3200371","0.0-5.0-244.0-1.0-0.0","25","64283","Male","null","","","","null","","242","","","3199852","4","","","","","","500","72366","519","73013","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2011","3201482","0.0-5.0-244.0-3.0","25","64283","Male","null","","","","null","","242","","","3200371","4","","","","","","1100","72866","1111","73532","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2012","3202117","0.0-5.0-245.0-0.0","25","64283","Male","624","","","","68","","243","","","3201482","4","","","","0","","624","73966","635","74643","","1","3","21","outdoor_scenes","faces","","","","","","0","","","","1800","4","3","21","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","91","45","","","","","","","","chosen","1","gain3","no_gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2013","3202624","0.0-5.0-245.0-1.0-0.0","25","64283","Male","null","","","","null","","243","","","3202117","4","","","","","","500","74590","507","75278","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2014","3204432","0.0-5.0-245.0-3.0","25","64283","Male","null","","","","null","","243","","","3202624","4","","","","","","1800","75090","1808","75785","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2015","3205088","0.0-5.0-246.0-0.0","25","64283","Male","647","","","","75","","244","","","3204432","4","","","","0","","647","76890","656","77593","","0","29","34","body_parts","body_parts","","","","","","0","","","","1400","4","34","29","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","36","63","","","","","","","","chosen","0","no_gain1","gain1","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2016","3205594","0.0-5.0-246.0-1.0-0.0","25","64283","Male","null","","","","null","","244","","","3205088","4","","","","","","500","77537","506","78249","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2017","3207008","0.0-5.0-246.0-3.0","25","64283","Male","null","","","","null","","244","","","3205594","4","","","","","","1400","78037","1414","78755","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2018","3207642","0.0-5.0-247.0-0.0","25","64283","Male","618","","","","75","","245","","","3207008","4","","","","0","","618","79437","634","80169","","0","40","44","objects","objects","","","","","","0","","","","1600","4","44","40","objects","objects","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","46","49","","","","","","","","unchosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2019","3208152","0.0-5.0-247.0-1.0-0.0","25","64283","Male","null","","","","null","","245","","","3207642","4","","","","","","500","80055","510","80803","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2020","3209764","0.0-5.0-247.0-3.0","25","64283","Male","null","","","","null","","245","","","3208152","4","","","","","","1600","80555","1612","81313","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
