"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","outcome_estimation","","html-keyboard-response","2697","3569665","0.0-7.0-87.0-0.0","25","32234","male","83","","","","75","","85","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","3569568","1","","","","0","","83","330500","97","339132","","","","","","","","","","","B","0","","","","1200","4","","","","","","","","","","","","","2","","","","","unchosen","","","","","","","","","","gain","no_gain","83","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2698","3571592","0.0-7.0-87.0-1.0-0.0","25","32234","male","null","","","","null","","85","","","3569665","1","","","","","","1917","330583","1927","339229","1917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2699","3572812","0.0-7.0-87.0-3.0","25","32234","male","null","","","","null","","85","","","3571592","1","","","","","","1200","332500","1220","341156","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2700","3572985","0.0-7.0-88.0-0.0","25","32234","male","154","","","","68","","86","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","3572812","1","","","","0","","154","333700","173","342376","","","","","","","","","","","K","0","","","","1200","4","","","","","","","","","","","","","42","","","","","unchosen","","","","","","","","","","gain","gain","154","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2701","3574865","0.0-7.0-88.0-1.0-0.0","25","32234","male","null","","","","null","","86","","","3572985","1","","","","","","1846","333854","1880","342549","1846","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2702","3576089","0.0-7.0-88.0-3.0","25","32234","male","null","","","","null","","86","","","3574865","1","","","","","","1200","335700","1224","344429","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2703","3576362","0.0-7.0-89.0-0.0","25","32234","male","226","","","","75","","87","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","3576089","1","","","","0","","226","336900","273","345653","","","","","","","","","","","I","0","","","","1000","4","","","","","","","","","","","","","25","","","","","chosen","","","","","","","","","","no_gain","no_gain","226","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2704","3578159","0.0-7.0-89.0-1.0-0.0","25","32234","male","null","","","","null","","87","","","3576362","1","","","","","","1774","337126","1797","345926","1774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2705","3579180","0.0-7.0-89.0-3.0","25","32234","male","null","","","","null","","87","","","3578159","1","","","","","","1000","338900","1021","347723","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2706","3579287","0.0-7.0-90.0-0.0","25","32234","male","90","","","","75","","88","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","3579180","1","","","","0","","90","339900","107","348744","","","","","","","","","","","I","0","","","","2300","4","","","","","","","","","","","","","0","","","","","unchosen","","","","","","","","","","no_gain","no_gain","90","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2707","3581216","0.0-7.0-90.0-1.0-0.0","25","32234","male","null","","","","null","","88","","","3579287","1","","","","","","1910","339990","1929","348851","1910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2708","3583568","0.0-7.0-90.0-3.0","25","32234","male","null","","","","null","","88","","","3581216","1","","","","","","2300","341900","2352","350780","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2709","3584137","0.0-7.0-91.0-0.0","25","32234","male","551","","","","75","","89","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","3583568","1","","","","0","","551","344200","569","353132","","","","","","","","","","","A","0","","","","1900","4","","","","","","","","","","","","","43","","","","","chosen","","","","","","","","","","no_gain","no_gain","551","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2710","3585619","0.0-7.0-91.0-1.0-0.0","25","32234","male","null","","","","null","","89","","","3584137","1","","","","","","1449","344751","1482","353701","1449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2711","3587668","0.0-7.0-91.0-3.0","25","32234","male","null","","","","null","","89","","","3585619","1","","","","","","1900","346200","2049","355183","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2712","3587827","0.0-7.0-92.0-0.0","25","32234","male","125","","","","68","","90","","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","3587668","1","","","","0","","125","348100","159","357232","","","","","","","","","","","D","0","","","","1100","4","","","","","","","","","","","","","20","","","","","unchosen","","","","","","","","","","gain","gain","125","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2713","3589849","0.0-7.0-92.0-1.0-0.0","25","32234","male","null","","","","null","","90","","","3587827","1","","","","","","1875","348225","2022","357391","1875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2714","3591023","0.0-7.0-92.0-3.0","25","32234","male","null","","","","null","","90","","","3589849","1","","","","","","1100","350100","1174","359413","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2715","3591135","0.0-7.0-93.0-0.0","25","32234","male","72","","","","75","","91","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","3591023","1","","","","0","","72","351200","112","360587","","","","","","","","","","","H","0","","","","1400","4","","","","","","","","","","","","","5","","","","","chosen","","","","","","","","","","no_gain","no_gain","72","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2716","3593240","0.0-7.0-93.0-1.0-0.0","25","32234","male","null","","","","null","","91","","","3591135","1","","","","","","1928","351272","2105","360699","1928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2717","3594716","0.0-7.0-93.0-3.0","25","32234","male","null","","","","null","","91","","","3593240","1","","","","","","1400","353200","1476","362804","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2718","3594751","0.0-7.0-94.0-0.0","25","32234","male","17","","","","68","","92","","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","3594716","1","","","","0","","17","354600","35","364280","","","","","","","","","","","L","0","","","","1400","4","","","","","","","","","","","","","35","","","","","chosen","","","","","","","","","","no_gain","gain","17","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2719","3596749","0.0-7.0-94.0-1.0-0.0","25","32234","male","null","","","","null","","92","","","3594751","1","","","","","","1983","354617","1998","364315","1983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2720","3598178","0.0-7.0-94.0-3.0","25","32234","male","null","","","","null","","92","","","3596749","1","","","","","","1400","356600","1429","366313","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2721","3598363","0.0-7.0-95.0-0.0","25","32234","male","159","","","","68","","93","","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","3598178","1","","","","0","","159","358000","185","367742","","","","","","","","","","","L","0","","","","4900","4","","","","","","","","","","","","","18","","","","","unchosen","","","","","","","","","","no_gain","gain","159","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2722","3600274","0.0-7.0-95.0-1.0-0.0","25","32234","male","null","","","","null","","93","","","3598363","1","","","","","","1841","358159","1911","367927","1841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2723","3605261","0.0-7.0-95.0-3.0","25","32234","male","null","","","","null","","93","","","3600274","1","","","","","","4900","360000","4987","369838","4900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2724","3605312","0.0-7.0-96.0-0.0","25","32234","male","4","","","","68","","94","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","3605261","1","","","","0","","4","364900","51","374825","","","","","","","","","","","E","0","","","","1700","4","","","","","","","","","","","","","46","","","","","unchosen","","","","","","","","","","gain","gain","4","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2725","3607330","0.0-7.0-96.0-1.0-0.0","25","32234","male","null","","","","null","","94","","","3605312","1","","","","","","1996","364904","2018","374876","1996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2726","3609136","0.0-7.0-96.0-3.0","25","32234","male","null","","","","null","","94","","","3607330","1","","","","","","1700","366900","1806","376894","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2727","3609153","0.0-7.0-97.0-0.0","25","32234","male","2","","","","75","","95","","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","3609136","1","","","","0","","2","368600","17","378700","","","","","","","","","","","E","0","","","","1300","4","","","","","","","","","","","","","33","","","","","chosen","","","","","","","","","","gain","no_gain","2","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2728","3611169","0.0-7.0-97.0-1.0-0.0","25","32234","male","null","","","","null","","95","","","3609153","1","","","","","","1998","368602","2016","378717","1998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2729","3612491","0.0-7.0-97.0-3.0","25","32234","male","null","","","","null","","95","","","3611169","1","","","","","","1300","370600","1322","380733","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2730","3612579","0.0-7.0-98.0-0.0","25","32234","male","53","","","","75","","96","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","3612491","1","","","","0","","53","371900","88","382055","","","","","","","","","","","F","0","","","","1100","4","","","","","","","","","","","","","34","","","","","unchosen","","","","","","","","","","no_gain","no_gain","53","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2731","3614692","0.0-7.0-98.0-1.0-0.0","25","32234","male","null","","","","null","","96","","","3612579","1","","","","","","1947","371953","2113","382143","1947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2732","3615838","0.0-7.0-98.0-3.0","25","32234","male","null","","","","null","","96","","","3614692","1","","","","","","1100","373900","1146","384256","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2733","3616177","0.0-7.0-99.0-0.0","25","32234","male","325","","","","68","","97","","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","3615838","1","","","","0","","325","375000","339","385402","","","","","","","","","","","F","0","","","","1300","4","","","","","","","","","","","","","19","","","","","chosen","","","","","","","","","","no_gain","gain","325","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2734","3617870","0.0-7.0-99.0-1.0-0.0","25","32234","male","null","","","","null","","97","","","3616177","1","","","","","","1675","375325","1693","385741","1675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2735","3619209","0.0-7.0-99.0-3.0","25","32234","male","null","","","","null","","97","","","3617870","1","","","","","","1300","377000","1339","387434","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2736","3619261","0.0-7.0-100.0-0.0","25","32234","male","28","","","","75","","98","","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","3619209","1","","","","0","","28","378300","52","388773","","","","","","","","","","","A","0","","","","3200","4","","","","","","","","","","","","","9","","","","","unchosen","","","","","","","","","","no_gain","no_gain","28","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2737","3621255","0.0-7.0-100.0-1.0-0.0","25","32234","male","null","","","","null","","98","","","3619261","1","","","","","","1972","378328","1994","388825","1972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2738","3624509","0.0-7.0-100.0-3.0","25","32234","male","null","","","","null","","98","","","3621255","1","","","","","","3200","380300","3254","390819","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_outcome_estimation_phase","","html-keyboard-response","2739","3625098","0.0-7.0-100.0-6.0-0.0","25","32234","male","2","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_ratings_instructions","","instructions","2740","3638917","0.0-8.0-0.0-0.0","25","32234","male","13794","","[{""page_index"":0,""viewing_time"":11081},{""page_index"":1,""viewing_time"":2712}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_ratings_comprehension_check","","survey-multi-choice","2741","3644015","0.0-8.0-0.0-1.0","25","32234","male","5075","{""Q0"":""True"",""Q1"":""Mouse""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2742","3648076","0.0-8.0-1.0","25","32234","male","4043","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_ratings","","html-slider-response","2743","3656701","0.0-8.0-2.0","25","32234","male","8607","","","","","87","0","91","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","NA","87",""
"","final_ratings","","html-slider-response","2744","3660680","0.0-8.0-3.0","25","32234","male","3955","","","","","74","1","73","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","NA","74",""
"","final_ratings","","html-slider-response","2745","3665928","0.0-8.0-4.0","25","32234","male","5223","","","","","89","2","65","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","NA","89",""
"","final_ratings","","html-slider-response","2746","3670073","0.0-8.0-5.0","25","32234","male","4130","","","","","87","3","10","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","86","87",""
"","final_ratings","","html-slider-response","2747","3675888","0.0-8.0-6.0","25","32234","male","5781","","","","","78","4","18","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","unchosen","deliberated","84","78",""
"","final_ratings","","html-slider-response","2748","3679348","0.0-8.0-7.0","25","32234","male","3438","","","","","87","5","26","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","body_parts","NaN","not_deliberated","89","87",""
"","final_ratings","","html-slider-response","2749","3682247","0.0-8.0-8.0","25","32234","male","2879","","","","","69","6","42","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","unchosen","deliberated","81","69",""
"","final_ratings","","html-slider-response","2750","3685580","0.0-8.0-9.0","25","32234","male","3311","","","","","85","7","24","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","body_parts","NaN","not_deliberated","98","85",""
"","final_ratings","","html-slider-response","2751","3688806","0.0-8.0-10.0","25","32234","male","3212","","","","","66","8","68","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","NA","66",""
"","final_ratings","","html-slider-response","2752","3691561","0.0-8.0-11.0","25","32234","male","2741","","","","","68","9","6","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","72","68",""
"","final_ratings","","html-slider-response","2753","3694238","0.0-8.0-12.0","25","32234","male","2657","","","","","88","10","48","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","88",""
"","final_ratings","","html-slider-response","2754","3697459","0.0-8.0-13.0","25","32234","male","3204","","","","","70","11","79","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","NA","70",""
"","final_ratings","","html-slider-response","2755","3700221","0.0-8.0-14.0","25","32234","male","2747","","","","","68","12","29","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","body_parts","NaN","not_deliberated","75","68",""
"","final_ratings","","html-slider-response","2756","3703265","0.0-8.0-15.0","25","32234","male","3018","","","","","79","13","9","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","68","79",""
"","final_ratings","","html-slider-response","2757","3706029","0.0-8.0-16.0","25","32234","male","2741","","","","","77","14","4","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","83","77",""
"","final_ratings","","html-slider-response","2758","3708776","0.0-8.0-17.0","25","32234","male","2731","","","","","86","15","57","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","86",""
"","final_ratings","","html-slider-response","2759","3712441","0.0-8.0-18.0","25","32234","male","3653","","","","","64","16","38","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","objects","NaN","not_deliberated","84","64",""
"","final_ratings","","html-slider-response","2760","3715615","0.0-8.0-19.0","25","32234","male","3159","","","","","77","17","90","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","unchosen","deliberated","NA","77",""
"","final_ratings","","html-slider-response","2761","3722919","0.0-8.0-20.0","25","32234","male","7272","","","","","71","18","85","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","NA","71",""
"","final_ratings","","html-slider-response","2762","3726787","0.0-8.0-21.0","25","32234","male","3832","","","","","78","19","19","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","76","78",""
"","final_ratings","","html-slider-response","2763","3728876","0.0-8.0-22.0","25","32234","male","2074","","","","","70","20","39","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","objects","NaN","not_deliberated","82","70",""
"","final_ratings","","html-slider-response","2764","3731167","0.0-8.0-23.0","25","32234","male","2280","","","","","72","21","60","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","NA","72",""
"","final_ratings","","html-slider-response","2765","3734049","0.0-8.0-24.0","25","32234","male","2861","","","","","78","22","37","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","68","78",""
"","final_ratings","","html-slider-response","2766","3744825","0.0-8.0-25.0","25","32234","male","10753","","","","","81","23","66","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","NA","81",""
"","final_ratings","","html-slider-response","2767","3747851","0.0-8.0-26.0","25","32234","male","2997","","","","","73","24","46","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","82","73",""
"","final_ratings","","html-slider-response","2768","3753213","0.0-8.0-27.0","25","32234","male","5341","","","","","81","25","82","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","NA","81",""
"","final_ratings","","html-slider-response","2769","3760054","0.0-8.0-28.0","25","32234","male","6807","","","","","91","26","1","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","94","91",""
"","final_ratings","","html-slider-response","2770","3764297","0.0-8.0-29.0","25","32234","male","4220","","","","","86","27","22","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","faces","NaN","not_deliberated","85","86",""
"","final_ratings","","html-slider-response","2771","3770641","0.0-8.0-30.0","25","32234","male","6306","","","","","88","28","51","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","88",""
"","final_ratings","","html-slider-response","2772","3773191","0.0-8.0-31.0","25","32234","male","2522","","","","","82","29","40","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","77","82",""
