"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_no_response","","html-keyboard-response","2271","3840826","0.0-5.0-286.0-2.0-0.0","30","30126","female","null","","","","null","","284","","","3840484","4","","","","1","","300","222662","342","230604","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2272","3842485","0.0-5.0-286.0-3.0","30","30126","female","null","","","","null","","284","","","3840826","4","","","","","","1600","222962","1659","230946","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2273","3843321","0.0-5.0-287.0-0.0","30","30126","female","815","","","","68","","285","","","3842485","4","","","","0","","815","224562","836","232605","","","1","36","35","objects","body_parts","","","","","","0","","","","1100","4","36","35","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","14","42","","","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2274","3843864","0.0-5.0-287.0-1.0-0.0","30","30126","female","null","","","","null","","285","","","3843321","4","","","","","","500","225377","543","233441","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2275","3845021","0.0-5.0-287.0-3.0","30","30126","female","null","","","","null","","285","","","3843864","4","","","","","","1100","225877","1157","233984","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2276","3846551","0.0-5.0-288.0-0.0","30","30126","female","null","","","","null","","286","","","3845021","4","","","","1","","1500","226977","1530","235141","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","3000","4","10","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","68","78","","","","","","","","","unchosen","0","no_gain3","gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2277","3846865","0.0-5.0-288.0-2.0-0.0","30","30126","female","null","","","","null","","286","","","3846551","4","","","","1","","300","228477","314","236671","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2278","3849602","0.0-5.0-288.0-3.0","30","30126","female","null","","","","null","","286","","","3846865","4","","","","","","2700","228777","2737","236985","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2279","3851136","0.0-5.0-289.0-0.0","30","30126","female","null","","","","null","","287","","","3849602","4","","","","1","","1500","231477","1534","239722","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2800","4","20","3","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","44","59","","","","","","","","","unchosen","0","no_gain5","gain1","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2280","3851459","0.0-5.0-289.0-2.0-0.0","30","30126","female","null","","","","null","","287","","","3851136","4","","","","1","","300","232977","323","241256","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2281","3853992","0.0-5.0-289.0-3.0","30","30126","female","null","","","","null","","287","","","3851459","4","","","","","","2500","233277","2533","241579","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2282","3855143","0.0-5.0-290.0-0.0","30","30126","female","1113","","","","68","","288","","","3853992","4","","","","0","","1113","235777","1151","244112","","","1","10","17","outdoor_scenes","faces","","","","","","0","","","","1600","4","10","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","68","32","","","","","","","","","unchosen","0","no_gain3","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2283","3855668","0.0-5.0-290.0-1.0-0.0","30","30126","female","null","","","","null","","288","","","3855143","4","","","","","","500","236890","525","245263","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2284","3857311","0.0-5.0-290.0-3.0","30","30126","female","null","","","","null","","288","","","3855668","4","","","","","","1600","237390","1643","245788","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2285","3858427","0.0-5.0-291.0-0.0","30","30126","female","1101","","","","68","","289","","","3857311","4","","","","0","","1101","238990","1116","247431","","","1","46","36","objects","objects","","","","","","0","","","","1800","4","46","36","objects","objects","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","46","14","","","","","","","","","chosen","0","no_gain6","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2286","3858958","0.0-5.0-291.0-1.0-0.0","30","30126","female","null","","","","null","","289","","","3858427","4","","","","","","500","240091","531","248547","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2287","3860774","0.0-5.0-291.0-3.0","30","30126","female","null","","","","null","","289","","","3858958","4","","","","","","1800","240591","1816","249078","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2288","3862037","0.0-5.0-292.0-0.0","30","30126","female","1238","","","","75","","290","","","3860774","4","","","","0","","1238","242391","1263","250894","","","0","36","27","objects","body_parts","","","","","","0","","","","1900","4","27","36","body_parts","objects","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","75","14","","","","","","","","","chosen","0","no_gain2","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2289","3862554","0.0-5.0-292.0-1.0-0.0","30","30126","female","null","","","","null","","290","","","3862037","4","","","","","","500","243629","517","252157","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2290","3864515","0.0-5.0-292.0-3.0","30","30126","female","null","","","","null","","290","","","3862554","4","","","","","","1900","244129","1961","252674","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2291","3865575","0.0-5.0-293.0-0.0","30","30126","female","1041","","","","75","","291","","","3864515","4","","","","0","","1041","246029","1060","254635","","","0","43","36","objects","objects","","","","","","0","","","","1700","4","36","43","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","14","82","","","","","","","","","chosen","1","gain1","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2292","3866114","0.0-5.0-293.0-1.0-0.0","30","30126","female","null","","","","null","","291","","","3865575","4","","","","","","500","247070","539","255695","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2293","3867858","0.0-5.0-293.0-3.0","30","30126","female","null","","","","null","","291","","","3866114","4","","","","","","1700","247570","1744","256234","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_final_decisions_phase","","html-keyboard-response","2294","3872045","0.0-5.0-293.0-6.0-0.0","30","30126","female","3973","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_test_instructions","","instructions","2295","3889261","0.0-6.0-0.0-0.0","30","30126","female","17182","","[{""page_index"":0,""viewing_time"":7081},{""page_index"":1,""viewing_time"":8188},{""page_index"":2,""viewing_time"":1913}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_comprehension_check","","survey-multi-choice","2296","3902447","0.0-6.0-0.0-1.0","30","30126","female","13165","{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Photographs you have seen before but they were not paired together"",""Q2"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2297","3905332","0.0-6.0-1.0","30","30126","female","2861","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2298","3906878","0.0-6.0-2.0-0.0","30","30126","female","null","","","","null","","0","","","3905332","0","","","","1","","1500","249270","1546","257978","","","","","","","","","","","","","1","","","","1500","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2299","3907216","0.0-6.0-2.0-2.0-0.0","30","30126","female","null","","","","null","","0","","","3906878","0","","","","1","","300","250770","338","259524","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2300","3908454","0.0-6.0-2.0-3.0","30","30126","female","null","","","","null","","0","","","3907216","0","","","","","","1200","251070","1238","259862","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2301","3909474","0.0-6.0-2.1-0.1","30","30126","female","997","","","","68","","0","","","3908454","0","","","","0","","997","252270","1020","261100","","","","","","","","","","","","","1","","","","1500","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2302","3910026","0.0-6.0-2.1-1.1-0.1","30","30126","female","null","","","","null","","0","","","3909474","0","","","","","","503","253267","552","262120","503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2303","3911595","0.0-6.0-2.1-3.1","30","30126","female","null","","","","null","","0","","","3910026","0","","","","","","1500","253770","1569","262672","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2304","3913128","0.0-6.0-3.0-0.0","30","30126","female","null","","","","null","","1","","","3911595","0","","","","1","","1500","255270","1533","264241","","","","","","","","","","","","","1","","","","1000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2305","3913552","0.0-6.0-3.0-2.0-0.0","30","30126","female","null","","","","null","","1","","","3913128","0","","","","1","","300","256770","424","265774","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2306","3914294","0.0-6.0-3.0-3.0","30","30126","female","null","","","","null","","1","","","3913552","0","","","","","","700","257070","742","266198","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2307","3915402","0.0-6.0-3.1-0.1","30","30126","female","1070","","","","68","","1","","","3914294","0","","","","0","","1070","257770","1108","266940","","","","","","","","","","","","","1","","","","1000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2308","3915853","0.0-6.0-3.1-1.1-0.1","30","30126","female","null","","","","null","","1","","","3915402","0","","","","","","430","258840","451","268048","430","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2309","3916910","0.0-6.0-3.1-3.1","30","30126","female","null","","","","null","","1","","","3915853","0","","","","","","1000","259270","1057","268499","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2310","3918460","0.0-6.0-4.0-0.0","30","30126","female","null","","","","null","","2","","","3916910","0","","","","1","","1500","260270","1550","269556","","","","","","","","","","","","","1","","","","3000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2311","3918804","0.0-6.0-4.0-2.0-0.0","30","30126","female","null","","","","null","","2","","","3918460","0","","","","1","","300","261770","344","271106","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2312","3921548","0.0-6.0-4.0-3.0","30","30126","female","null","","","","null","","2","","","3918804","0","","","","","","2700","262070","2744","271450","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2313","3922608","0.0-6.0-4.1-0.1","30","30126","female","1025","","","","75","","2","","","3921548","0","","","","0","","1025","264770","1060","274194","","","","","","","","","","","","","1","","","","3000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2314","3923119","0.0-6.0-4.1-1.1-0.1","30","30126","female","null","","","","null","","2","","","3922608","0","","","","","","475","265795","511","275254","475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2315","3926169","0.0-6.0-4.1-3.1","30","30126","female","null","","","","null","","2","","","3923119","0","","","","","","3000","266270","3050","275765","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","2316","3928148","0.0-6.0-4.1-4.1-0.1","30","30126","female","1950","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","2317","3930339","0.0-6.0-4.1-4.1-1.1","30","30126","female","2169","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2318","3931805","0.0-6.0-5.0-0.0","30","30126","female","1438","","","","75","","3","","","3930339","1","","","","0","","1438","0","1466","0","","","","","","","","","","","","","0","","","","1600","1","39","17","objects","faces","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2319","3931901","0.0-6.0-5.0-1.0-0.0","30","30126","female","null","","","","null","","3","","","3931805","1","","","","","","62","1438","96","1466","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2320","3933633","0.0-6.0-5.0-3.0","30","30126","female","null","","","","null","","3","","","3931901","1","","","","","","1600","1500","1732","1562","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2321","3935062","0.0-6.0-6.0-0.0","30","30126","female","1382","","","","75","","4","","","3933633","1","","","","0","","1382","3100","1429","3294","","","","","","","","","","","","J","0","","","","2500","1","20","43","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2322","3935256","0.0-6.0-6.0-1.0-0.0","30","30126","female","null","","","","null","","4","","","3935062","1","","","","","","118","4482","194","4723","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2323","3937847","0.0-6.0-6.0-3.0","30","30126","female","null","","","","null","","4","","","3935256","1","","","","","","2500","4600","2591","4917","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2324","3939269","0.0-6.0-7.0-0.0","30","30126","female","1348","","","","75","","5","","","3937847","1","","","","0","","1348","7100","1422","7508","","","","","","","","","","","","H","0","","","","2600","1","14","9","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2325","3939554","0.0-6.0-7.0-1.0-0.0","30","30126","female","null","","","","null","","5","","","3939269","1","","","","","","152","8448","285","8930","152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2326","3942193","0.0-6.0-7.0-3.0","30","30126","female","null","","","","null","","5","","","3939554","1","","","","","","2600","8600","2639","9215","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2327","3943186","0.0-6.0-8.0-0.0","30","30126","female","971","","","","68","","6","","","3942193","1","","","","0","","971","11200","993","11854","","","","","","","","","","","","","0","","","","1600","1","24","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2328","3943770","0.0-6.0-8.0-1.0-0.0","30","30126","female","null","","","","null","","6","","","3943186","1","","","","","","529","12171","584","12847","529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2329","3945507","0.0-6.0-8.0-3.0","30","30126","female","null","","","","null","","6","","","3943770","1","","","","","","1600","12700","1737","13431","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2330","3946309","0.0-6.0-9.0-0.0","30","30126","female","781","","","","68","","7","","","3945507","1","","","","0","","781","14300","802","15168","","","","","","","","","","","","","0","","","","3100","1","42","12","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2331","3947075","0.0-6.0-9.0-1.0-0.0","30","30126","female","null","","","","null","","7","","","3946309","1","","","","","","719","15081","766","15970","719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2332","3950208","0.0-6.0-9.0-3.0","30","30126","female","null","","","","null","","7","","","3947075","1","","","","","","3100","15800","3133","16736","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2333","3951393","0.0-6.0-10.0-0.0","30","30126","female","1162","","","","68","","8","","","3950208","1","","","","0","","1162","18900","1185","19869","","","","","","","","","","","","E","0","","","","2200","1","46","32","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2334","3951781","0.0-6.0-10.0-1.0-0.0","30","30126","female","null","","","","null","","8","","","3951393","1","","","","","","338","20062","388","21054","338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2335","3954019","0.0-6.0-10.0-3.0","30","30126","female","null","","","","null","","8","","","3951781","1","","","","","","2200","20400","2238","21442","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2336","3955232","0.0-6.0-11.0-0.0","30","30126","female","1173","","","","68","","9","","","3954019","1","","","","0","","1173","22600","1213","23680","","","","","","","","","","","","I","0","","","","2800","1","35","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2337","3955661","0.0-6.0-11.0-1.0-0.0","30","30126","female","null","","","","null","","9","","","3955232","1","","","","","","327","23773","429","24893","327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2338","3958526","0.0-6.0-11.0-3.0","30","30126","female","null","","","","null","","9","","","3955661","1","","","","","","2800","24100","2865","25322","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2339","3959366","0.0-6.0-12.0-0.0","30","30126","female","812","","","","75","","10","","","3958526","1","","","","0","","812","26900","840","28187","","","","","","","","","","","","","0","","","","1300","1","43","18","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2340","3960094","0.0-6.0-12.0-1.0-0.0","30","30126","female","null","","","","null","","10","","","3959366","1","","","","","","688","27712","728","29027","688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2341","3961530","0.0-6.0-12.0-3.0","30","30126","female","null","","","","null","","10","","","3960094","1","","","","","","1300","28400","1436","29755","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2342","3962631","0.0-6.0-13.0-0.0","30","30126","female","1072","","","","68","","11","","","3961530","1","","","","0","","1072","29700","1101","31191","","","","","","","","","","","","C","0","","","","1300","1","0","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2343","3963110","0.0-6.0-13.0-1.0-0.0","30","30126","female","null","","","","null","","11","","","3962631","1","","","","","","428","30772","479","32292","428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2344","3964440","0.0-6.0-13.0-3.0","30","30126","female","null","","","","null","","11","","","3963110","1","","","","","","1300","31200","1330","32771","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2345","3965577","0.0-6.0-14.0-0.0","30","30126","female","1112","","","","75","","12","","","3964440","1","","","","0","","1112","32500","1137","34101","","","","","","","","","","","","","0","","","","3100","1","26","11","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2346","3966012","0.0-6.0-14.0-1.0-0.0","30","30126","female","null","","","","null","","12","","","3965577","1","","","","","","388","33612","435","35238","388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
