"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","outcome_estimation","","html-keyboard-response","2624","3376475","0.0-7.0-56.0-0.0","25","44945","Female","189","","","","68","","54","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","3376272","1","","","","0","","189","204100","203","207903","","","","","","","","","","","A","0","","","","2000","3","","","","","","","","","","5","","","","","chosen","","","","","","","","","","","no_gain","gain","189","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2625","3378312","0.0-7.0-56.0-1.0-0.0","25","44945","Female","null","","","","null","","54","","","","3376475","1","","","","","","1811","204289","1837","208106","1811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2626","3380356","0.0-7.0-56.0-3.0","25","44945","Female","null","","","","null","","54","","","","3378312","1","","","","","","2000","206100","2044","209943","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2627","3380496","0.0-7.0-57.0-0.0","25","44945","Female","118","","","","75","","55","","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","","3380356","1","","","","0","","118","208100","140","211987","","","","","","","","","","","J","0","","","","2000","3","","","","","","","","","","19","","","","","unchosen","","","","","","","","","","","gain","no_gain","118","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2628","3382400","0.0-7.0-57.0-1.0-0.0","25","44945","Female","null","","","","null","","55","","","","3380496","1","","","","","","1882","208218","1904","212127","1882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2629","3384423","0.0-7.0-57.0-3.0","25","44945","Female","null","","","","null","","55","","","","3382400","1","","","","","","2000","210100","2023","214031","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2630","3384587","0.0-7.0-58.0-0.0","25","44945","Female","146","","","","75","","56","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","3384423","1","","","","0","","146","212100","164","216054","","","","","","","","","","","E","0","","","","2900","3","","","","","","","","","","28","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","146","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2631","3386465","0.0-7.0-58.0-1.0-0.0","25","44945","Female","null","","","","null","","56","","","","3384587","1","","","","","","1854","212246","1878","216218","1854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2632","3389383","0.0-7.0-58.0-3.0","25","44945","Female","null","","","","null","","56","","","","3386465","1","","","","","","2900","214100","2918","218096","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2633","3389516","0.0-7.0-59.0-0.0","25","44945","Female","120","","","","75","","57","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","3389383","1","","","","0","","120","217000","133","221014","","","","","","","","","","","G","0","","","","2000","3","","","","","","","","","","6","","","","","chosen","","","","","","","","","","","gain","no_gain","120","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2634","3391420","0.0-7.0-59.0-1.0-0.0","25","44945","Female","null","","","","null","","57","","","","3389516","1","","","","","","1880","217120","1904","221147","1880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2635","3393438","0.0-7.0-59.0-3.0","25","44945","Female","null","","","","null","","57","","","","3391420","1","","","","","","2000","219000","2018","223051","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2636","3393455","0.0-7.0-60.0-0.0","25","44945","Female","2","","","","68","","58","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","3393438","1","","","","0","","2","221000","17","225069","","","","","","","","","","","K","0","","","","1000","3","","","","","","","","","","43","","","","","unchosen","","","","","","","","","","","no_gain","gain","2","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2637","3395466","0.0-7.0-60.0-1.0-0.0","25","44945","Female","null","","","","null","","58","","","","3393455","1","","","","","","1998","221002","2011","225086","1998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2638","3396478","0.0-7.0-60.0-3.0","25","44945","Female","null","","","","null","","58","","","","3395466","1","","","","","","1000","223000","1012","227097","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2639","3396635","0.0-7.0-61.0-0.0","25","44945","Female","143","","","","75","","59","","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","","3396478","1","","","","0","","143","224000","157","228109","","","","","","","","","","","H","0","","","","1100","3","","","","","","","","","","15","","","","","chosen","","","","","","","","","","","no_gain","no_gain","143","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2640","3398509","0.0-7.0-61.0-1.0-0.0","25","44945","Female","null","","","","null","","59","","","","3396635","1","","","","","","1857","224143","1874","228266","1857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2641","3399634","0.0-7.0-61.0-3.0","25","44945","Female","null","","","","null","","59","","","","3398509","1","","","","","","1100","226000","1125","230140","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2642","3399717","0.0-7.0-62.0-0.0","25","44945","Female","66","","","","75","","60","","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","","3399634","1","","","","0","","66","227100","83","231265","","","","","","","","","","","H","0","","","","1800","3","","","","","","","","","","10","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","66","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2643","3401664","0.0-7.0-62.0-1.0-0.0","25","44945","Female","null","","","","null","","60","","","","3399717","1","","","","","","1934","227166","1947","231348","1934","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2644","3403476","0.0-7.0-62.0-3.0","25","44945","Female","null","","","","null","","60","","","","3401664","1","","","","","","1800","229100","1812","233295","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2645","3403624","0.0-7.0-63.0-0.0","25","44945","Female","131","","","","75","","61","","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","3403476","1","","","","0","","131","230900","148","235107","","","","","","","","","","","F","0","","","","3200","3","","","","","","","","","","12","","","","","unchosen","","","","","","","","","","","gain","no_gain","131","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2646","3405503","0.0-7.0-63.0-1.0-0.0","25","44945","Female","null","","","","null","","61","","","","3403624","1","","","","","","1869","231031","1879","235255","1869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2647","3408726","0.0-7.0-63.0-3.0","25","44945","Female","null","","","","null","","61","","","","3405503","1","","","","","","3200","232900","3223","237134","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2648","3408744","0.0-7.0-64.0-0.0","25","44945","Female","3","","","","68","","62","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","3408726","1","","","","0","","3","236100","18","240357","","","","","","","","","","","B","0","","","","1400","3","","","","","","","","","","2","","","","","chosen","","","","","","","","","","","gain","gain","3","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2649","3410772","0.0-7.0-64.0-1.0-0.0","25","44945","Female","null","","","","null","","62","","","","3408744","1","","","","","","1997","236103","2028","240375","1997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2650","3412207","0.0-7.0-64.0-3.0","25","44945","Female","null","","","","null","","62","","","","3410772","1","","","","","","1400","238100","1435","242403","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2651","3412813","0.0-7.0-65.0-0.0","25","44945","Female","589","","","","75","","63","","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","","3412207","1","","","","0","","589","239500","606","243838","","","","","","","","","","","G","0","","","","2100","3","","","","","","","","","","40","","","","","unchosen","","","","","","","","","","","gain","no_gain","589","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2652","3414236","0.0-7.0-65.0-1.0-0.0","25","44945","Female","null","","","","null","","63","","","","3412813","1","","","","","","1411","240089","1423","244444","1411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2653","3416365","0.0-7.0-65.0-3.0","25","44945","Female","null","","","","null","","63","","","","3414236","1","","","","","","2100","241500","2129","245867","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2654","3416682","0.0-7.0-66.0-0.0","25","44945","Female","304","","","","68","","64","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","3416365","1","","","","0","","304","243600","317","247996","","","","","","","","","","","K","0","","","","1200","3","","","","","","","","","","25","","","","","chosen","","","","","","","","","","","no_gain","gain","304","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2655","3418392","0.0-7.0-66.0-1.0-0.0","25","44945","Female","null","","","","null","","64","","","","3416682","1","","","","","","1696","243904","1710","248313","1696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2656","3419616","0.0-7.0-66.0-3.0","25","44945","Female","null","","","","null","","64","","","","3418392","1","","","","","","1200","245600","1224","250023","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2657","3419971","0.0-7.0-67.0-0.0","25","44945","Female","330","","","","75","","65","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","3419616","1","","","","0","","330","246800","355","251247","","","","","","","","","","","I","0","","","","1100","3","","","","","","","","","","26","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","330","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2658","3421703","0.0-7.0-67.0-1.0-0.0","25","44945","Female","null","","","","null","","65","","","","3419971","1","","","","","","1670","247130","1732","251602","1670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2659","3422817","0.0-7.0-67.0-3.0","25","44945","Female","null","","","","null","","65","","","","3421703","1","","","","","","1100","248800","1114","253334","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2660","3422959","0.0-7.0-68.0-0.0","25","44945","Female","127","","","","75","","66","","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","3422817","1","","","","0","","127","249900","142","254448","","","","","","","","","","","I","0","","","","4300","3","","","","","","","","","","3","","","","","chosen","","","","","","","","","","","no_gain","no_gain","127","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2661","3424844","0.0-7.0-68.0-1.0-0.0","25","44945","Female","null","","","","null","","66","","","","3422959","1","","","","","","1873","250027","1885","254590","1873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2662","3429162","0.0-7.0-68.0-3.0","25","44945","Female","null","","","","null","","66","","","","3424844","1","","","","","","4300","251900","4318","256475","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2663","3429215","0.0-7.0-69.0-0.0","25","44945","Female","35","","","","75","","67","","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","","3429162","1","","","","0","","35","256200","53","260793","","","","","","","","","","","A","0","","","","2300","3","","","","","","","","","","45","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","35","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2664","3431192","0.0-7.0-69.0-1.0-0.0","25","44945","Female","null","","","","null","","67","","","","3429215","1","","","","","","1965","256235","1977","260846","1965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2665","3433525","0.0-7.0-69.0-3.0","25","44945","Female","null","","","","null","","67","","","","3431192","1","","","","","","2300","258200","2333","262823","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2666","3434027","0.0-7.0-70.0-0.0","25","44945","Female","471","","","","75","","68","","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","3433525","1","","","","0","","471","260500","502","265156","","","","","","","","","","","D","0","","","","1300","3","","","","","","","","","","16","","","","","chosen","","","","","","","","","","","gain","no_gain","471","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2667","3435592","0.0-7.0-70.0-1.0-0.0","25","44945","Female","null","","","","null","","68","","","","3434027","1","","","","","","1529","260971","1565","265658","1529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2668","3436908","0.0-7.0-70.0-3.0","25","44945","Female","null","","","","null","","68","","","","3435592","1","","","","","","1300","262500","1316","267223","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2669","3437024","0.0-7.0-71.0-0.0","25","44945","Female","104","","","","68","","69","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","3436908","1","","","","0","","104","263800","116","268539","","","","","","","","","","","D","0","","","","2000","3","","","","","","","","","","42","","","","","unchosen","","","","","","","","","","","gain","gain","104","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2670","3438940","0.0-7.0-71.0-1.0-0.0","25","44945","Female","null","","","","null","","69","","","","3437024","1","","","","","","1896","263904","1916","268655","1896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2671","3440967","0.0-7.0-71.0-3.0","25","44945","Female","null","","","","null","","69","","","","3438940","1","","","","","","2000","265800","2027","270571","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2672","3441145","0.0-7.0-72.0-0.0","25","44945","Female","163","","","","75","","70","","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","3440967","1","","","","0","","163","267800","178","272598","","","","","","","","","","","C","0","","","","1900","3","","","","","","","","","","8","","","","","chosen","","","","","","","","","","","no_gain","no_gain","163","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2673","3443002","0.0-7.0-72.0-1.0-0.0","25","44945","Female","null","","","","null","","70","","","","3441145","1","","","","","","1837","267963","1857","272776","1837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2674","3444918","0.0-7.0-72.0-3.0","25","44945","Female","null","","","","null","","70","","","","3443002","1","","","","","","1900","269800","1916","274633","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2675","3445006","0.0-7.0-73.0-0.0","25","44945","Female","73","","","","75","","71","","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","3444918","1","","","","0","","73","271700","88","276549","","","","","","","","","","","E","0","","","","2800","3","","","","","","","","","","36","","","","","chosen","","","","","","","","","","","no_gain","no_gain","73","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2676","3446952","0.0-7.0-73.0-1.0-0.0","25","44945","Female","null","","","","null","","71","","","","3445006","1","","","","","","1927","271773","1946","276637","1927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2677","3449776","0.0-7.0-73.0-3.0","25","44945","Female","null","","","","null","","71","","","","3446952","1","","","","","","2800","273700","2824","278583","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2678","3450138","0.0-7.0-74.0-0.0","25","44945","Female","343","","","","75","","72","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","3449776","1","","","","0","","343","276500","362","281407","","","","","","","","","","","L","0","","","","1500","3","","","","","","","","","","34","","","","","unchosen","","","","","","","","","","","gain","no_gain","343","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2679","3451813","0.0-7.0-74.0-1.0-0.0","25","44945","Female","null","","","","null","","72","","","","3450138","1","","","","","","1657","276843","1675","281769","1657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2680","3453343","0.0-7.0-74.0-3.0","25","44945","Female","null","","","","null","","72","","","","3451813","1","","","","","","1500","278500","1530","283444","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2681","3453912","0.0-7.0-75.0-0.0","25","44945","Female","547","","","","68","","73","","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","3453343","1","","","","0","","547","280000","569","284974","","","","","","","","","","","B","0","","","","2100","3","","","","","","","","","","20","","","","","unchosen","","","","","","","","","","","gain","gain","547","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2682","3455390","0.0-7.0-75.0-1.0-0.0","25","44945","Female","null","","","","null","","73","","","","3453912","1","","","","","","1453","280547","1478","285543","1453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2683","3457507","0.0-7.0-75.0-3.0","25","44945","Female","null","","","","null","","73","","","","3455390","1","","","","","","2100","282000","2117","287021","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2684","3457681","0.0-7.0-76.0-0.0","25","44945","Female","158","","","","75","","74","","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","3457507","1","","","","0","","158","284100","174","289138","","","","","","","","","","","J","0","","","","1500","3","","","","","","","","","","38","","","","","chosen","","","","","","","","","","","gain","no_gain","158","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2685","3459540","0.0-7.0-76.0-1.0-0.0","25","44945","Female","null","","","","null","","74","","","","3457681","1","","","","","","1842","284258","1859","289312","1842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2686","3461130","0.0-7.0-76.0-3.0","25","44945","Female","null","","","","null","","74","","","","3459540","1","","","","","","1500","286100","1590","291171","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2687","3461264","0.0-7.0-77.0-0.0","25","44945","Female","120","","","","75","","75","","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","3461130","1","","","","0","","120","287600","134","292761","","","","","","","","","","","C","0","","","","1400","4","","","","","","","","","","32","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","120","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2688","3463164","0.0-7.0-77.0-1.0-0.0","25","44945","Female","null","","","","null","","75","","","","3461264","1","","","","","","1880","287720","1900","292895","1880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2689","3464583","0.0-7.0-77.0-3.0","25","44945","Female","null","","","","null","","75","","","","3463164","1","","","","","","1400","289600","1419","294795","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2690","3464670","0.0-7.0-78.0-0.0","25","44945","Female","73","","","","75","","76","","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","","3464583","1","","","","0","","73","291000","87","296214","","","","","","","","","","","F","0","","","","4100","4","","","","","","","","","","35","","","","","chosen","","","","","","","","","","","gain","no_gain","73","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2691","3466619","0.0-7.0-78.0-1.0-0.0","25","44945","Female","null","","","","null","","76","","","","3464670","1","","","","","","1927","291073","1949","296301","1927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2692","3470871","0.0-7.0-78.0-3.0","25","44945","Female","null","","","","null","","76","","","","3466619","1","","","","","","4100","293000","4252","298250","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2693","3471035","0.0-7.0-79.0-0.0","25","44945","Female","146","","","","75","","77","","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","","3470871","1","","","","0","","146","297100","164","302502","","","","","","","","","","","A","0","","","","1000","4","","","","","","","","","","45","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","146","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2694","3472990","0.0-7.0-79.0-1.0-0.0","25","44945","Female","null","","","","null","","77","","","","3471035","1","","","","","","1854","297246","1955","302666","1854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2695","3474020","0.0-7.0-79.0-3.0","25","44945","Female","null","","","","null","","77","","","","3472990","1","","","","","","1000","299100","1030","304621","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2696","3474128","0.0-7.0-80.0-0.0","25","44945","Female","93","","","","68","","78","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","3474020","1","","","","0","","93","300100","108","305651","","","","","","","","","","","L","0","","","","2200","4","","","","","","","","","","34","","","","","unchosen","","","","","","","","","","","gain","gain","93","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2697","3476049","0.0-7.0-80.0-1.0-0.0","25","44945","Female","null","","","","null","","78","","","","3474128","1","","","","","","1907","300193","1921","305759","1907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2698","3478270","0.0-7.0-80.0-3.0","25","44945","Female","null","","","","null","","78","","","","3476049","1","","","","","","2200","302100","2221","307680","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2699","3478297","0.0-7.0-81.0-0.0","25","44945","Female","1","","","","75","","79","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","3478270","1","","","","0","","1","304300","27","309901","","","","","","","","","","","L","0","","","","1500","4","","","","","","","","","","17","","","","","chosen","","","","","","","","","","","gain","no_gain","1","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2700","3480352","0.0-7.0-81.0-1.0-0.0","25","44945","Female","null","","","","null","","79","","","","3478297","1","","","","","","1999","304301","2055","309928","1999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2701","3481950","0.0-7.0-81.0-3.0","25","44945","Female","null","","","","null","","79","","","","3480352","1","","","","","","1500","306300","1598","311983","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2702","3481974","0.0-7.0-82.0-0.0","25","44945","Female","1","","","","75","","80","","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","3481950","1","","","","0","","1","307800","24","313581","","","","","","","","","","","C","0","","","","1300","4","","","","","","","","","","8","","","","","chosen","","","","","","","","","","","no_gain","no_gain","1","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2703","3483991","0.0-7.0-82.0-1.0-0.0","25","44945","Female","null","","","","null","","80","","","","3481974","1","","","","","","1999","307801","2017","313605","1999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2704","3485305","0.0-7.0-82.0-3.0","25","44945","Female","null","","","","null","","80","","","","3483991","1","","","","","","1300","309800","1314","315622","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
