"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_outcome_estimation","","html-keyboard-response","2472","3298946","0.0-7.0-15.0-3.0","27","56536","female","null","","","","null","","13","","","3295940","1","","","","","","3000","43600","3006","43818","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2473","3299897","0.0-7.0-16.0-0.0","27","56536","female","945","","","","68","","14","","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","3298946","1","","","","0","","945","46600","951","46824","","","","","","","","","","","L","0","","","","1300","1","","","","","","","","","","21","","","","","unchosen","","","","","","","","","","","no_gain","gain","945","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2474","3300958","0.0-7.0-16.0-1.0-0.0","27","56536","female","null","","","","null","","14","","","3299897","1","","","","","","1055","47545","1061","47775","1055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2475","3302264","0.0-7.0-16.0-3.0","27","56536","female","null","","","","null","","14","","","3300958","1","","","","","","1300","48600","1306","48836","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2476","3302937","0.0-7.0-17.0-0.0","27","56536","female","667","","","","75","","15","","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","3302264","1","","","","0","","667","49900","673","50142","","","","","","","","","","","G","0","","","","2800","1","","","","","","","","","","11","","","","","chosen","","","","","","","","","","","no_gain","no_gain","667","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2477","3304276","0.0-7.0-17.0-1.0-0.0","27","56536","female","null","","","","null","","15","","","3302937","1","","","","","","1333","50567","1339","50815","1333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2478","3307084","0.0-7.0-17.0-3.0","27","56536","female","null","","","","null","","15","","","3304276","1","","","","","","2800","51900","2808","52154","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2479","3307752","0.0-7.0-18.0-0.0","27","56536","female","661","","","","75","","16","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","3307084","1","","","","0","","661","54700","668","54962","","","","","","","","","","","K","0","","","","1300","1","","","","","","","","","","30","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","661","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2480","3309097","0.0-7.0-18.0-1.0-0.0","27","56536","female","null","","","","null","","16","","","3307752","1","","","","","","1339","55361","1345","55630","1339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2481","3310404","0.0-7.0-18.0-3.0","27","56536","female","null","","","","null","","16","","","3309097","1","","","","","","1300","56700","1307","56975","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2482","3310886","0.0-7.0-19.0-0.0","27","56536","female","476","","","","68","","17","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","3310404","1","","","","0","","476","58000","482","58282","","","","","","","","","","","J","0","","","","1200","1","","","","","","","","","","46","","","","","chosen","","","","","","","","","","","gain","gain","476","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2483","3312417","0.0-7.0-19.0-1.0-0.0","27","56536","female","null","","","","null","","17","","","3310886","1","","","","","","1524","58476","1531","58764","1524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2484","3313625","0.0-7.0-19.0-3.0","27","56536","female","null","","","","null","","17","","","3312417","1","","","","","","1200","60000","1208","60295","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2485","3314127","0.0-7.0-20.0-0.0","27","56536","female","496","","","","68","","18","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","3313625","1","","","","0","","496","61200","502","61503","","","","","","","","","","","B","0","","","","3300","1","","","","","","","","","","17","","","","","chosen","","","","","","","","","","","gain","gain","496","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2486","3315637","0.0-7.0-20.0-1.0-0.0","27","56536","female","null","","","","null","","18","","","3314127","1","","","","","","1504","61696","1510","62005","1504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2487","3318942","0.0-7.0-20.0-3.0","27","56536","female","null","","","","null","","18","","","3315637","1","","","","","","3300","63200","3305","63515","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2488","3319748","0.0-7.0-21.0-0.0","27","56536","female","797","","","","75","","19","","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","3318942","1","","","","0","","797","66500","806","66820","","","","","","","","","","","C","0","","","","2200","1","","","","","","","","","","7","","","","","unchosen","","","","","","","","","","","gain","no_gain","797","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2489","3320957","0.0-7.0-21.0-1.0-0.0","27","56536","female","null","","","","null","","19","","","3319748","1","","","","","","1203","67297","1209","67626","1203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2490","3323164","0.0-7.0-21.0-3.0","27","56536","female","null","","","","null","","19","","","3320957","1","","","","","","2200","68500","2207","68835","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2491","3323634","0.0-7.0-22.0-0.0","27","56536","female","464","","","","68","","20","","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","3323164","1","","","","0","","464","70700","470","71042","","","","","","","","","","","I","0","","","","2700","1","","","","","","","","","","8","","","","","unchosen","","","","","","","","","","","gain","gain","464","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2492","3325178","0.0-7.0-22.0-1.0-0.0","27","56536","female","null","","","","null","","20","","","3323634","1","","","","","","1536","71164","1544","71512","1536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2493","3327884","0.0-7.0-22.0-3.0","27","56536","female","null","","","","null","","20","","","3325178","1","","","","","","2700","72700","2706","73056","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2494","3328779","0.0-7.0-23.0-0.0","27","56536","female","889","","","","75","","21","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","3327884","1","","","","0","","889","75400","895","75762","","","","","","","","","","","E","0","","","","1200","1","","","","","","","","","","43","","","","","chosen","","","","","","","","","","","no_gain","no_gain","889","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2495","3329895","0.0-7.0-23.0-1.0-0.0","27","56536","female","null","","","","null","","21","","","3328779","1","","","","","","1111","76289","1116","76657","1111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2496","3331101","0.0-7.0-23.0-3.0","27","56536","female","null","","","","null","","21","","","3329895","1","","","","","","1200","77400","1206","77773","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2497","3331777","0.0-7.0-24.0-0.0","27","56536","female","670","","","","75","","22","","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","3331101","1","","","","0","","670","78600","676","78979","","","","","","","","","","","D","0","","","","1200","1","","","","","","","","","","14","","","","","chosen","","","","","","","","","","","no_gain","no_gain","670","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2498","3333114","0.0-7.0-24.0-1.0-0.0","27","56536","female","null","","","","null","","22","","","3331777","1","","","","","","1330","79270","1337","79655","1330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2499","3334320","0.0-7.0-24.0-3.0","27","56536","female","null","","","","null","","22","","","3333114","1","","","","","","1200","80600","1206","80992","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2500","3335032","0.0-7.0-25.0-0.0","27","56536","female","704","","","","68","","23","","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","3334320","1","","","","0","","704","81800","712","82198","","","","","","","","","","","A","0","","","","4500","1","","","","","","","","","","44","","","","","unchosen","","","","","","","","","","","gain","gain","704","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2501","3336335","0.0-7.0-25.0-1.0-0.0","27","56536","female","null","","","","null","","23","","","3335032","1","","","","","","1296","82504","1303","82910","1296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2502","3340842","0.0-7.0-25.0-3.0","27","56536","female","null","","","","null","","23","","","3336335","1","","","","","","4500","83800","4507","84213","4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2503","3341532","0.0-7.0-26.0-0.0","27","56536","female","683","","","","68","","24","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","3340842","1","","","","0","","683","88300","690","88720","","","","","","","","","","","A","0","","","","1100","1","","","","","","","","","","6","","","","","chosen","","","","","","","","","","","gain","gain","683","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2504","3342856","0.0-7.0-26.0-1.0-0.0","27","56536","female","null","","","","null","","24","","","3341532","1","","","","","","1317","88983","1324","89410","1317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2505","3343962","0.0-7.0-26.0-3.0","27","56536","female","null","","","","null","","24","","","3342856","1","","","","","","1100","90300","1106","90734","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2506","3344557","0.0-7.0-27.0-0.0","27","56536","female","589","","","","75","","25","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","3343962","1","","","","0","","589","91400","595","91840","","","","","","","","","","","F","0","","","","1100","1","","","","","","","","","","13","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","589","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2507","3345974","0.0-7.0-27.0-1.0-0.0","27","56536","female","null","","","","null","","25","","","3344557","1","","","","","","1411","91989","1417","92435","1411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2508","3347080","0.0-7.0-27.0-3.0","27","56536","female","null","","","","null","","25","","","3345974","1","","","","","","1100","93400","1106","93852","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2509","3347678","0.0-7.0-28.0-0.0","27","56536","female","592","","","","75","","26","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","3347080","1","","","","0","","592","94500","598","94958","","","","","","","","","","","F","0","","","","2900","1","","","","","","","","","","34","","","","","chosen","","","","","","","","","","","no_gain","no_gain","592","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2510","3349092","0.0-7.0-28.0-1.0-0.0","27","56536","female","null","","","","null","","26","","","3347678","1","","","","","","1408","95092","1414","95556","1408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2511","3351998","0.0-7.0-28.0-3.0","27","56536","female","null","","","","null","","26","","","3349092","1","","","","","","2900","96500","2906","96970","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2512","3352602","0.0-7.0-29.0-0.0","27","56536","female","596","","","","75","","27","","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","3351998","1","","","","0","","596","99400","604","99876","","","","","","","","","","","F","0","","","","2900","2","","","","","","","","","","34","","","","","chosen","","","","","","","","","","","no_gain","no_gain","596","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2513","3354011","0.0-7.0-29.0-1.0-0.0","27","56536","female","null","","","","null","","27","","","3352602","1","","","","","","1404","99996","1409","100480","1404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2514","3356918","0.0-7.0-29.0-3.0","27","56536","female","null","","","","null","","27","","","3354011","1","","","","","","2900","101400","2907","101889","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2515","3357673","0.0-7.0-30.0-0.0","27","56536","female","749","","","","68","","28","","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","3356918","1","","","","0","","749","104300","755","104796","","","","","","","","","","","L","0","","","","1000","2","","","","","","","","","","21","","","","","unchosen","","","","","","","","","","","no_gain","gain","749","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2516","3358932","0.0-7.0-30.0-1.0-0.0","27","56536","female","null","","","","null","","28","","","3357673","1","","","","","","1251","105049","1259","105551","1251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2517","3359939","0.0-7.0-30.0-3.0","27","56536","female","null","","","","null","","28","","","3358932","1","","","","","","1000","106300","1007","106810","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2518","3360424","0.0-7.0-31.0-0.0","27","56536","female","479","","","","68","","29","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","3359939","1","","","","0","","479","107300","485","107817","","","","","","","","","","","A","0","","","","1800","2","","","","","","","","","","6","","","","","chosen","","","","","","","","","","","gain","gain","479","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2519","3361951","0.0-7.0-31.0-1.0-0.0","27","56536","female","null","","","","null","","29","","","3360424","1","","","","","","1521","107779","1527","108302","1521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2520","3363757","0.0-7.0-31.0-3.0","27","56536","female","null","","","","null","","29","","","3361951","1","","","","","","1800","109300","1806","109829","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2521","3364415","0.0-7.0-32.0-0.0","27","56536","female","650","","","","68","","30","","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","3363757","1","","","","0","","650","111100","658","111635","","","","","","","","","","","J","0","","","","1400","2","","","","","","","","","","18","","","","","unchosen","","","","","","","","","","","gain","gain","650","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2522","3365771","0.0-7.0-32.0-1.0-0.0","27","56536","female","null","","","","null","","30","","","3364415","1","","","","","","1350","111750","1356","112293","1350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2523","3367178","0.0-7.0-32.0-3.0","27","56536","female","null","","","","null","","30","","","3365771","1","","","","","","1400","113100","1407","113649","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2524","3367787","0.0-7.0-33.0-0.0","27","56536","female","603","","","","68","","31","","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","3367178","1","","","","0","","603","114500","609","115056","","","","","","","","","","","C","0","","","","1000","2","","","","","","","","","","24","","","","","chosen","","","","","","","","","","","gain","gain","603","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2525","3369190","0.0-7.0-33.0-1.0-0.0","27","56536","female","null","","","","null","","31","","","3367787","1","","","","","","1397","115103","1403","115665","1397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2526","3370197","0.0-7.0-33.0-3.0","27","56536","female","null","","","","null","","31","","","3369190","1","","","","","","1000","116500","1007","117068","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2527","3370719","0.0-7.0-34.0-0.0","27","56536","female","515","","","","68","","32","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","3370197","1","","","","0","","515","117500","522","118075","","","","","","","","","","","B","0","","","","2200","2","","","","","","","","","","17","","","","","chosen","","","","","","","","","","","gain","gain","515","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2528","3372210","0.0-7.0-34.0-1.0-0.0","27","56536","female","null","","","","null","","32","","","3370719","1","","","","","","1485","118015","1491","118597","1485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2529","3374417","0.0-7.0-34.0-3.0","27","56536","female","null","","","","null","","32","","","3372210","1","","","","","","2200","119500","2207","120088","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2530","3375061","0.0-7.0-35.0-0.0","27","56536","female","637","","","","68","","33","","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","3374417","1","","","","0","","637","121700","644","122295","","","","","","","","","","","A","0","","","","1200","2","","","","","","","","","","44","","","","","unchosen","","","","","","","","","","","gain","gain","637","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2531","3376432","0.0-7.0-35.0-1.0-0.0","27","56536","female","null","","","","null","","33","","","3375061","1","","","","","","1363","122337","1371","122939","1363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2532","3377639","0.0-7.0-35.0-3.0","27","56536","female","null","","","","null","","33","","","3376432","1","","","","","","1200","123700","1207","124310","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2533","3378429","0.0-7.0-36.0-0.0","27","56536","female","781","","","","68","","34","","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","3377639","1","","","","0","","781","124900","790","125517","","","","","","","","","","","D","0","","","","1200","2","","","","","","","","","","37","","","","","unchosen","","","","","","","","","","","no_gain","gain","781","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2534","3379655","0.0-7.0-36.0-1.0-0.0","27","56536","female","null","","","","null","","34","","","3378429","1","","","","","","1219","125681","1226","126307","1219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2535","3380862","0.0-7.0-36.0-3.0","27","56536","female","null","","","","null","","34","","","3379655","1","","","","","","1200","126900","1207","127533","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2536","3381542","0.0-7.0-37.0-0.0","27","56536","female","673","","","","75","","35","","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","3380862","1","","","","0","","673","128100","680","128740","","","","","","","","","","","L","0","","","","4500","2","","","","","","","","","","27","","","","","chosen","","","","","","","","","","","no_gain","no_gain","673","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2537","3382876","0.0-7.0-37.0-1.0-0.0","27","56536","female","null","","","","null","","35","","","3381542","1","","","","","","1327","128773","1334","129420","1327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2538","3387381","0.0-7.0-37.0-3.0","27","56536","female","null","","","","null","","35","","","3382876","1","","","","","","4500","130100","4505","130754","4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2539","3387943","0.0-7.0-38.0-0.0","27","56536","female","555","","","","68","","36","","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","3387381","1","","","","0","","555","134600","562","135259","","","","","","","","","","","I","0","","","","1100","2","","","","","","","","","","8","","","","","unchosen","","","","","","","","","","","gain","gain","555","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2540","3389394","0.0-7.0-38.0-1.0-0.0","27","56536","female","null","","","","null","","36","","","3387943","1","","","","","","1445","135155","1451","135821","1445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2541","3390501","0.0-7.0-38.0-3.0","27","56536","female","null","","","","null","","36","","","3389394","1","","","","","","1100","136600","1107","137272","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2542","3391330","0.0-7.0-39.0-0.0","27","56536","female","823","","","","68","","37","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","3390501","1","","","","0","","823","137700","829","138379","","","","","","","","","","","B","0","","","","1600","2","","","","","","","","","","2","","","","","unchosen","","","","","","","","","","","gain","gain","823","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2543","3392513","0.0-7.0-39.0-1.0-0.0","27","56536","female","null","","","","null","","37","","","3391330","1","","","","","","1177","138523","1183","139208","1177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2544","3394121","0.0-7.0-39.0-3.0","27","56536","female","null","","","","null","","37","","","3392513","1","","","","","","1600","139700","1608","140391","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2545","3394757","0.0-7.0-40.0-0.0","27","56536","female","629","","","","68","","38","","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","3394121","1","","","","0","","629","141300","636","141999","","","","","","","","","","","H","0","","","","1700","2","","","","","","","","","","19","","","","","chosen","","","","","","","","","","","gain","gain","629","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2546","3396136","0.0-7.0-40.0-1.0-0.0","27","56536","female","null","","","","null","","38","","","3394757","1","","","","","","1371","141929","1379","142635","1371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2547","3397841","0.0-7.0-40.0-3.0","27","56536","female","null","","","","null","","38","","","3396136","1","","","","","","1700","143300","1705","144014","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2548","3398464","0.0-7.0-41.0-0.0","27","56536","female","615","","","","68","","39","","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","3397841","1","","","","0","","615","145000","623","145719","","","","","","","","","","","G","0","","","","1800","2","","","","","","","","","","47","","","","","unchosen","","","","","","","","","","","no_gain","gain","615","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2549","3399854","0.0-7.0-41.0-1.0-0.0","27","56536","female","null","","","","null","","39","","","3398464","1","","","","","","1385","145615","1390","146342","1385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2550","3401661","0.0-7.0-41.0-3.0","27","56536","female","null","","","","null","","39","","","3399854","1","","","","","","1800","147000","1807","147732","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2551","3402543","0.0-7.0-42.0-0.0","27","56536","female","876","","","","75","","40","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","3401661","1","","","","0","","876","148800","882","149539","","","","","","","","","","","F","0","","","","1000","2","","","","","","","","","","13","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","876","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2552","3403673","0.0-7.0-42.0-1.0-0.0","27","56536","female","null","","","","null","","40","","","3402543","1","","","","","","1124","149676","1130","150421","1124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2553","3404679","0.0-7.0-42.0-3.0","27","56536","female","null","","","","null","","40","","","3403673","1","","","","","","1000","150800","1006","151551","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
