"","PID","index","time_elapsed","block","stimulus_id","reward_type","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","register_reward_acc"
"2089","sNyXJ",0,940957,1,31,-1,0,1.209,-1,1.23,1
"2090","sNyXJ",1,944589,1,17,1,157,0.601,NA,NA,NA
"2091","sNyXJ",10,980013,1,11,-1,0,0.739,1,0.453,0
"2092","sNyXJ",11,983661,1,45,-1,0,0.627,-1,0.709,1
"2093","sNyXJ",12,987317,1,27,1,142,0.627,1,0.925,1
"2094","sNyXJ",13,990997,1,36,-1,0,0.637,-1,0.59,1
"2095","sNyXJ",14,994581,1,31,-1,0,0.547,-1,0.582,1
"2096","sNyXJ",15,998124,1,45,-1,0,0.522,-1,0.815,1
"2097","sNyXJ",16,1001653,1,14,1,140,0.511,1,0.653,1
"2098","sNyXJ",17,1005213,1,11,-1,0,0.513,-1,0.853,1
"2099","sNyXJ",18,1008803,1,44,1,150,0.563,1,0.512,1
"2100","sNyXJ",19,1012333,1,27,1,142,0.489,1,0.581,1
"2101","sNyXJ",2,949709,1,44,1,150,0.571,1,1.094,1
"2102","sNyXJ",20,1015765,1,17,1,157,0.386,1,0.454,1
"2103","sNyXJ",21,1019340,1,42,-1,0,0.544,-1,0.567,1
"2104","sNyXJ",22,1022812,1,49,-1,0,0.443,-1,0.622,1
"2105","sNyXJ",23,1026436,1,36,-1,0,0.594,-1,0.351,1
"2106","sNyXJ",24,1033116,2,11,-1,0,0.684,-1,0.782,1
"2107","sNyXJ",25,1036797,2,14,1,140,0.659,1,0.414,1
"2108","sNyXJ",26,1040444,2,20,1,147,0.617,1,0.398,1
"2109","sNyXJ",27,1044013,2,49,-1,0,0.53,-1,0.703,1
"2110","sNyXJ",28,1047669,2,42,-1,0,0.616,-1,0.533,1
"2111","sNyXJ",29,1051245,2,44,1,150,0.536,1,0.517,1
"2112","sNyXJ",3,953333,1,48,1,157,0.601,1,0.926,1
"2113","sNyXJ",30,1055173,2,27,1,142,0.883,1,0.262,1
"2114","sNyXJ",31,1059109,2,49,-1,0,0.917,-1,0.213,1
"2115","sNyXJ",32,1062925,2,36,-1,0,0.788,-1,0.214,1
"2116","sNyXJ",33,1066733,2,20,1,147,0.763,1,0.125,1
"2117","sNyXJ",34,1070260,2,11,-1,0,0.505,-1,0.217,1
"2118","sNyXJ",35,1074116,2,31,-1,0,0.831,-1,0.43,1
"2119","sNyXJ",36,1077644,2,31,-1,0,0.502,-1,0.526,1
"2120","sNyXJ",37,1081580,2,27,1,142,0.908,1,0.222,1
"2121","sNyXJ",38,1085612,2,42,-1,0,1.006,-1,0.206,1
"2122","sNyXJ",39,1089428,2,17,1,157,0.787,1,0.262,1
"2123","sNyXJ",4,957060,1,49,-1,0,0.695,-1,1.054,1
"2124","sNyXJ",40,1093189,2,14,1,140,0.733,1,0.238,1
"2125","sNyXJ",41,1096965,2,48,1,157,0.737,1,1.006,1
"2126","sNyXJ",42,1101044,2,45,-1,0,1.06,-1,0.598,1
"2127","sNyXJ",43,1104669,2,17,1,157,0.603,1,0.421,1
"2128","sNyXJ",44,1108252,2,48,1,157,0.536,1,0.431,1
"2129","sNyXJ",45,1111820,2,45,-1,0,0.549,-1,0.422,1
"2130","sNyXJ",46,1115900,2,44,1,150,1.049,1,0.39,1
"2131","sNyXJ",47,1119652,2,36,-1,0,0.728,-1,0.294,1
"2132","sNyXJ",48,1141164,3,44,1,150,0.68,1,0.286,1
"2133","sNyXJ",49,1144732,3,31,-1,0,0.521,-1,0.494,1
"2134","sNyXJ",5,960541,1,20,1,147,0.455,1,1.429,1
"2135","sNyXJ",50,1148356,3,36,-1,0,0.596,-1,0.278,1
"2136","sNyXJ",51,1152292,3,49,-1,0,0.906,-1,0.27,1
"2137","sNyXJ",52,1155828,3,17,1,157,0.506,1,0.206,1
"2138","sNyXJ",53,1159500,3,14,1,140,0.637,1,0.214,1
"2139","sNyXJ",54,1163124,3,44,1,150,0.603,1,0.166,1
"2140","sNyXJ",55,1166668,3,14,1,140,0.511,1,0.19,1
"2141","sNyXJ",56,1170188,3,45,-1,0,0.495,-1,0.23,1
"2142","sNyXJ",57,1173748,3,48,1,157,0.531,1,0.238,1
"2143","sNyXJ",58,1177379,3,42,-1,0,0.593,-1,0.551,1
"2144","sNyXJ",59,1181021,3,42,-1,0,0.615,-1,0.3,1
"2145","sNyXJ",6,964196,1,48,1,157,0.619,NA,NA,NA
"2146","sNyXJ",60,1184940,3,49,-1,0,0.886,-1,0.173,1
"2147","sNyXJ",61,1188612,3,11,-1,0,0.635,-1,0.31,1
"2148","sNyXJ",62,1192436,3,45,-1,0,0.793,-1,0.342,1
"2149","sNyXJ",63,1196180,3,20,1,147,0.709,1,0.238,1
"2150","sNyXJ",64,1199868,3,11,-1,0,0.658,-1,0.206,1
"2151","sNyXJ",65,1203556,3,36,-1,0,0.662,-1,0.206,1
"2152","sNyXJ",66,1207109,3,20,1,147,0.53,1,0.15,1
"2153","sNyXJ",67,1210628,3,17,1,157,0.493,1,0.311,1
"2154","sNyXJ",68,1214236,3,31,-1,0,0.579,-1,0.182,1
"2155","sNyXJ",69,1218109,3,27,1,142,0.832,1,0.118,1
"2156","sNyXJ",7,969244,1,20,1,147,0.51,1,0.543,1
"2157","sNyXJ",70,1221716,3,48,1,157,0.577,1,0.175,1
"2158","sNyXJ",71,1225388,3,27,1,142,0.641,1,0.16,1
"2159","sNyXJ",8,972765,1,42,-1,0,0.5,-1,0.758,1
"2160","sNyXJ",9,976236,1,14,1,140,0.432,1,0.663,1
"2161","SZfNj",0,531912,1,6,1,145,1.51,NA,NA,NA
"2162","SZfNj",1,537576,1,5,-1,0,1.123,-1,1.165,1
"2163","SZfNj",10,571373,1,5,-1,0,0.256,-1,0.775,1
"2164","SZfNj",11,574969,1,39,1,143,0.577,1,0.658,1
"2165","SZfNj",12,578475,1,10,1,146,0.479,1,0.526,1
"2166","SZfNj",13,581909,1,6,1,145,0.406,1,0.727,1
"2167","SZfNj",14,585486,1,15,-1,0,0.559,-1,0.616,1
"2168","SZfNj",15,588889,1,43,1,150,0.379,1,0.929,1
"2169","SZfNj",16,592199,1,30,-1,0,0.282,-1,0.538,1
"2170","SZfNj",17,595543,1,17,-1,0,0.326,-1,0.523,1
"2171","SZfNj",18,598881,1,31,1,156,0.313,1,0.61,1
"2172","SZfNj",19,602533,1,15,-1,0,0.622,-1,0.551,1
"2173","SZfNj",2,541271,1,16,-1,0,0.669,NA,NA,NA
"2174","SZfNj",20,606356,1,17,-1,0,0.806,-1,0.497,1
"2175","SZfNj",21,609626,1,43,1,150,0.244,1,0.621,1
"2176","SZfNj",22,613148,1,30,-1,0,0.484,-1,0.714,1
"2177","SZfNj",23,616717,1,39,1,143,0.548,1,0.388,1
"2178","SZfNj",24,622328,2,5,-1,0,0.542,-1,0.538,1
"2179","SZfNj",25,625617,2,43,1,150,0.271,1,0.379,1
"2180","SZfNj",26,628898,2,6,1,145,0.258,1,0.467,1
"2181","SZfNj",27,632417,2,7,1,158,0.488,1,0.423,1
"2182","SZfNj",28,635871,2,19,-1,0,0.414,-1,0.634,1
"2183","SZfNj",29,639575,2,10,1,146,0.678,1,0.296,1
"2184","SZfNj",3,546206,1,10,1,146,0.396,1,0.941,1
"2185","SZfNj",30,643022,2,15,-1,0,0.423,-1,0.62,1
"2186","SZfNj",31,646763,2,15,-1,0,0.723,-1,0.313,1
"2187","SZfNj",32,650200,2,39,1,143,0.405,1,0.57,1
"2188","SZfNj",33,653517,2,31,1,156,0.286,1,0.472,1
"2189","SZfNj",34,656815,2,39,1,143,0.279,1,0.456,1
"2190","SZfNj",35,660179,2,43,1,150,0.332,-1,0.403,0
"2191","SZfNj",36,663710,2,10,1,146,0.495,1,0.353,1
"2192","SZfNj",37,667101,2,6,1,145,0.374,1,0.364,1
"2193","SZfNj",38,670331,2,31,1,156,0.213,1,0.614,1
"2194","SZfNj",39,673990,2,17,-1,0,0.633,-1,0.596,1
"2195","SZfNj",4,549952,1,31,1,156,0.725,1,0.988,1
"2196","SZfNj",40,677497,2,16,-1,0,0.484,-1,0.554,1
"2197","SZfNj",41,681156,2,7,1,158,0.635,1,0.347,1
"2198","SZfNj",42,684691,2,30,-1,0,0.504,-1,0.48,1
"2199","SZfNj",43,688135,2,30,-1,0,0.414,-1,0.346,1
"2200","SZfNj",44,691447,2,5,-1,0,0.292,-1,0.512,1
"2201","SZfNj",45,694802,2,19,-1,0,0.33,-1,0.594,1
"2202","SZfNj",46,698733,2,17,-1,0,0.892,-1,0.777,1
"2203","SZfNj",47,702537,2,16,-1,0,0.779,-1,0.497,1
"2204","SZfNj",48,707433,3,5,-1,0,0.396,-1,0.288,1
"2205","SZfNj",49,711077,3,31,1,156,0.613,1,0.464,1
"2206","SZfNj",5,553774,1,7,1,158,0.798,1,0.985,1
"2207","SZfNj",50,714468,3,7,1,158,0.371,1,0.529,1
"2208","SZfNj",51,718124,3,39,1,143,0.637,1,0.251,1
"2209","SZfNj",52,721893,3,17,-1,0,0.746,-1,0.386,1
"2210","SZfNj",53,725533,3,17,-1,0,0.622,-1,0.233,1
"2211","SZfNj",54,729267,3,10,1,146,0.715,1,0.371,1
"2212","SZfNj",55,732897,3,10,1,146,0.609,1,0.223,1
"2213","SZfNj",56,736576,3,6,1,145,0.654,1,0.435,1
"2214","SZfNj",57,739967,3,30,-1,0,0.369,-1,0.454,1
"2215","SZfNj",58,743642,3,6,1,145,0.647,1,0.634,1
"2216","SZfNj",59,747086,3,43,1,150,0.412,1,0.429,1
"2217","SZfNj",6,557167,1,19,-1,0,0.373,-1,0.981,1
"2218","SZfNj",60,750538,3,16,-1,0,0.435,-1,0.62,1
"2219","SZfNj",61,754234,3,31,1,156,0.67,1,0.323,1
"2220","SZfNj",62,757890,3,43,1,150,0.635,1,0.324,1
"2221","SZfNj",63,761456,3,15,-1,0,0.542,-1,0.854,1
"2222","SZfNj",64,765143,3,30,-1,0,0.662,-1,0.509,1
"2223","SZfNj",65,768723,3,7,1,158,0.561,1,0.591,1
"2224","SZfNj",66,772248,3,15,-1,0,0.501,-1,0.462,1
"2225","SZfNj",67,775827,3,39,1,143,0.561,1,0.234,1
"2226","SZfNj",68,779484,3,19,-1,0,0.63,-1,0.345,1
"2227","SZfNj",69,783535,3,16,-1,0,1.03,-1,0.58,1
"2228","SZfNj",7,561121,1,19,-1,0,0.935,-1,0.993,1
"2229","SZfNj",70,786928,3,5,-1,0,0.375,-1,0.626,1
"2230","SZfNj",71,790480,3,19,-1,0,0.531,-1,0.266,1
"2231","SZfNj",8,564569,1,16,-1,0,0.416,-1,0.751,1
"2232","SZfNj",9,568090,1,7,1,158,0.504,1,1.04,1
"2233","tMhNR",0,4559808,1,28,1,156,2.576,-1,1.871,0
"2234","tMhNR",1,4563986,1,15,-1,0,1.135,1,1.614,0
"2235","tMhNR",10,4599705,1,13,-1,0,1.015,-1,1.214,1
"2236","tMhNR",11,4603458,1,28,1,156,0.717,1,1.237,1
"2237","tMhNR",12,4607220,1,9,-1,0,0.733,-1,1.349,1
"2238","tMhNR",13,4611978,1,19,1,151,1.733,1,1.139,1
"2239","tMhNR",14,4615753,1,48,-1,0,0.733,-1,1.053,1
"2240","tMhNR",15,4619338,1,31,-1,0,0.561,-1,1.122,1
"2241","tMhNR",16,4624098,1,42,-1,0,1.728,-1,1.251,1
"2242","tMhNR",17,4627850,1,36,1,148,0.72,1,0.797,1
"2243","tMhNR",18,4631585,1,42,-1,0,0.686,-1,1.08,1
"2244","tMhNR",19,4635609,1,39,1,157,0.982,1,1.132,1
"2245","tMhNR",2,4568185,1,31,-1,0,1.171,1,1.761,0
"2246","tMhNR",20,4639234,1,13,-1,0,0.593,-1,1.118,1
"2247","tMhNR",21,4645108,1,45,1,154,2.854,1,1.039,1
"2248","tMhNR",22,4649889,1,9,-1,0,1.748,-1,1.043,1
"2249","tMhNR",23,4653938,1,36,1,148,1.002,1,1.166,1
"2250","tMhNR",24,4659684,2,39,1,157,0.664,1,1.135,1
"2251","tMhNR",25,4663369,2,9,-1,0,0.664,-1,0.999,1
"2252","tMhNR",26,4667218,2,48,-1,0,0.809,-1,0.99,1
"2253","tMhNR",27,4670984,2,13,-1,0,0.732,-1,0.921,1
"2254","tMhNR",28,4674706,2,15,-1,0,0.673,-1,1.036,1
"2255","tMhNR",29,4678362,2,36,1,148,0.626,1,1.087,1
"2256","tMhNR",3,4572177,1,39,1,157,0.954,1,1.167,1
"2257","tMhNR",30,4681993,2,42,-1,0,0.598,-1,1.021,1
"2258","tMhNR",31,4685675,2,45,1,154,0.655,1,1.182,1
"2259","tMhNR",32,4689394,2,42,-1,0,0.69,-1,1.191,1
"2260","tMhNR",33,4693112,2,31,-1,0,0.697,-1,1.032,1
"2261","tMhNR",34,4696874,2,9,-1,0,0.724,-1,1.071,1
"2262","tMhNR",35,4700490,2,11,1,150,0.575,1,1.189,1
"2263","tMhNR",36,4704170,2,28,1,156,0.656,1,1.071,1
"2264","tMhNR",37,4707898,2,19,1,151,0.691,1,1.022,1
"2265","tMhNR",38,4711498,2,48,-1,0,0.577,-1,0.9,1
"2266","tMhNR",39,4715386,2,36,1,148,0.857,1,0.334,1
"2267","tMhNR",4,4576017,1,15,-1,0,0.801,-1,1.288,1
"2268","tMhNR",40,4719298,2,13,-1,0,0.861,-1,0.698,1
"2269","tMhNR",41,4723177,2,31,-1,0,0.839,-1,1.423,1
"2270","tMhNR",42,4726932,2,28,1,156,0.727,1,0.976,1
"2271","tMhNR",43,4730755,2,19,1,151,0.795,1,0.9,1
"2272","tMhNR",44,4734412,2,39,1,157,0.618,1,0.962,1
"2273","tMhNR",45,4738131,2,11,1,150,0.698,1,0.93,1
"2274","tMhNR",46,4741931,2,45,1,154,0.766,1,1.031,1
"2275","tMhNR",47,4745587,2,15,-1,0,0.592,-1,1.118,1
"2276","tMhNR",48,4753187,3,11,1,150,1.325,1,1.118,1
"2277","tMhNR",49,4756859,3,36,1,148,0.64,1,0.833,1
"2278","tMhNR",5,4580590,1,45,1,154,1.541,1,1.315,1
"2279","tMhNR",50,4760579,3,48,-1,0,0.685,-1,0.982,1
"2280","tMhNR",51,4764635,3,42,-1,0,0.978,-1,0.953,1
"2281","tMhNR",52,4768482,3,19,1,151,0.817,1,1.232,1
"2282","tMhNR",53,4772307,3,9,-1,0,0.795,-1,1.23,1
"2283","tMhNR",54,4776283,3,36,1,148,0.944,1,1.052,1
"2284","tMhNR",55,4779946,3,28,1,156,0.639,1,1.072,1
"2285","tMhNR",56,4783712,3,31,-1,0,0.734,-1,0.957,1
"2286","tMhNR",57,4787329,3,45,1,154,0.601,1,0.904,1
"2287","tMhNR",58,4791233,3,39,1,157,0.844,1,1.581,1
"2288","tMhNR",59,4796362,3,13,-1,0,2.081,-1,0.41,1
"2289","tMhNR",6,4584321,1,19,1,151,0.693,1,1.156,1
"2290","tMhNR",60,4806235,3,19,1,151,6.856,1,1.005,1
"2291","tMhNR",61,4810051,3,11,1,150,0.782,1,0.955,1
"2292","tMhNR",62,4813701,3,13,-1,0,0.625,-1,1.029,1
"2293","tMhNR",63,4818916,3,48,-1,0,2.189,-1,1.045,1
"2294","tMhNR",64,4822557,3,28,1,156,0.62,1,0.935,1
"2295","tMhNR",65,4826242,3,45,1,154,0.654,1,0.953,1
"2296","tMhNR",66,4830999,3,15,-1,0,1.727,-1,1.32,1
"2297","tMhNR",67,4835988,3,31,-1,0,1.953,-1,1.239,1
"2298","tMhNR",68,4839787,3,39,1,157,0.764,1,1.093,1
"2299","tMhNR",69,4843499,3,9,-1,0,0.681,-1,0.945,1
"2300","tMhNR",7,4588169,1,48,-1,0,0.807,-1,1.229,1
"2301","tMhNR",70,4847182,3,42,-1,0,0.667,-1,1.013,1
"2302","tMhNR",71,4851733,3,15,-1,0,1.52,-1,1.119,1
"2303","tMhNR",8,4591745,1,11,1,150,0.546,1,1.085,1
"2304","tMhNR",9,4595657,1,11,1,150,0.876,1,1.444,1
"2305","uNe1z",0,1643502,1,15,1,150,2.998,NA,NA,NA
"2306","uNe1z",1,1649125,1,2,1,149,1.087,NA,NA,NA
"2307","uNe1z",10,1687392,1,39,1,145,1.057,NA,NA,NA
"2308","uNe1z",11,1692781,1,47,1,145,0.842,-1,0.151,0
"2309","uNe1z",12,1696360,1,13,1,142,0.546,1,0.1,1
"2310","uNe1z",13,1699972,1,15,1,150,0.576,-1,0.162,0
"2311","uNe1z",14,1703512,1,13,1,142,0.509,NA,NA,NA
"2312","uNe1z",15,1708634,1,47,1,145,0.583,-1,0.108,0
"2313","uNe1z",16,1712275,1,1,-1,0,0.582,NA,NA,NA
"2314","uNe1z",17,1717568,1,22,-1,0,0.715,NA,NA,NA
"2315","uNe1z",18,1722804,1,2,1,149,0.703,-1,0.301,0
"2316","uNe1z",19,1726544,1,40,-1,0,0.698,NA,NA,NA
"2317","uNe1z",2,1654970,1,39,1,145,1.298,NA,NA,NA
"2318","uNe1z",20,1731688,1,22,-1,0,0.6,NA,NA,NA
"2319","uNe1z",21,1736725,1,40,-1,0,0.492,-1,1.053,1
"2320","uNe1z",22,1740765,1,1,-1,0,1.02,NA,NA,NA
"2321","uNe1z",23,1745909,1,7,1,153,0.613,-1,0.297,0
"2322","uNe1z",24,1758001,2,22,-1,0,0.775,-1,0.199,1
"2323","uNe1z",25,1761864,2,47,1,145,0.828,1,0.194,1
"2324","uNe1z",26,1765460,2,22,-1,0,0.575,-1,0.157,1
"2325","uNe1z",27,1769151,2,15,1,150,0.662,1,0.355,1
"2326","uNe1z",28,1772750,2,40,-1,0,0.561,-1,0.156,1
"2327","uNe1z",29,1776425,2,13,1,142,0.655,1,0.196,1
"2328","uNe1z",3,1660263,1,10,-1,0,0.724,1,0.221,0
"2329","uNe1z",30,1780009,2,30,-1,0,0.546,-1,0.165,1
"2330","uNe1z",31,1783568,2,7,1,153,0.531,1,0.147,1
"2331","uNe1z",32,1787211,2,30,-1,0,0.615,-1,0.109,1
"2332","uNe1z",33,1790730,2,2,1,149,0.478,1,0.079,1
"2333","uNe1z",34,1794347,2,7,1,153,0.582,-1,0.141,0
"2334","uNe1z",35,1798066,2,13,1,142,0.654,-1,0.211,0
"2335","uNe1z",36,1801966,2,39,1,145,0.874,NA,NA,NA
"2336","uNe1z",37,1807147,2,15,1,150,0.638,1,0.349,1
"2337","uNe1z",38,1810790,2,1,-1,0,0.598,-1,0.238,1
"2338","uNe1z",39,1814342,2,10,-1,0,0.529,1,0.123,0
"2339","uNe1z",4,1664143,1,10,-1,0,0.846,-1,0.209,1
"2340","uNe1z",40,1817897,2,1,-1,0,0.514,-1,0.185,1
"2341","uNe1z",41,1821517,2,39,1,145,0.577,1,0.166,1
"2342","uNe1z",42,1825173,2,2,1,149,0.637,-1,0.197,0
"2343","uNe1z",43,1828825,2,16,-1,0,0.602,1,0.11,0
"2344","uNe1z",44,1832407,2,10,-1,0,0.545,-1,0.171,1
"2345","uNe1z",45,1835927,2,40,-1,0,0.503,1,0.132,0
"2346","uNe1z",46,1839992,2,47,1,145,1.032,NA,NA,NA
"2347","uNe1z",47,1845323,2,16,-1,0,0.78,1,0.081,0
"2348","uNe1z",48,1851352,3,7,1,153,0.778,-1,0.254,0
"2349","uNe1z",49,1855082,3,47,1,145,0.678,1,0.102,1
"2350","uNe1z",5,1667839,1,7,1,153,0.651,1,0.203,1
"2351","uNe1z",50,1858624,3,13,1,142,0.513,-1,0.169,0
"2352","uNe1z",51,1862159,3,2,1,149,0.499,1,0.227,1
"2353","uNe1z",52,1865825,3,30,-1,0,0.625,-1,0.204,1
"2354","uNe1z",53,1869376,3,1,-1,0,0.528,1,0.244,0
"2355","uNe1z",54,1872933,3,16,-1,0,0.514,-1,0.213,1
"2356","uNe1z",55,1876073,3,2,1,149,0.115,1,0.268,1
"2357","uNe1z",56,1879610,3,40,-1,0,0.512,-1,0.255,1
"2358","uNe1z",57,1883149,3,13,1,142,0.508,1,0.197,1
"2359","uNe1z",58,1886816,3,40,-1,0,0.638,-1,0.227,1
"2360","uNe1z",59,1890324,3,1,-1,0,0.479,1,0.156,0
"2361","uNe1z",6,1671789,1,16,-1,0,0.92,1,0.254,0
"2362","uNe1z",60,1893897,3,30,-1,0,0.538,-1,0.177,1
"2363","uNe1z",61,1897451,3,22,-1,0,0.542,1,0.22,0
"2364","uNe1z",62,1900999,3,7,1,153,0.516,-1,0.182,0
"2365","uNe1z",63,1904621,3,10,-1,0,0.606,1,0.188,0
"2366","uNe1z",64,1908170,3,22,-1,0,0.514,-1,0.248,1
"2367","uNe1z",65,1911694,3,15,1,150,0.488,1,0.293,1
"2368","uNe1z",66,1915519,3,39,1,145,0.81,-1,0.28,0
"2369","uNe1z",67,1919218,3,47,1,145,0.682,1,0.168,1
"2370","uNe1z",68,1922649,3,10,-1,0,0.391,-1,0.258,1
"2371","uNe1z",69,1926363,3,16,-1,0,0.692,1,0.23,0
"2372","uNe1z",7,1675842,1,30,-1,0,1.029,-1,0.277,1
"2373","uNe1z",70,1930190,3,15,1,150,0.808,-1,0.119,0
"2374","uNe1z",71,1934024,3,39,1,145,0.801,1,0.145,1
"2375","uNe1z",8,1679461,1,16,-1,0,0.573,1,0.568,0
"2376","uNe1z",9,1683292,1,30,-1,0,0.803,1,0.174,0
"2377","vRFa3",0,871454,1,45,1,150,0.773,1,1.94,1
"2378","vRFa3",1,875149,1,42,-1,0,0.668,-1,1.223,1
"2379","vRFa3",10,908410,1,14,1,160,1.237,1,0.499,1
"2380","vRFa3",11,911878,1,21,-1,0,0.439,-1,0.486,1
"2381","vRFa3",12,915216,1,16,-1,0,0.317,-1,0.473,1
"2382","vRFa3",13,918723,1,34,-1,0,0.487,-1,0.425,1
"2383","vRFa3",14,922263,1,42,-1,0,0.489,-1,0.466,1
"2384","vRFa3",15,925888,1,40,1,142,0.585,1,0.693,1
"2385","vRFa3",16,929832,1,39,1,155,0.927,1,0.459,1
"2386","vRFa3",17,933458,1,29,-1,0,0.591,-1,0.573,1
"2387","vRFa3",18,937119,1,2,-1,0,0.641,-1,0.603,1
"2388","vRFa3",19,940728,1,40,1,142,0.577,1,0.356,1
"2389","vRFa3",2,878603,1,39,1,155,0.425,1,1.111,1
"2390","vRFa3",20,944670,1,45,1,150,0.917,1,0.662,1
"2391","vRFa3",21,948387,1,31,1,144,0.689,1,1.073,1
"2392","vRFa3",22,952067,1,2,-1,0,0.655,-1,0.346,1
"2393","vRFa3",23,955693,1,29,-1,0,0.584,-1,0.197,1
"2394","vRFa3",24,962191,2,29,-1,0,1.488,-1,0.915,1
"2395","vRFa3",25,965883,2,45,1,150,0.658,1,0.479,1
"2396","vRFa3",26,969374,2,2,-1,0,0.452,-1,0.322,1
"2397","vRFa3",27,972842,2,42,-1,0,0.44,-1,0.287,1
"2398","vRFa3",28,976181,2,14,1,160,0.312,1,0.545,1
"2399","vRFa3",29,979700,2,34,-1,0,0.478,-1,0.324,1
"2400","vRFa3",3,882608,1,18,1,141,0.972,1,1.119,1
"2401","vRFa3",30,983258,2,45,1,150,0.507,1,0.275,1
"2402","vRFa3",31,986794,2,21,-1,0,0.513,-1,0.27,1
"2403","vRFa3",32,990127,2,42,-1,0,0.318,-1,0.588,1
"2404","vRFa3",33,993599,2,2,-1,0,0.444,-1,0.557,1
"2405","vRFa3",34,997089,2,21,-1,0,0.461,-1,0.503,1
"2406","vRFa3",35,1000876,2,40,1,142,0.758,1,0.656,1
"2407","vRFa3",36,1004548,2,18,1,141,0.634,1,0.58,1
"2408","vRFa3",37,1008072,2,39,1,155,0.492,1,0.446,1
"2409","vRFa3",38,1012686,2,16,-1,0,1.594,-1,0.36,1
"2410","vRFa3",39,1016785,2,29,-1,0,1.066,-1,0.704,1
"2411","vRFa3",4,886177,1,21,-1,0,0.53,-1,0.763,1
"2412","vRFa3",40,1020469,2,31,1,144,0.66,1,1.663,1
"2413","vRFa3",41,1024042,2,31,1,144,0.542,1,0.595,1
"2414","vRFa3",42,1027492,2,18,1,141,0.416,1,0.554,1
"2415","vRFa3",43,1031128,2,40,1,142,0.585,1,0.363,1
"2416","vRFa3",44,1034537,2,39,1,155,0.376,1,0.611,1
"2417","vRFa3",45,1038063,2,14,1,160,0.493,1,0.664,1
"2418","vRFa3",46,1041583,2,34,-1,0,0.492,-1,0.558,1
"2419","vRFa3",47,1045223,2,16,-1,0,0.612,-1,0.3,1
"2420","vRFa3",48,1050927,3,16,-1,0,1.218,-1,0.333,1
"2421","vRFa3",49,1054351,3,21,-1,0,0.385,-1,0.605,1
"2422","vRFa3",5,889742,1,34,-1,0,0.542,-1,0.711,1
"2423","vRFa3",50,1057682,3,21,-1,0,0.29,-1,0.975,1
"2424","vRFa3",51,1061029,3,45,1,150,0.333,1,0.468,1
"2425","vRFa3",52,1064716,3,29,-1,0,0.658,-1,0.308,1
"2426","vRFa3",53,1068314,3,42,-1,0,0.566,-1,0.326,1
"2427","vRFa3",54,1071916,3,31,1,144,0.583,1,0.278,1
"2428","vRFa3",55,1075543,3,2,-1,0,0.585,-1,0.568,1
"2429","vRFa3",56,1079098,3,34,-1,0,0.522,-1,1.219,1
"2430","vRFa3",57,1082538,3,2,-1,0,0.424,-1,0.36,1
"2431","vRFa3",58,1086343,3,16,-1,0,0.788,-1,0.289,1
"2432","vRFa3",59,1089921,3,29,-1,0,0.546,-1,0.425,1
"2433","vRFa3",6,893220,1,14,1,160,0.458,1,0.76,1
"2434","vRFa3",60,1093452,3,18,1,141,0.485,-1,0.349,0
"2435","vRFa3",61,1097230,3,42,-1,0,0.74,-1,0.461,1
"2436","vRFa3",62,1100782,3,18,1,141,0.516,1,0.453,1
"2437","vRFa3",63,1104149,3,45,1,150,0.317,1,0.529,1
"2438","vRFa3",64,1107606,3,39,1,155,0.422,1,0.345,1
"2439","vRFa3",65,1111098,3,39,1,155,0.457,1,0.41,1
"2440","vRFa3",66,1114475,3,14,1,160,0.354,1,0.371,1
"2441","vRFa3",67,1117905,3,40,1,142,0.407,1,0.332,1
"2442","vRFa3",68,1121404,3,34,-1,0,0.48,-1,0.353,1
"2443","vRFa3",69,1125019,3,14,1,160,0.597,-1,0.467,0
"2444","vRFa3",7,897021,1,31,1,144,0.771,1,0.547,1
"2445","vRFa3",70,1128614,3,40,1,142,0.55,1,0.553,1
"2446","vRFa3",71,1132355,3,31,1,144,0.721,1,0.428,1
"2447","vRFa3",8,900609,1,18,1,141,0.549,1,0.664,1
"2448","vRFa3",9,904136,1,16,-1,0,0.475,-1,0.911,1
"2449","WIgBv",0,1558339,1,9,1,148,7.81,NA,NA,NA
"2450","WIgBv",1,1572642,1,11,1,147,9.736,NA,NA,NA
"2451","WIgBv",10,1635986,1,12,-1,0,1.308,NA,NA,NA
"2452","WIgBv",11,1642404,1,22,1,154,1.884,NA,NA,NA
"2453","WIgBv",12,1647907,1,1,-1,0,0.947,NA,NA,NA
"2454","WIgBv",13,1653365,1,31,1,148,0.898,NA,NA,NA
"2455","WIgBv",14,1658630,1,22,1,154,0.701,NA,NA,NA
"2456","WIgBv",15,1664292,1,27,-1,0,1.093,NA,NA,NA
"2457","WIgBv",16,1669579,1,3,-1,0,0.717,NA,NA,NA
"2458","WIgBv",17,1675243,1,37,1,150,1.105,NA,NA,NA
"2459","WIgBv",18,1680859,1,11,1,147,0.918,NA,NA,NA
"2460","WIgBv",19,1686331,1,12,-1,0,0.919,NA,NA,NA
"2461","WIgBv",2,1580141,1,31,1,148,2.944,NA,NA,NA
"2462","WIgBv",20,1691885,1,43,-1,0,0.98,NA,NA,NA
"2463","WIgBv",21,1697213,1,25,-1,0,0.783,1,0.514,0
"2464","WIgBv",22,1701525,1,37,1,150,1.269,NA,NA,NA
"2465","WIgBv",23,1707050,1,27,-1,0,0.979,NA,NA,NA
